"",BBK01.WU0025,BBK01.WU0025_FLAGS
"",Gross sales of domestic debt securities at nominal value / Mortgage Pfandbriefe,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-11 10:15:14,
1948-01,-,Nothing exists
1948-02,-,Nothing exists
1948-03,-,Nothing exists
1948-04,-,Nothing exists
1948-05,-,Nothing exists
1948-06,-,Nothing exists
1948-07,-,Nothing exists
1948-08,-,Nothing exists
1948-09,0,
1948-10,3,
1948-11,1,
1948-12,-,Nothing exists
1949-01,8,
1949-02,5,
1949-03,11,
1949-04,18,
1949-05,4,
1949-06,7,
1949-07,9,
1949-08,7,
1949-09,10,
1949-10,8,
1949-11,6,
1949-12,10,
1950-01,6,
1950-02,13,
1950-03,11,
1950-04,7,
1950-05,9,
1950-06,8,
1950-07,7,
1950-08,12,
1950-09,8,
1950-10,7,
1950-11,8,
1950-12,13,
1951-01,14,
1951-02,6,
1951-03,9,
1951-04,33,
1951-05,7,
1951-06,11,
1951-07,20,
1951-08,24,
1951-09,32,
1951-10,37,
1951-11,18,
1951-12,31,
1952-01,16,
1952-02,10,
1952-03,24,
1952-04,35,
1952-05,26,
1952-06,15,
1952-07,14,
1952-08,19,
1952-09,26,
1952-10,34,
1952-11,37,
1952-12,65,
1953-01,41,
1953-02,29,
1953-03,41,
1953-04,41,
1953-05,31,
1953-06,22,
1953-07,30,
1953-08,36,
1953-09,40,
1953-10,60,
1953-11,54,
1953-12,107,
1954-01,67,
1954-02,42,
1954-03,41,
1954-04,59,
1954-05,90,
1954-06,206,
1954-07,167,
1954-08,94,
1954-09,81,
1954-10,75,
1954-11,81,
1954-12,123,
1955-01,106,
1955-02,39,
1955-03,5,
1955-04,69,
1955-05,78,
1955-06,71,
1955-07,48,
1955-08,64,
1955-09,71,
1955-10,61,
1955-11,29,
1955-12,66,
1956-01,58,
1956-02,62,
1956-03,67,
1956-04,48,
1956-05,56,
1956-06,29,
1956-07,32,
1956-08,28,
1956-09,51,
1956-10,27,
1956-11,26,
1956-12,48,
1957-01,60,
1957-02,30,
1957-03,31,
1957-04,41,
1957-05,39,
1957-06,21,
1957-07,50,
1957-08,42,
1957-09,77,
1957-10,79,
1957-11,66,
1957-12,57,
1958-01,96,
1958-02,81,
1958-03,70,
1958-04,56,
1958-05,41,
1958-06,37,
1958-07,71,
1958-08,60,
1958-09,67,
1958-10,82,
1958-11,81,
1958-12,87,
1959-01,223,
1959-02,117,
1959-03,88,
1959-04,110,
1959-05,84,
1959-06,120,
1959-07,168,
1959-08,111,
1959-09,108,
1959-10,98,
1959-11,125,
1959-12,152,
1960-01,118,
1960-02,104,
1960-03,98,
1960-04,96,
1960-05,80,
1960-06,56,
1960-07,161,
1960-08,133,
1960-09,74,
1960-10,115,
1960-11,57,
1960-12,108,
1961-01,177,
1961-02,126,
1961-03,147,
1961-04,136,
1961-05,122,
1961-06,205,
1961-07,141,
1961-08,152,
1961-09,149,
1961-10,173,
1961-11,122,
1961-12,212,
1962-01,268,
1962-02,143,
1962-03,183,
1962-04,131,
1962-05,140,
1962-06,137,
1962-07,205,
1962-08,179,
1962-09,164,
1962-10,183,
1962-11,140,
1962-12,223,
1963-01,241,
1963-02,125,
1963-03,148,
1963-04,129,
1963-05,143,
1963-06,147,
1963-07,227,
1963-08,158,
1963-09,127,
1963-10,205,
1963-11,180,
1963-12,251,
1964-01,322,
1964-02,142,
1964-03,193,
1964-04,271,
1964-05,148,
1964-06,213,
1964-07,217,
1964-08,164,
1964-09,131,
1964-10,193,
1964-11,186,
1964-12,278,
1965-01,298,
1965-02,227,
1965-03,250,
1965-04,191,
1965-05,122,
1965-06,142,
1965-07,207,
1965-08,120,
1965-09,152,
1965-10,177,
1965-11,151,
1965-12,179,
1966-01,252,
1966-02,107,
1966-03,109,
1966-04,83,
1966-05,119,
1966-06,108,
1966-07,114,
1966-08,103,
1966-09,120,
1966-10,93,
1966-11,116,
1966-12,125,
1967-01,168,
1967-02,114,
1967-03,142,
1967-04,132,
1967-05,183,
1967-06,111,
1967-07,197,
1967-08,134,
1967-09,136,
1967-10,216,
1967-11,195,
1967-12,205,
1968-01,390,
1968-02,224,
1968-03,182,
1968-04,195,
1968-05,181,
1968-06,126,
1968-07,256,
1968-08,172,
1968-09,144,
1968-10,137,
1968-11,124,
1968-12,190,
1969-01,256,
1969-02,186,
1969-03,184,
1969-04,212,
1969-05,174,
1969-06,142,
1969-07,211,
1969-08,100,
1969-09,83,
1969-10,159,
1969-11,64,
1969-12,162,
1970-01,175,
1970-02,104,
1970-03,79,
1970-04,117,
1970-05,53,
1970-06,99,
1970-07,142,
1970-08,93,
1970-09,91,
1970-10,90,
1970-11,145,
1970-12,251,
1971-01,157,
1971-02,122,
1971-03,185,
1971-04,231,
1971-05,147,
1971-06,220,
1971-07,292,
1971-08,291,
1971-09,236,
1971-10,235,
1971-11,256,
1971-12,304,
1972-01,841,
1972-02,518,
1972-03,379,
1972-04,392,
1972-05,422,
1972-06,278,
1972-07,503,
1972-08,350,
1972-09,278,
1972-10,273,
1972-11,219,
1972-12,375,
1973-01,519,
1973-02,422,
1973-03,256,
1973-04,209,
1973-05,178,
1973-06,181,
1973-07,252,
1973-08,228,
1973-09,135,
1973-10,240,
1973-11,143,
1973-12,180,
1974-01,282,
1974-02,191,
1974-03,240,
1974-04,412,
1974-05,314,
1974-06,297,
1974-07,294,
1974-08,381,
1974-09,213,
1974-10,210,
1974-11,293,
1974-12,231,
1975-01,408,
1975-02,312,
1975-03,200,
1975-04,405,
1975-05,199,
1975-06,273,
1975-07,371,
1975-08,306,
1975-09,290,
1975-10,498,
1975-11,419,
1975-12,400,
1976-01,342,
1976-02,330,
1976-03,274,
1976-04,193,
1976-05,174,
1976-06,187,
1976-07,400,
1976-08,410,
1976-09,141,
1976-10,293,
1976-11,157,
1976-12,259,
1977-01,326,
1977-02,218,
1977-03,359,
1977-04,238,
1977-05,245,
1977-06,394,
1977-07,731,
1977-08,426,
1977-09,328,
1977-10,600,
1977-11,451,
1977-12,796,
1978-01,1317,
1978-02,662,
1978-03,381,
1978-04,355,
1978-05,455,
1978-06,842,
1978-07,793,
1978-08,818,
1978-09,511,
1978-10,480,
1978-11,441,
1978-12,575,
1979-01,791,
1979-02,336,
1979-03,505,
1979-04,313,
1979-05,291,
1979-06,581,
1979-07,512,
1979-08,386,
1979-09,303,
1979-10,448,
1979-11,716,
1979-12,302,
1980-01,504,
1980-02,277,
1980-03,665,
1980-04,467,
1980-05,320,
1980-06,485,
1980-07,991,
1980-08,380,
1980-09,715,
1980-10,981,
1980-11,569,
1980-12,720,
1981-01,667,
1981-02,685,
1981-03,1080,
1981-04,802,
1981-05,583,
1981-06,535,
1981-07,642,
1981-08,668,
1981-09,551,
1981-10,429,
1981-11,445,
1981-12,789,
1982-01,1195,
1982-02,718,
1982-03,944,
1982-04,1111,
1982-05,707,
1982-06,1171,
1982-07,1438,
1982-08,1063,
1982-09,850,
1982-10,1019,
1982-11,1321,
1982-12,1630,
1983-01,1545,
1983-02,881,
1983-03,999,
1983-04,1106,
1983-05,1508,
1983-06,1703,
1983-07,740,
1983-08,777,
1983-09,1125,
1983-10,807,
1983-11,887,
1983-12,1203,
1984-01,1217,
1984-02,852,
1984-03,972,
1984-04,891,
1984-05,852,
1984-06,1022,
1984-07,1006,
1984-08,797,
1984-09,701,
1984-10,881,
1984-11,992,
1984-12,1020,
1985-01,1166,
1985-02,1034,
1985-03,1209,
1985-04,865,
1985-05,656,
1985-06,760,
1985-07,1348,
1985-08,1074,
1985-09,981,
1985-10,1107,
1985-11,1343,
1985-12,1023,
1986-01,1077,
1986-02,1095,
1986-03,844,
1986-04,1091,
1986-05,598,
1986-06,811,
1986-07,1092,
1986-08,693,
1986-09,481,
1986-10,561,
1986-11,685,
1986-12,736,
1987-01,1163,
1987-02,531,
1987-03,764,
1987-04,765,
1987-05,806,
1987-06,648,
1987-07,604,
1987-08,1009,
1987-09,841,
1987-10,556,
1987-11,1053,
1987-12,558,
1988-01,1150,
1988-02,764,
1988-03,1099,
1988-04,732,
1988-05,724,
1988-06,665,
1988-07,567,
1988-08,765,
1988-09,940,
1988-10,1073,
1988-11,785,
1988-12,808,
1989-01,814,
1989-02,1206,
1989-03,1113,
1989-04,852,
1989-05,867,
1989-06,945,
1989-07,959,
1989-08,703,
1989-09,857,
1989-10,1598,
1989-11,1220,
1989-12,973,
1990-01,811,
1990-02,938,
1990-03,568,
1990-04,467,
1990-05,466,
1990-06,381,
1990-07,647,
1990-08,415,
1990-09,622,
1990-10,761,
1990-11,837,
1990-12,717,
1991-01,1558,
1991-02,784,
1991-03,638,
1991-04,690,
1991-05,450,
1991-06,496,
1991-07,1190,
1991-08,1185,
1991-09,698,
1991-10,623,
1991-11,931,
1991-12,716,
1992-01,1667,
1992-02,775,
1992-03,969,
1992-04,1217,
1992-05,1068,
1992-06,1495,
1992-07,2130,
1992-08,1654,
1992-09,1652,
1992-10,1320,
1992-11,1075,
1992-12,2175,
1993-01,1299,
1993-02,1469,
1993-03,2851,
1993-04,2856,
1993-05,1938,
1993-06,2647,
1993-07,2374,
1993-08,1417,
1993-09,2025,
1993-10,2825,
1993-11,1535,
1993-12,2170,
1994-01,1926,
1994-02,1329,
1994-03,2313,
1994-04,1617,
1994-05,2242,
1994-06,2689,
1994-07,1612,
1994-08,1628,
1994-09,1679,
1994-10,1938,
1994-11,1379,
1994-12,2612,
1995-01,2078,
1995-02,1520,
1995-03,2521,
1995-04,1414,
1995-05,1917,
1995-06,1980,
1995-07,1182,
1995-08,2009,
1995-09,2662,
1995-10,1527,
1995-11,1351,
1995-12,1971,
1996-01,2548,
1996-02,1373,
1996-03,1116,
1996-04,1838,
1996-05,1571,
1996-06,1799,
1996-07,1658,
1996-08,2058,
1996-09,2364,
1996-10,1864,
1996-11,1973,
1996-12,1026,
1997-01,2224,
1997-02,2310,
1997-03,2121,
1997-04,2461,
1997-05,1491,
1997-06,2428,
1997-07,2833,
1997-08,1605,
1997-09,1870,
1997-10,1874,
1997-11,2674,
1997-12,3292,
1998-01,3687,
1998-02,2484,
1998-03,3130,
1998-04,3903,
1998-05,1854,
1998-06,4327,
1998-07,2542,
1998-08,2217,
1998-09,4582,
1998-10,2964,
1998-11,3081,
1998-12,1720,
1999-01,3390,
1999-02,2477,
1999-03,2311,
1999-04,3833,
1999-05,2996,
1999-06,3049,
1999-07,487,
1999-08,1707,
1999-09,884,
1999-10,2642,
1999-11,2602,
1999-12,1219,
2000-01,2259,
2000-02,2309,
2000-03,2445,
2000-04,5165,
2000-05,3102,
2000-06,1318,
2000-07,6207,
2000-08,2362,
2000-09,2690,
2000-10,1538,
2000-11,2005,
2000-12,3128,
2001-01,4018,
2001-02,4233,
2001-03,2418,
2001-04,2224,
2001-05,1777,
2001-06,2836,
2001-07,1862,
2001-08,2019,
2001-09,4219,
2001-10,5638,
2001-11,2680,
2001-12,858,
2002-01,3952,
2002-02,3141,
2002-03,7334,
2002-04,2334,
2002-05,2580,
2002-06,3085,
2002-07,2111,
2002-08,1776,
2002-09,4810,
2002-10,2606,
2002-11,3362,
2002-12,4405,
2003-01,3500,
2003-02,4011,
2003-03,2545,
2003-04,6899,
2003-05,4550,
2003-06,5675,
2003-07,4410,
2003-08,1936,
2003-09,4795,
2003-10,3240,
2003-11,4335,
2003-12,1932,
2004-01,3675,
2004-02,3265,
2004-03,3242,
2004-04,2134,
2004-05,3510,
2004-06,3268,
2004-07,3399,
2004-08,609,
2004-09,2763,
2004-10,2215,
2004-11,3163,
2004-12,2531,
2005-01,2157,
2005-02,5375,
2005-03,3181,
2005-04,1574,
2005-05,2050,
2005-06,1667,
2005-07,3202,
2005-08,968,
2005-09,2065,
2005-10,2671,
2005-11,2222,
2005-12,1085,
2006-01,4442,
2006-02,3342,
2006-03,1529,
2006-04,890,
2006-05,6015,
2006-06,1396,
2006-07,2123,
2006-08,603,
2006-09,1234,
2006-10,1001,
2006-11,926,
2006-12,982,
2007-01,403,
2007-02,614,
2007-03,617,
2007-04,2818,
2007-05,416,
2007-06,827,
2007-07,706,
2007-08,305,
2007-09,1820,
2007-10,2574,
2007-11,6478,
2007-12,1633,
2008-01,5371,
2008-02,2505,
2008-03,2718,
2008-04,5729,
2008-05,1744,
2008-06,7604,
2008-07,2626,
2008-08,3072,
2008-09,3819,
2008-10,4867,
2008-11,6423,
2008-12,4781,
2009-01,1296,
2009-02,2474,
2009-03,3428,
2009-04,2582,
2009-05,5065,
2009-06,6572,
2009-07,5708,
2009-08,2541,
2009-09,3395,
2009-10,2690,
2009-11,2504,
2009-12,2166,
2010-01,2393,
2010-02,1939,
2010-03,3671,
2010-04,1827,
2010-05,3628,
2010-06,7875,
2010-07,5572,
2010-08,1507,
2010-09,3102,
2010-10,1986,
2010-11,534,
2010-12,2192,
2011-01,3964,
2011-02,4060,
2011-03,4215,
2011-04,1643,
2011-05,3490,
2011-06,1872,
2011-07,1040,
2011-08,774,
2011-09,2522,
2011-10,3147,
2011-11,1805,
2011-12,2899,
2012-01,2431,
2012-02,5349,
2012-03,5423,
2012-04,1167,
2012-05,3547,
2012-06,6671,
2012-07,3382,
2012-08,2121,
2012-09,2267,
2012-10,1425,
2012-11,1587,
2012-12,1223,
2013-01,3050,
2013-02,2008,
2013-03,1361,
2013-04,3213,
2013-05,2159,
2013-06,3072,
2013-07,1571,
2013-08,2809,
2013-09,1038,
2013-10,1466,
2013-11,1435,
2013-12,2593,
2014-01,3375,
2014-02,1798,
2014-03,1311,
2014-04,1556,
2014-05,147,
2014-06,2532,
