"",BBK01.OUU106,BBK01.OUU106_FLAGS
"",Domestic bank debt securities / with a maturity  of up to and including 2 years / Building and loan associations,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:49:54,
1999-01,0.165,
1999-02,0.175,
1999-03,0.175,
1999-04,0.170,
1999-05,0.175,
1999-06,0.175,
1999-07,0.155,
1999-08,0.155,
1999-09,0.170,
1999-10,0.146,
1999-11,0.031,
1999-12,0.031,
2000-01,0.021,
2000-02,0.021,
2000-03,0.028,
2000-04,0.047,
2000-05,0.037,
2000-06,0.032,
2000-07,0.092,
2000-08,0.100,
2000-09,0.085,
2000-10,0.085,
2000-11,0.085,
2000-12,0.086,
2001-01,0.090,
2001-02,0.065,
2001-03,0.065,
2001-04,0.080,
2001-05,0.080,
2001-06,0.068,
2001-07,0.063,
2001-08,0.063,
2001-09,0.063,
2001-10,0.063,
2001-11,0.063,
2001-12,0.194,
2002-01,0.264,
2002-02,0.264,
2002-03,0.285,
2002-04,0.414,
2002-05,0.555,
2002-06,0.539,
2002-07,0.485,
2002-08,0.422,
2002-09,0.391,
2002-10,0.343,
2002-11,0.341,
2002-12,0.440,
2003-01,0.435,
2003-02,0.390,
2003-03,0.390,
2003-04,0.380,
2003-05,0.405,
2003-06,0.418,
2003-07,0.502,
2003-08,0.473,
2003-09,0.391,
2003-10,0.426,
2003-11,0.434,
2003-12,0.401,
2004-01,0.416,
2004-02,0.436,
2004-03,0.431,
2004-04,0.461,
2004-05,0.461,
2004-06,0.381,
2004-07,0.481,
2004-08,0.406,
2004-09,0.376,
2004-10,0.375,
2004-11,0.350,
2004-12,0.355,
2005-01,0.340,
2005-02,0.363,
2005-03,0.334,
2005-04,0.534,
2005-05,0.660,
2005-06,0.660,
2005-07,0.620,
2005-08,0.560,
2005-09,0.530,
2005-10,0.500,
2005-11,0.500,
2005-12,0.452,
2006-01,0.439,
2006-02,0.435,
2006-03,0.434,
2006-04,0.434,
2006-05,0.434,
2006-06,0.244,
2006-07,0.144,
2006-08,0.144,
2006-09,0.444,
2006-10,0.894,
2006-11,1.088,
2006-12,1.090,
2007-01,1.090,
2007-02,1.090,
2007-03,1.105,
2007-04,0.997,
2007-05,0.997,
2007-06,0.972,
2007-07,0.972,
2007-08,0.952,
2007-09,0.933,
2007-10,0.534,
2007-11,0.416,
2007-12,0.408,
2008-01,0.691,
2008-02,0.639,
2008-03,0.694,
2008-04,0.694,
2008-05,0.824,
2008-06,1.669,
2008-07,1.165,
2008-08,1.427,
2008-09,1.379,
2008-10,1.391,
2008-11,1.511,
2008-12,1.507,
2009-01,1.497,
2009-02,1.437,
2009-03,1.362,
2009-04,1.503,
2009-05,1.818,
2009-06,1.723,
2009-07,1.773,
2009-08,1.734,
2009-09,1.770,
2009-10,1.679,
2009-11,1.789,
2009-12,1.738,
2010-01,1.612,
2010-02,1.422,
2010-03,1.422,
2010-04,1.419,
2010-05,1.219,
2010-06,0.856,
2010-07,0.846,
2010-08,0.786,
2010-09,0.786,
2010-10,0.772,
2010-11,0.718,
2010-12,0.708,
2011-01,0.709,
2011-02,0.719,
2011-03,0.824,
2011-04,0.624,
2011-05,0.598,
2011-06,0.598,
2011-07,0.545,
2011-08,0.545,
2011-09,0.530,
2011-10,0.520,
2011-11,0.515,
2011-12,0.514,
2012-01,0.479,
2012-02,0.579,
2012-03,0.579,
2012-04,0.484,
2012-05,0.493,
2012-06,0.493,
2012-07,0.493,
2012-08,0.483,
2012-09,0.483,
2012-10,0.458,
2012-11,0.468,
2012-12,0.469,
2013-01,0.468,
2013-02,0.368,
2013-03,0.178,
2013-04,0.178,
2013-05,0.028,
2013-06,0.028,
2013-07,0.028,
2013-08,0.028,
2013-09,0.020,
2013-10,0.020,
2013-11,0.020,
2013-12,0.020,
2014-01,0.015,
2014-02,0.010,
2014-03,0.010,
2014-04,0.005,
2014-05,0.005,
2014-06,0.005,
2014-07,0.005,
2014-08,-,Nothing exists
2014-09,-,Nothing exists
2014-10,-,Nothing exists
2014-11,-,Nothing exists
2014-12,-,Nothing exists
