"",BBK01.WT4164,BBK01.WT4164_FLAGS
"","DE0001102317 / Yields / 1,500 Bund 13/23",
unit,PROZENT (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-27 12:35:38,
2013-05-22,1.40,
2013-05-23,1.40,
2013-05-24,1.47,
2013-05-25,.,No value available
2013-05-26,.,No value available
2013-05-27,1.44,
2013-05-28,1.46,
2013-05-29,1.52,
2013-05-30,1.50,
2013-05-31,1.47,
2013-06-01,.,No value available
2013-06-02,.,No value available
2013-06-03,1.52,
2013-06-04,1.56,
2013-06-05,1.55,
2013-06-06,1.50,
2013-06-07,1.50,
2013-06-08,.,No value available
2013-06-09,.,No value available
2013-06-10,1.53,
2013-06-11,1.62,
2013-06-12,1.60,
2013-06-13,1.56,
2013-06-14,1.52,
2013-06-15,.,No value available
2013-06-16,.,No value available
2013-06-17,1.53,
2013-06-18,1.55,
2013-06-19,1.55,
2013-06-20,1.64,
2013-06-21,1.67,
2013-06-22,.,No value available
2013-06-23,.,No value available
2013-06-24,1.80,
2013-06-25,1.76,
2013-06-26,1.77,
2013-06-27,1.74,
2013-06-28,1.71,
2013-06-29,.,No value available
2013-06-30,.,No value available
2013-07-01,1.76,
2013-07-02,1.70,
2013-07-03,1.64,
2013-07-04,1.67,
2013-07-05,1.67,
2013-07-06,.,No value available
2013-07-07,.,No value available
2013-07-08,1.72,
2013-07-09,1.69,
2013-07-10,1.64,
2013-07-11,1.61,
2013-07-12,1.57,
2013-07-13,.,No value available
2013-07-14,.,No value available
2013-07-15,1.56,
2013-07-16,1.56,
2013-07-17,1.57,
2013-07-18,1.52,
2013-07-19,1.51,
2013-07-20,.,No value available
2013-07-21,.,No value available
2013-07-22,1.52,
2013-07-23,1.55,
2013-07-24,1.60,
2013-07-25,1.64,
2013-07-26,1.67,
2013-07-27,.,No value available
2013-07-28,.,No value available
2013-07-29,1.68,
2013-07-30,1.66,
2013-07-31,1.69,
2013-08-01,1.61,
2013-08-02,1.71,
2013-08-03,.,No value available
2013-08-04,.,No value available
2013-08-05,1.64,
2013-08-06,1.70,
2013-08-07,1.67,
2013-08-08,1.67,
2013-08-09,1.69,
2013-08-10,.,No value available
2013-08-11,.,No value available
2013-08-12,1.71,
2013-08-13,1.77,
2013-08-14,1.81,
2013-08-15,1.82,
2013-08-16,1.87,
2013-08-17,.,No value available
2013-08-18,.,No value available
2013-08-19,1.89,
2013-08-20,1.86,
2013-08-21,1.86,
2013-08-22,1.94,
2013-08-23,1.95,
2013-08-24,.,No value available
2013-08-25,.,No value available
2013-08-26,1.92,
2013-08-27,1.86,
2013-08-28,1.83,
2013-08-29,1.87,
2013-08-30,1.83,
2013-08-31,.,No value available
2013-09-01,.,No value available
2013-09-02,1.92,
2013-09-03,1.90,
2013-09-04,1.93,
2013-09-05,1.98,
2013-09-06,2.01,
2013-09-07,.,No value available
2013-09-08,.,No value available
2013-09-09,1.96,
2013-09-10,2.00,
