"",BBEX3.A.KHR.USD.CA.AC.A04,BBEX3.A.KHR.USD.CA.AC.A04_FLAGS
"",Exchange rates for the US dollar in Cambodia / USD 1 = KHR ... (middle),
unit,KHR (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:14:45,
1986,30.150,
1987,53.600,
1988,111.917,
1989,178.274,
1990,456.168,
1991,717.100,
1992,1284.383,
1993,2739.638,
1994,2575.883,
1995,2479.045,
1996,2649.644,
1997,3014.934,
1998,3811.067,
1999,3814.417,
2000,3863.333,
2001,3924.167,
2002,3920.417,
2003,3980.417,
2004,4022.917,
2005,4107.500,
2006,4110.083,
2007,4060.500,
2008,4060.000,
2009,4148.333,
2010,4188.500,
2011,4065.917,
2012,4033.667,
2013,4029.000,
2014,4040.917,
"","Source: Since March 2002: National Bank of Cambodia, Phnom Penh January 1999 - February 2002: Standard Chartered Bank, Phnom Penh 1986 - December 1998: Foreign Trade Bank of Cambodia, Phnom Penh (until the end of 1989: Foreign Trade Bank of Kampuchea)",
"",Methodology: Calculated on the basis of month-end rates (up until 2011 on the basis of buying and selling rates).,
