"",BBK01.OUA402,BBK01.OUA402_FLAGS
"",Balances and loans to banks (MFIs) / long-term / All categories of banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:44:11,
1999-01,516.157,
1999-02,521.722,
1999-03,525.451,
1999-04,532.184,
1999-05,542.886,
1999-06,549.986,
1999-07,558.607,
1999-08,565.477,
1999-09,572.294,
1999-10,577.586,
1999-11,583.807,
1999-12,590.507,
2000-01,595.886,
2000-02,602.791,
2000-03,606.846,
2000-04,612.932,
2000-05,616.722,
2000-06,617.456,
2000-07,627.539,
2000-08,630.528,
2000-09,634.683,
2000-10,640.155,
2000-11,643.475,
2000-12,647.555,
2001-01,650.337,
2001-02,656.582,
2001-03,657.793,
2001-04,662.231,
2001-05,663.425,
2001-06,666.574,
2001-07,670.350,
2001-08,675.102,
2001-09,675.077,
2001-10,679.602,
2001-11,681.776,
2001-12,683.539,
2002-01,684.533,
2002-02,687.951,
2002-03,686.571,
2002-04,689.963,
2002-05,689.471,
2002-06,689.481,
2002-07,691.492,
2002-08,694.922,
2002-09,692.486,
2002-10,696.107,
2002-11,697.047,
2002-12,693.833,
2003-01,692.199,
2003-02,693.824,
2003-03,689.858,
2003-04,692.621,
2003-05,694.174,
2003-06,696.664,
2003-07,700.799,
2003-08,692.677,
2003-09,700.698,
2003-10,704.765,
2003-11,705.785,
2003-12,698.099,
2004-01,700.322,
2004-02,700.359,
2004-03,700.449,
2004-04,708.786,
2004-05,704.998,
2004-06,704.743,
2004-07,709.277,
2004-08,708.657,
2004-09,705.299,
2004-10,705.073,
2004-11,707.621,
2004-12,701.994,
2005-01,704.938,
2005-02,706.710,
2005-03,708.512,
2005-04,719.003,
2005-05,725.228,
2005-06,731.163,
2005-07,737.568,
2005-08,739.271,
2005-09,733.171,
2005-10,738.268,
2005-11,736.515,
2005-12,739.476,
2006-01,745.904,
2006-02,746.643,
2006-03,743.749,
2006-04,748.100,
2006-05,749.879,
2006-06,749.199,
2006-07,753.306,
2006-08,755.585,
2006-09,753.240,
2006-10,753.616,
2006-11,755.543,
2006-12,759.814,
2007-01,762.306,
2007-02,763.035,
2007-03,758.076,
2007-04,759.856,
2007-05,763.903,
2007-06,766.653,
2007-07,767.714,
2007-08,772.943,
2007-09,774.930,
2007-10,777.087,
2007-11,782.209,
2007-12,787.483,
2008-01,789.664,
2008-02,793.508,
2008-03,786.662,
2008-04,791.174,
2008-05,796.126,
2008-06,795.864,
2008-07,804.590,
2008-08,811.423,
2008-09,814.772,
2008-10,822.198,
2008-11,826.372,
2008-12,815.509,
2009-01,819.349,
2009-02,821.746,
2009-03,811.016,
2009-04,809.669,
2009-05,806.770,
2009-06,801.967,
2009-07,797.254,
2009-08,794.860,
2009-09,786.084,
2009-10,784.393,
2009-11,773.002,
2009-12,770.317,
2010-01,770.609,
2010-02,772.774,
2010-03,769.458,
2010-04,773.626,
2010-05,779.415,
2010-06,771.289,
2010-07,771.577,
2010-08,775.181,
2010-09,770.424,
2010-10,770.089,
2010-11,777.612,
2010-12,772.870,
2011-01,771.714,
2011-02,776.094,
2011-03,771.963,
2011-04,775.327,
2011-05,782.993,
2011-06,781.122,
2011-07,784.816,
2011-08,788.218,
2011-09,787.950,
2011-10,791.255,
2011-11,795.462,
2011-12,789.376,
2012-01,790.878,
2012-02,788.849,
2012-03,780.965,
2012-04,784.587,
2012-05,791.209,
2012-06,787.500,
2012-07,789.098,
2012-08,793.009,
2012-09,789.414,
2012-10,789.133,
2012-11,790.205,
2012-12,784.224,
2013-01,781.162,
2013-02,785.212,
2013-03,779.311,
2013-04,778.459,
2013-05,780.821,
2013-06,774.511,
2013-07,773.341,
2013-08,776.223,
2013-09,764.249,
2013-10,765.442,
2013-11,767.393,
2013-12,758.530,
2014-01,759.871,
2014-02,761.867,
2014-03,756.000,
2014-04,758.450,
2014-05,765.839,
2014-06,756.129,
2014-07,758.851,
2014-08,762.721,
2014-09,757.591,
2014-10,759.794,
2014-11,757.534,
2014-12,753.453,Provisional value
