"",BBK01.QUV715,BBK01.QUV715_FLAGS
"",Banks in Germany: Short-term loans and advances to foreign banks / India / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:23:37,
2001-12,0.435,
2002-01,0.447,
2002-02,0.513,
2002-03,0.413,
2002-04,0.376,
2002-05,0.318,
2002-06,0.349,
2002-07,0.325,
2002-08,0.316,
2002-09,0.331,
2002-10,0.308,
2002-11,0.354,
2002-12,0.355,
2003-01,0.473,
2003-02,0.439,
2003-03,0.474,
2003-04,0.513,
2003-05,0.578,
2003-06,0.691,
2003-07,0.754,
2003-08,0.834,
2003-09,0.904,
2003-10,0.821,
2003-11,0.851,
2003-12,0.823,
2004-01,0.845,
2004-02,0.871,
2004-03,0.848,
2004-04,1.057,
2004-05,1.021,
2004-06,1.181,
2004-07,1.154,
2004-08,1.169,
2004-09,1.155,
2004-10,1.084,
2004-11,1.139,
2004-12,1.066,
2005-01,1.096,
2005-02,1.102,
2005-03,1.130,
2005-04,1.114,
2005-05,1.274,
2005-06,1.307,
2005-07,1.305,
2005-08,1.312,
2005-09,1.376,
2005-10,1.356,
2005-11,1.391,
2005-12,1.507,
2006-01,1.522,
2006-02,1.382,
2006-03,1.278,
2006-04,1.132,
2006-05,1.089,
2006-06,1.331,
2006-07,1.193,
2006-08,1.098,
2006-09,1.200,
2006-10,1.285,
2006-11,1.254,
2006-12,1.061,
2007-01,1.027,
2007-02,1.027,
2007-03,1.115,
2007-04,1.067,
2007-05,1.100,
2007-06,1.091,
2007-07,1.107,
2007-08,1.126,
2007-09,1.120,
2007-10,1.171,
2007-11,1.244,
2007-12,1.123,
2008-01,1.304,
2008-02,1.754,
2008-03,1.785,
2008-04,1.784,
2008-05,2.090,
2008-06,2.238,
2008-07,2.074,
2008-08,2.079,
2008-09,2.599,
2008-10,2.558,
2008-11,2.286,
2008-12,1.826,
2009-01,1.978,
2009-02,1.728,
2009-03,1.575,
2009-04,1.507,
2009-05,1.298,
2009-06,1.185,
2009-07,1.166,
2009-08,1.059,
2009-09,0.940,
2009-10,0.899,
2009-11,0.934,
2009-12,0.995,
2010-01,1.122,
2010-02,1.217,
2010-03,1.232,
2010-04,1.261,
2010-05,1.421,
2010-06,1.483,
2010-07,1.401,
2010-08,1.468,
2010-09,1.312,
2010-10,1.350,
2010-11,1.309,
2010-12,1.347,
2011-01,1.519,
2011-02,1.616,
2011-03,1.549,
2011-04,1.481,
2011-05,1.742,
2011-06,1.727,
2011-07,1.775,
2011-08,1.785,
2011-09,1.997,
2011-10,1.915,
2011-11,1.866,
2011-12,1.728,
2012-01,1.793,
2012-02,1.679,
2012-03,1.630,
2012-04,1.625,
2012-05,1.684,
2012-06,1.695,
2012-07,1.656,
2012-08,1.553,
2012-09,1.525,
2012-10,1.530,
2012-11,1.589,
2012-12,1.309,
2013-01,1.376,
2013-02,1.366,
2013-03,1.336,
2013-04,1.311,
2013-05,1.265,
2013-06,1.231,
2013-07,1.154,
2013-08,1.193,
2013-09,1.164,
2013-10,1.105,
2013-11,1.168,
2013-12,1.197,
2014-01,1.164,
2014-02,1.197,
2014-03,1.149,
2014-04,1.275,
2014-05,1.222,
2014-06,1.159,
2014-07,1.091,
2014-08,1.169,
2014-09,1.093,
2014-10,1.198,
2014-11,1.389,
2014-12,1.185,
