"",BBK01.OUB325,BBK01.OUB325_FLAGS
"",Deposits and borrowing from foreign enterprises and households / Total / Commercial banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:27:52,
1999-01,89.250,
1999-02,92.448,
1999-03,93.315,
1999-04,93.956,
1999-05,95.375,
1999-06,96.220,
1999-07,92.550,
1999-08,92.252,
1999-09,94.419,
1999-10,94.351,
1999-11,98.677,
1999-12,92.890,
2000-01,98.964,
2000-02,99.766,
2000-03,111.734,
2000-04,114.155,
2000-05,126.845,
2000-06,113.630,
2000-07,114.104,
2000-08,117.196,
2000-09,117.158,
2000-10,118.527,
2000-11,120.852,
2000-12,112.509,
2001-01,117.854,
2001-02,120.199,
2001-03,129.510,
2001-04,143.523,
2001-05,151.911,
2001-06,129.622,
2001-07,137.471,
2001-08,140.420,
2001-09,136.128,
2001-10,149.515,
2001-11,150.092,
2001-12,138.855,
2002-01,140.383,
2002-02,141.636,
2002-03,140.101,
2002-04,142.756,
2002-05,144.930,
2002-06,133.137,
2002-07,135.730,
2002-08,122.138,
2002-09,125.894,
2002-10,124.522,
2002-11,131.938,
2002-12,111.842,
2003-01,118.569,
2003-02,122.995,
2003-03,134.690,
2003-04,134.740,
2003-05,140.916,
2003-06,128.328,
2003-07,133.784,
2003-08,130.822,
2003-09,137.191,
2003-10,140.611,
2003-11,145.853,
2003-12,126.704,
2004-01,136.976,
2004-02,150.179,
2004-03,148.530,
2004-04,143.601,
2004-05,146.259,
2004-06,130.948,
2004-07,131.086,
2004-08,140.489,
2004-09,152.867,
2004-10,150.494,
2004-11,162.942,
2004-12,147.211,
2005-01,173.086,
2005-02,185.606,
2005-03,165.711,
2005-04,190.547,
2005-05,183.588,
2005-06,157.215,
2005-07,157.298,
2005-08,152.608,
2005-09,163.013,
2005-10,165.594,
2005-11,172.324,
2005-12,148.241,
2006-01,169.633,
2006-02,156.926,
2006-03,157.448,
2006-04,160.326,
2006-05,156.498,
2006-06,161.960,
2006-07,158.898,
2006-08,174.690,
2006-09,170.808,
2006-10,171.437,
2006-11,170.574,
2006-12,164.621,
2007-01,166.134,
2007-02,177.819,
2007-03,168.166,
2007-04,175.575,
2007-05,191.169,
2007-06,184.360,
2007-07,169.285,
2007-08,168.632,
2007-09,170.095,
2007-10,162.675,
2007-11,178.808,
2007-12,154.493,
2008-01,169.150,
2008-02,186.394,
2008-03,183.576,
2008-04,193.905,
2008-05,180.949,
2008-06,164.709,
2008-07,177.133,
2008-08,183.460,
2008-09,168.111,
2008-10,172.266,
2008-11,161.375,
2008-12,156.122,
2009-01,173.786,
2009-02,150.986,
2009-03,150.126,
2009-04,160.461,
2009-05,139.098,
2009-06,141.369,
2009-07,153.478,
2009-08,143.270,
2009-09,138.328,
2009-10,144.603,
2009-11,141.127,
2009-12,124.419,
2010-01,136.780,
2010-02,136.352,
2010-03,133.104,
2010-04,152.934,
2010-05,157.652,
2010-06,141.180,
2010-07,143.388,
2010-08,146.008,
2010-09,143.511,
2010-10,148.126,
2010-11,155.028,
2010-12,128.401,
2011-01,140.412,
2011-02,144.807,
2011-03,128.681,
2011-04,145.487,
2011-05,147.576,
2011-06,141.974,
2011-07,137.221,
2011-08,140.338,
2011-09,148.059,
2011-10,154.615,
2011-11,148.978,
2011-12,137.583,
2012-01,140.763,
2012-02,142.564,
2012-03,152.137,
2012-04,154.827,
2012-05,150.650,
2012-06,142.233,
2012-07,150.902,
2012-08,154.289,
2012-09,151.852,
2012-10,153.662,
2012-11,153.583,
2012-12,146.104,
2013-01,155.045,
2013-02,161.844,
2013-03,156.328,
2013-04,167.342,
2013-05,174.679,
2013-06,164.275,
2013-07,169.642,
2013-08,166.840,
2013-09,158.577,
2013-10,166.629,
2013-11,173.682,
2013-12,175.154,
2014-01,173.724,
2014-02,170.471,
2014-03,164.686,
2014-04,169.515,
2014-05,172.442,
2014-06,165.864,
2014-07,182.121,
2014-08,174.099,
2014-09,175.680,
2014-10,179.321,
2014-11,173.290,
2014-12,149.159,Provisional value
