"",BBK01.QUW698,BBK01.QUW698_FLAGS
"",Foreign branches: Short-term liabilities to non-residents / Remaining countries in Africa / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:49:24,
2001-12,2.956,
2002-01,2.791,
2002-02,2.707,
2002-03,3.005,
2002-04,3.215,
2002-05,3.021,
2002-06,2.826,
2002-07,3.211,
2002-08,2.978,
2002-09,3.003,
2002-10,3.024,
2002-11,2.753,
2002-12,2.493,
2003-01,2.588,
2003-02,2.341,
2003-03,2.510,
2003-04,2.650,
2003-05,2.386,
2003-06,2.465,
2003-07,2.696,
2003-08,2.663,
2003-09,2.623,
2003-10,2.695,
2003-11,2.670,
2003-12,2.500,
2004-01,2.470,
2004-02,2.392,
2004-03,2.618,
2004-04,2.908,
2004-05,2.808,
2004-06,2.804,
2004-07,2.774,
2004-08,2.735,
2004-09,2.644,
2004-10,2.510,
2004-11,3.173,
2004-12,2.009,
2005-01,2.343,
2005-02,2.328,
2005-03,2.167,
2005-04,2.295,
2005-05,2.421,
2005-06,2.289,
2005-07,2.785,
2005-08,2.495,
2005-09,2.554,
2005-10,2.553,
2005-11,2.443,
2005-12,3.095,
2006-01,3.064,
2006-02,3.132,
2006-03,3.228,
2006-04,3.346,
2006-05,3.338,
2006-06,3.445,
2006-07,3.412,
2006-08,3.121,
2006-09,3.276,
2006-10,3.134,
2006-11,3.214,
2006-12,3.769,
2007-01,3.710,
2007-02,3.301,
2007-03,3.522,
2007-04,3.409,
2007-05,3.433,
2007-06,5.065,
2007-07,4.360,
2007-08,3.964,
2007-09,3.923,
2007-10,4.263,
2007-11,3.719,
2007-12,3.726,
2008-01,4.434,
2008-02,4.554,
2008-03,5.245,
2008-04,4.230,
2008-05,4.279,
2008-06,3.938,
2008-07,3.845,
2008-08,4.243,
2008-09,4.598,
2008-10,3.891,
2008-11,3.551,
2008-12,3.585,
2009-01,3.247,
2009-02,3.180,
2009-03,2.801,
2009-04,2.773,
2009-05,2.987,
2009-06,2.226,
2009-07,2.319,
2009-08,2.701,
2009-09,2.169,
2009-10,2.055,
2009-11,1.892,
2009-12,2.287,
2010-01,1.649,
2010-02,2.218,
2010-03,1.816,
2010-04,1.661,
2010-05,2.546,
2010-06,2.572,
2010-07,2.254,
2010-08,2.411,
2010-09,2.391,
2010-10,2.308,
2010-11,2.389,
2010-12,2.362,
2011-01,1.612,
2011-02,2.078,
2011-03,1.753,
2011-04,2.009,
2011-05,1.906,
2011-06,1.931,
2011-07,1.690,
2011-08,1.850,
2011-09,1.769,
2011-10,1.613,
2011-11,1.692,
2011-12,1.648,
2012-01,1.785,
2012-02,2.036,
2012-03,1.849,
2012-04,2.210,
2012-05,2.127,
2012-06,1.993,
2012-07,2.127,
2012-08,2.429,
2012-09,2.321,
2012-10,2.222,
2012-11,2.403,
2012-12,2.126,
2013-01,2.220,
2013-02,2.120,
2013-03,2.315,
2013-04,2.297,
2013-05,2.479,
2013-06,1.782,
2013-07,1.519,
2013-08,1.427,
2013-09,1.375,
2013-10,1.688,
2013-11,1.646,
2013-12,1.838,
2014-01,2.507,
2014-02,2.408,
2014-03,2.162,
2014-04,2.297,
2014-05,2.557,
2014-06,2.423,
2014-07,2.486,
2014-08,2.861,
2014-09,2.609,
2014-10,2.665,
2014-11,2.686,
