"",BBK01.OUH007,BBK01.OUH007_FLAGS
2000-04,25.501,
2000-05,25.452,
2000-06,25.012,
2000-07,25.159,
2000-08,25.071,
2000-09,25.353,
2000-10,25.412,
2000-11,25.684,
2000-12,26.980,
2001-01,26.137,
2001-02,25.904,
2001-03,25.614,
2001-04,25.357,
2001-05,25.449,
2001-06,25.381,
2001-07,25.272,
2001-08,25.270,
2001-09,25.501,
2001-10,25.430,
2001-11,25.631,
2001-12,27.075,
2002-01,26.110,
2002-02,25.562,
2002-03,25.515,
2002-04,25.048,
2002-05,25.277,
2002-06,24.380,
2002-07,24.113,
2002-08,24.393,
2002-09,24.284,
2002-10,24.503,
2002-11,24.564,
2002-12,24.967,
2003-01,24.343,
2003-02,23.777,
2003-03,23.306,
2003-04,23.193,
2003-05,23.332,
2003-06,22.965,
2003-07,22.656,
2003-08,22.892,
2003-09,23.047,
2003-10,22.791,
2003-11,22.811,
2003-12,24.176,
2004-01,22.921,
2004-02,22.351,
2004-03,22.205,
2004-04,21.750,
2004-05,21.750,
2004-06,21.597,
2004-07,21.406,
2004-08,21.418,
2004-09,21.630,
2004-10,21.868,
2004-11,21.671,
2004-12,23.356,
2005-01,22.765,
2005-02,22.765,
2005-03,22.396,
2005-04,22.111,
2005-05,20.954,
2005-06,20.659,
2005-07,20.549,
2005-08,20.626,
2005-09,20.763,
2005-10,20.989,
2005-11,20.978,
2005-12,21.850,
2006-01,20.819,
2006-02,20.791,
2006-03,20.356,
2006-04,20.270,
2006-05,19.892,
2006-06,19.798,
2006-07,19.847,
2006-08,20.020,
2006-09,20.070,
2006-10,20.129,
2006-11,20.331,
2006-12,21.907,
2007-01,20.614,
2007-02,20.132,
2007-03,20.193,
2007-04,19.603,
2007-05,19.256,
2007-06,19.765,
2007-07,19.561,
2007-08,19.791,
2007-09,20.110,
2007-10,20.051,
2007-11,20.038,
2007-12,21.762,
2008-01,20.283,
2008-02,20.625,
2008-03,20.121,
2008-04,19.019,
2008-05,19.050,
2008-06,19.282,
2008-07,18.721,
2008-08,18.921,
2008-09,18.330,
2008-10,19.034,
2008-11,20.304,
2008-12,21.087,
2009-01,20.269,
2009-02,19.832,
2009-03,19.028,
2009-04,18.693,
2009-05,18.806,
2009-06,18.377,
2009-07,17.809,
2009-08,17.736,
2009-09,17.684,
2009-10,17.842,
2009-11,17.817,
2009-12,19.331,
2010-01,18.634,
2010-02,17.951,
2010-03,17.577,
2010-04,17.093,
2010-05,16.815,
2010-06,17.053,
2010-07,17.219,
2010-08,16.957,
2010-09,16.934,
2010-10,17.436,
2010-11,16.894,
2010-12,20.126,
2011-01,18.132,
2011-02,18.271,
2011-03,17.716,
2011-04,17.497,
2011-05,17.419,
2011-06,17.379,
2011-07,17.472,
2011-08,17.662,
2011-09,18.342,
2011-10,18.094,
2011-11,17.938,
2011-12,19.811,
2012-01,18.514,
2012-02,18.504,
2012-03,18.033,
2012-04,17.821,
2012-05,17.843,
2012-06,17.610,
2012-07,17.579,
2012-08,17.687,
2012-09,17.721,
2012-10,17.715,
2012-11,17.842,
2012-12,19.359,
2013-01,17.746,
2013-02,18.123,
2013-03,18.186,
2013-04,17.936,
2013-05,17.536,
2013-06,17.360,
2013-07,17.276,
2013-08,17.217,
2013-09,17.511,
2013-10,17.391,
2013-11,17.566,
2013-12,18.557,
2014-01,17.598,
2014-02,17.709,
2014-03,17.338,
2014-04,17.022,
2014-05,16.847,
2014-06,16.678,
2014-07,16.774,
2014-08,17.199,
2014-09,16.987,
2014-10,16.724,
2014-11,16.949,
2014-12,17.718,Provisional value
"","General: Balance sheet item ""Other assets"" as well as own debt securities, securities held in trust, other fiduciary assets, fixed assets, deposits outstanding in the subscribed capital and own equities or shares. Owing to the treatment of statistical breaks and revisions in the time series, see the section headed ""Data interpretation"" in the ""General notes"". Owing to the Act Modernising Accounting Law (Gesetz zur Modernisierung des Bilanzrechts) of 25 May 2009, derivative financial instruments in the trading portfolio (trading portfolio derivatives) within the meaning of section 340e (3) sentence 1 of the German Commercial Code (HGB) read in conjunction with section 35 (1) No 1a of the Credit Institution Accounting Regulation (RechKredV) are classified under ""Other assets and liabilities"" as of december 2010 reporting date.",
