"",BBK01.OUE178,BBK01.OUE178_FLAGS
"",Time deposits of non-banks (non-MFIs) / for more than one year / Branches of foreign banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:17:33,
1968-12,0.013,
1969-01,0.013,
1969-02,0.012,
1969-03,0.012,
1969-04,0.015,
1969-05,0.015,
1969-06,0.015,
1969-07,0.015,
1969-08,0.010,
1969-09,0.010,
1969-10,0.010,
1969-11,0.010,
1969-12,0.012,
1970-01,0.011,
1970-02,0.011,
1970-03,0.015,
1970-04,0.009,
1970-05,0.008,
1970-06,0.011,
1970-07,0.013,
1970-08,0.016,
1970-09,0.016,
1970-10,0.015,
1970-11,0.014,
1970-12,0.015,
1971-01,0.015,
1971-02,0.015,
1971-03,0.015,
1971-04,0.015,
1971-05,0.015,
1971-06,0.013,
1971-07,0.011,
1971-08,0.007,
1971-09,0.010,
1971-10,0.009,
1971-11,0.010,
1971-12,0.011,
1972-01,0.012,
1972-02,0.029,
1972-03,0.027,
1972-04,0.027,
1972-05,0.027,
1972-06,0.030,
1972-07,0.028,
1972-08,0.028,
1972-09,0.032,
1972-10,0.032,
1972-11,0.030,
1972-12,0.035,
1973-01,0.032,
1973-02,0.036,
1973-03,0.036,
1973-04,0.040,
1973-05,0.044,
1973-06,0.054,
1973-07,0.059,
1973-08,0.061,
1973-09,0.067,
1973-10,0.070,
1973-11,0.075,
1973-12,0.093,
1974-01,0.116,
1974-02,0.127,
1974-03,0.125,
1974-04,0.116,
1974-05,0.105,
1974-06,0.103,
1974-07,0.095,
1974-08,0.094,
1974-09,0.088,
1974-10,0.085,
1974-11,0.074,
1974-12,0.070,
1975-01,0.066,
1975-02,0.066,
1975-03,0.072,
1975-04,0.073,
1975-05,0.069,
1975-06,0.075,
1975-07,0.076,
1975-08,0.031,
1975-09,0.036,
1975-10,0.050,
1975-11,0.050,
1975-12,0.051,
1976-01,0.056,
1976-02,0.057,
1976-03,0.059,
1976-04,0.066,
1976-05,0.070,
1976-06,0.097,
1976-07,0.131,
1976-08,0.140,
1976-09,0.145,
1976-10,0.138,
1976-11,0.159,
1976-12,0.152,
1977-01,0.154,
1977-02,0.151,
1977-03,0.156,
1977-04,0.159,
1977-05,0.159,
1977-06,0.150,
1977-07,0.144,
1977-08,0.140,
1977-09,0.141,
1977-10,0.146,
1977-11,0.151,
1977-12,0.153,
1978-01,0.170,
1978-02,0.213,
1978-03,0.239,
1978-04,0.242,
1978-05,0.254,
1978-06,0.251,
1978-07,0.253,
1978-08,0.251,
