"",BBK01.TS5103,BBK01.TS5103_FLAGS
"",Deposits of non-MFIs / Non-financial corporations / Short term / Domestic / Index / Seasonally adjusted,
unit,1208=100 (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-27 09:16:54,
1999-01,51.21884,
1999-02,51.00730,
1999-03,51.53500,
1999-04,51.68572,
1999-05,51.31053,
1999-06,51.37587,
1999-07,51.64904,
1999-08,52.24750,
1999-09,52.49820,
1999-10,52.75798,
1999-11,53.92300,
1999-12,53.31397,
2000-01,52.65158,
2000-02,54.09703,
2000-03,54.05707,
2000-04,54.76731,
2000-05,54.63853,
2000-06,54.66130,
2000-07,55.29328,
2000-08,55.89698,
2000-09,55.26369,
2000-10,56.08270,
2000-11,56.78741,
2000-12,58.11941,
2001-01,57.47287,
2001-02,57.64021,
2001-03,57.95270,
2001-04,57.62044,
2001-05,57.69938,
2001-06,57.82657,
2001-07,57.88332,
2001-08,57.64998,
2001-09,57.93496,
2001-10,57.43995,
2001-11,58.15711,
2001-12,59.77778,
2002-01,58.60654,
2002-02,58.29024,
2002-03,59.16181,
2002-04,59.26351,
2002-05,60.20963,
2002-06,61.20701,
2002-07,61.27119,
2002-08,60.32272,
2002-09,61.29101,
2002-10,63.60691,
2002-11,62.07186,
2002-12,63.85138,
2003-01,60.99307,
2003-02,62.44615,
2003-03,61.23045,
2003-04,62.12635,
2003-05,63.26317,
2003-06,63.52651,
2003-07,63.54374,
2003-08,64.13439,
2003-09,64.41948,
2003-10,65.34871,
2003-11,65.96507,
2003-12,65.43655,
2004-01,64.62370,
2004-02,65.83155,
2004-03,66.16947,
2004-04,66.60882,
2004-05,66.84454,
2004-06,67.04369,
2004-07,67.02946,
2004-08,67.47665,
2004-09,67.71881,
2004-10,68.36072,
2004-11,67.84365,
2004-12,68.63180,
2005-01,69.14326,
2005-02,69.81230,
2005-03,70.38991,
2005-04,71.20819,
2005-05,71.52514,
2005-06,72.23998,
2005-07,73.21566,
2005-08,74.02877,
2005-09,74.02909,
2005-10,75.61161,
2005-11,76.21369,
2005-12,76.70121,
2006-01,77.05273,
2006-02,77.12135,
2006-03,78.04995,
2006-04,79.32829,
2006-05,79.41868,
2006-06,79.86384,
2006-07,80.34797,
2006-08,82.41787,
2006-09,81.84826,
2006-10,81.90833,
2006-11,82.62603,
2006-12,84.40105,
2007-01,86.00438,
2007-02,86.59522,
2007-03,87.49755,
2007-04,88.43114,
2007-05,88.12669,
2007-06,89.25232,
2007-07,89.28401,
2007-08,90.40238,
2007-09,91.60035,
2007-10,90.98317,
2007-11,92.40601,
2007-12,92.93294,
2008-01,93.06315,
2008-02,97.45445,
2008-03,94.94579,
2008-04,95.19188,
2008-05,95.20633,
2008-06,95.54258,
2008-07,95.35687,
2008-08,96.01891,
2008-09,96.88558,
2008-10,98.84270,
2008-11,99.26274,
2008-12,97.29122,
2009-01,99.64015,
2009-02,100.46460,
2009-03,100.78981,
2009-04,102.43119,
2009-05,103.43516,
2009-06,104.13501,
2009-07,104.66150,
2009-08,105.46853,
2009-09,105.99358,
2009-10,106.51833,
2009-11,106.83568,
2009-12,106.40801,
2010-01,108.50021,
2010-02,108.21751,
2010-03,109.59994,
2010-04,109.69827,
2010-05,110.30456,
2010-06,110.75161,
2010-07,109.96220,
2010-08,111.09428,
2010-09,111.33683,
2010-10,112.03242,
2010-11,112.86548,
2010-12,114.05456,
2011-01,114.05295,
2011-02,112.73101,
2011-03,114.74252,
2011-04,114.15998,
2011-05,115.48931,
2011-06,115.00241,
2011-07,115.68502,
2011-08,115.94366,
2011-09,117.30524,
2011-10,118.21252,
2011-11,118.43659,
2011-12,118.51280,
2012-01,118.24361,
2012-02,119.14122,
2012-03,119.71719,
2012-04,119.52910,
2012-05,120.02128,
2012-06,121.64695,
2012-07,123.42279,
2012-08,124.67651,
2012-09,125.02862,
2012-10,125.47628,
2012-11,125.57596,
2012-12,125.65338,
2013-01,127.32238,
2013-02,127.95990,
2013-03,127.82042,
2013-04,128.93007,
2013-05,129.16287,
2013-06,129.46788,
2013-07,129.73838,
2013-08,130.50689,
2013-09,131.05194,
2013-10,131.15070,
2013-11,131.16107,
2013-12,133.15954,
2014-01,133.14140,
2014-02,135.75482,
2014-03,135.00093,
2014-04,135.83259,
2014-05,136.87211,
2014-06,136.18439,
2014-07,137.40926,
2014-08,138.34787,
2014-09,139.22010,
2014-10,139.58003,
2014-11,140.05107,
2014-12,138.24075,Provisional value
2015-01,138.59229,
"","General: 1 Short-term deposits include overnight deposits, deposits with an agreed maturity of up to 2 years and deposits redeemable at notice of up to 3 months.",
