"",BBK01.OUB244,BBK01.OUB244_FLAGS
"",Deposits and borrowing (excl. savings deposits and bank savings bonds) / Domestic self-employed persons / Time deposits / for more than 2 years / Commercial banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:33:15,
1999-01,0.740,
1999-02,0.765,
1999-03,0.666,
1999-04,0.675,
1999-05,0.710,
1999-06,0.738,
1999-07,0.737,
1999-08,0.446,
1999-09,0.450,
1999-10,0.455,
1999-11,0.473,
1999-12,0.488,
2000-01,0.473,
2000-02,0.459,
2000-03,0.495,
2000-04,0.499,
2000-05,0.495,
2000-06,0.485,
2000-07,0.471,
2000-08,0.470,
2000-09,0.467,
2000-10,0.496,
2000-11,0.534,
2000-12,0.546,
2001-01,0.562,
2001-02,0.559,
2001-03,0.556,
2001-04,0.570,
2001-05,0.418,
2001-06,0.425,
2001-07,0.441,
2001-08,0.437,
2001-09,0.474,
2001-10,0.485,
2001-11,0.493,
2001-12,0.485,
2002-01,0.551,
2002-02,0.335,
2002-03,0.238,
2002-04,0.234,
2002-05,0.236,
2002-06,0.238,
2002-07,0.239,
2002-08,0.238,
2002-09,0.243,
2002-10,0.247,
2002-11,0.202,
2002-12,0.205,
2003-01,0.201,
2003-02,0.278,
2003-03,0.197,
2003-04,0.202,
2003-05,0.201,
2003-06,0.210,
2003-07,0.207,
2003-08,0.212,
2003-09,0.212,
2003-10,0.237,
2003-11,0.214,
2003-12,0.220,
2004-01,0.219,
2004-02,0.204,
2004-03,0.200,
2004-04,0.215,
2004-05,0.227,
2004-06,0.232,
2004-07,0.247,
2004-08,0.254,
2004-09,0.252,
2004-10,0.253,
2004-11,0.259,
2004-12,0.266,
2005-01,0.277,
2005-02,0.279,
2005-03,0.232,
2005-04,0.217,
2005-05,0.223,
2005-06,0.219,
2005-07,0.221,
2005-08,0.208,
2005-09,0.199,
2005-10,0.198,
2005-11,0.193,
2005-12,0.196,
2006-01,0.196,
2006-02,0.201,
2006-03,0.201,
2006-04,0.208,
2006-05,0.208,
2006-06,0.215,
2006-07,0.201,
2006-08,0.204,
2006-09,0.237,
2006-10,0.210,
2006-11,0.202,
2006-12,0.204,
2007-01,0.196,
2007-02,0.193,
2007-03,0.196,
2007-04,0.202,
2007-05,0.201,
2007-06,0.200,
2007-07,0.198,
2007-08,0.200,
2007-09,0.218,
2007-10,0.220,
2007-11,0.221,
2007-12,0.222,
2008-01,0.229,
2008-02,0.224,
2008-03,0.232,
2008-04,0.228,
2008-05,0.226,
2008-06,0.225,
2008-07,0.243,
2008-08,0.248,
2008-09,0.247,
2008-10,0.255,
2008-11,0.293,
2008-12,0.411,
2009-01,0.457,
2009-02,0.479,
2009-03,0.539,
2009-04,0.561,
2009-05,0.583,
2009-06,0.587,
2009-07,0.590,
2009-08,0.606,
2009-09,0.627,
2009-10,0.633,
2009-11,0.661,
2009-12,0.665,
2010-01,0.681,
2010-02,0.694,
2010-03,0.703,
2010-04,0.713,
2010-05,0.717,
2010-06,0.700,
2010-07,0.709,
2010-08,0.687,
2010-09,0.680,
2010-10,0.692,
2010-11,0.718,
2010-12,0.696,
2011-01,0.714,
2011-02,0.724,
2011-03,0.736,
2011-04,0.677,
2011-05,0.684,
2011-06,0.699,
2011-07,0.743,
2011-08,0.760,
2011-09,0.711,
2011-10,0.721,
2011-11,0.762,
2011-12,0.779,
2012-01,0.771,
2012-02,0.835,
2012-03,0.878,
2012-04,0.925,
2012-05,0.957,
2012-06,0.964,
2012-07,0.961,
2012-08,1.025,
2012-09,1.046,
2012-10,1.061,
2012-11,1.070,
2012-12,1.073,
2013-01,1.090,
2013-02,1.103,
2013-03,1.090,
2013-04,1.083,
2013-05,1.080,
2013-06,1.052,
2013-07,1.052,
2013-08,1.063,
2013-09,1.067,
2013-10,1.070,
2013-11,1.092,
2013-12,1.080,
2014-01,1.085,
2014-02,1.103,
2014-03,1.112,
2014-04,1.166,
2014-05,1.182,
2014-06,1.233,
2014-07,1.249,
2014-08,1.262,
2014-09,1.243,
2014-10,1.256,
2014-11,1.260,
2014-12,1.272,Provisional value
