"",BBK01.QUK768,BBK01.QUK768_FLAGS
"",Consolidated German banks: Loans and advances to foreign banks / Euro-area member states / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:30:05,
2002-03,199.094,
2002-04,189.133,
2002-05,194.264,
2002-06,205.927,
2002-07,199.900,
2002-08,198.185,
2002-09,198.454,
2002-10,200.515,
2002-11,206.053,
2002-12,192.212,
2003-01,205.281,
2003-02,214.095,
2003-03,206.492,
2003-04,205.892,
2003-05,220.913,
2003-06,221.285,
2003-07,221.306,
2003-08,209.941,
2003-09,217.488,
2003-10,210.215,
2003-11,221.678,
2003-12,208.897,
2004-01,229.035,
2004-02,236.980,
2004-03,245.162,
2004-04,242.551,
2004-05,245.583,
2004-06,252.819,
2004-07,258.532,
2004-08,252.536,
2004-09,245.746,
2004-10,264.192,
2004-11,268.373,
2004-12,258.497,
2005-01,272.046,
2005-02,300.557,
2005-03,274.099,
2005-04,264.268,
2005-05,276.881,
2005-06,278.657,
2005-07,281.464,
2005-08,270.038,
2005-09,273.681,
2005-10,290.124,
2005-11,294.414,
2005-12,246.586,
2006-01,270.779,
2006-02,282.371,
2006-03,280.359,
2006-04,269.753,
2006-05,250.890,
2006-06,246.474,
2006-07,244.916,
2006-08,244.674,
2006-09,237.086,
2006-10,245.826,
2006-11,242.255,
2006-12,239.299,
2007-01,249.222,
2007-02,245.977,
2007-03,240.113,
2007-04,248.260,
2007-05,253.162,
2007-06,253.483,
2007-07,245.144,
2007-08,227.839,
2007-09,226.862,
2007-10,224.736,
2007-11,232.326,
2007-12,213.859,
2008-01,252.855,
2008-02,239.008,
2008-03,222.619,
2008-04,218.763,
2008-05,219.535,
2008-06,208.121,
2008-07,211.564,
2008-08,204.569,
2008-09,199.531,
2008-10,194.302,
2008-11,182.485,
2008-12,157.094,
2009-01,179.783,
2009-02,166.230,
2009-03,164.110,
2009-04,158.670,
2009-05,153.817,
2009-06,138.577,
2009-07,157.638,
2009-08,167.004,
2009-09,156.438,
2009-10,177.332,
2009-11,168.256,
2009-12,155.786,
2010-01,166.895,
2010-02,171.159,
2010-03,163.922,
2010-04,165.855,
2010-05,194.063,
2010-06,183.134,
2010-07,206.641,
2010-08,212.099,
2010-09,188.051,
2010-10,191.286,
2010-11,191.262,
2010-12,147.986,
2011-01,152.284,
2011-02,160.578,
2011-03,140.512,
2011-04,141.602,
2011-05,144.867,
2011-06,132.704,
2011-07,135.121,
2011-08,152.926,
2011-09,141.370,
2011-10,139.501,
2011-11,143.527,
2011-12,123.005,
2012-01,128.638,
2012-02,134.596,
2012-03,129.757,
2012-04,126.914,
2012-05,141.705,
2012-06,129.755,
2012-07,139.534,
2012-08,135.893,
2012-09,130.020,
2012-10,123.819,
2012-11,128.084,
2012-12,110.894,
2013-01,115.983,
2013-02,130.083,
2013-03,130.087,
2013-04,137.555,
2013-05,133.809,
2013-06,137.416,
2013-07,131.342,
2013-08,134.557,
2013-09,135.405,
2013-10,137.918,
2013-11,135.473,
2013-12,111.083,
2014-01,122.696,
2014-02,126.000,
2014-03,119.338,
2014-04,121.285,
2014-05,126.661,
2014-06,121.364,
2014-07,132.383,
2014-08,131.676,
2014-09,132.105,
2014-10,133.510,
