"",BBK01.OUD300,BBK01.OUD300_FLAGS
"",Time deposits of local government and local government associations / Total / Regional banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:25:20,
1999-01,2.500,
1999-02,2.410,
1999-03,2.682,
1999-04,2.583,
1999-05,3.178,
1999-06,2.921,
1999-07,2.994,
1999-08,3.326,
1999-09,3.349,
1999-10,3.186,
1999-11,3.351,
1999-12,3.331,
2000-01,3.404,
2000-02,3.702,
2000-03,3.579,
2000-04,3.316,
2000-05,3.772,
2000-06,3.649,
2000-07,3.575,
2000-08,3.978,
2000-09,3.784,
2000-10,3.749,
2000-11,4.001,
2000-12,4.065,
2001-01,3.885,
2001-02,4.153,
2001-03,3.998,
2001-04,4.075,
2001-05,4.553,
2001-06,4.310,
2001-07,4.367,
2001-08,4.499,
2001-09,4.245,
2001-10,3.856,
2001-11,3.663,
2001-12,3.717,
2002-01,3.634,
2002-02,3.594,
2002-03,3.606,
2002-04,3.591,
2002-05,3.820,
2002-06,3.447,
2002-07,3.417,
2002-08,4.116,
2002-09,3.728,
2002-10,3.497,
2002-11,3.565,
2002-12,3.441,
2003-01,3.210,
2003-02,3.188,
2003-03,3.199,
2003-04,3.274,
2003-05,3.301,
2003-06,2.935,
2003-07,3.037,
2003-08,3.094,
2003-09,2.713,
2003-10,2.574,
2003-11,2.673,
2003-12,2.658,
2004-01,2.559,
2004-02,3.034,
2004-03,2.957,
2004-04,2.717,
2004-05,2.858,
2004-06,2.826,
2004-07,2.669,
2004-08,2.734,
2004-09,2.649,
2004-10,2.461,
2004-11,2.535,
2004-12,2.504,
2005-01,2.454,
2005-02,2.148,
2005-03,2.424,
2005-04,2.455,
2005-05,2.866,
2005-06,2.409,
2005-07,2.559,
2005-08,2.751,
2005-09,2.505,
2005-10,2.508,
2005-11,2.636,
2005-12,2.716,
2006-01,2.848,
2006-02,3.220,
2006-03,3.209,
2006-04,3.176,
2006-05,3.922,
2006-06,3.497,
2006-07,3.272,
2006-08,4.164,
2006-09,4.066,
2006-10,3.895,
2006-11,3.584,
2006-12,3.437,
2007-01,3.442,
2007-02,3.895,
2007-03,3.858,
2007-04,3.806,
2007-05,4.744,
2007-06,4.567,
2007-07,4.733,
2007-08,5.191,
2007-09,4.905,
2007-10,4.771,
2007-11,5.433,
2007-12,5.402,
2008-01,5.431,
2008-02,5.962,
2008-03,5.975,
2008-04,5.946,
2008-05,6.721,
2008-06,6.139,
2008-07,6.072,
2008-08,7.066,
2008-09,6.967,
2008-10,6.608,
2008-11,5.971,
2008-12,5.425,
2009-01,4.565,
2009-02,4.534,
2009-03,3.852,
2009-04,3.738,
2009-05,3.730,
2009-06,3.596,
2009-07,3.690,
2009-08,3.748,
2009-09,3.254,
2009-10,3.144,
2009-11,3.179,
2009-12,3.087,
2010-01,2.793,
2010-02,2.937,
2010-03,2.768,
2010-04,2.769,
2010-05,3.181,
2010-06,3.151,
2010-07,3.157,
2010-08,3.223,
2010-09,3.036,
2010-10,2.904,
2010-11,3.110,
2010-12,3.212,
2011-01,3.167,
2011-02,3.514,
2011-03,3.521,
2011-04,3.471,
2011-05,3.873,
2011-06,3.616,
2011-07,3.894,
2011-08,4.243,
2011-09,4.195,
2011-10,4.405,
2011-11,4.398,
2011-12,4.502,
2012-01,4.554,
2012-02,4.790,
2012-03,4.572,
2012-04,4.898,
2012-05,4.970,
2012-06,5.173,
2012-07,5.244,
2012-08,5.485,
2012-09,5.482,
2012-10,5.289,
2012-11,5.407,
2012-12,5.353,
2013-01,5.306,
2013-02,5.487,
2013-03,5.567,
2013-04,5.653,
2013-05,5.726,
2013-06,5.575,
2013-07,5.566,
2013-08,5.781,
2013-09,5.531,
2013-10,5.480,
2013-11,5.664,
2013-12,5.398,
2014-01,5.247,
2014-02,5.396,
2014-03,5.465,
2014-04,5.579,
2014-05,6.237,
2014-06,5.866,
2014-07,5.732,
2014-08,6.290,
2014-09,6.119,
2014-10,6.049,
2014-11,6.195,
2014-12,6.080,Provisional value
