"",BBK01.OUL240,BBK01.OUL240_FLAGS
"",Time deposits of non-profit institutions / for up and including 1 year / Credit cooperatives,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:21:09,
1968-12,0.094,
1969-01,0.106,
1969-02,0.111,
1969-03,0.114,
1969-04,0.114,
1969-05,0.116,
1969-06,0.116,
1969-07,0.116,
1969-08,0.122,
1969-09,0.125,
1969-10,0.125,
1969-11,0.128,
1969-12,0.134,
1970-01,0.145,
1970-02,0.162,
1970-03,0.174,
1970-04,0.188,
1970-05,0.202,
1970-06,0.220,
1970-07,0.247,
1970-08,0.263,
1970-09,0.265,
1970-10,0.268,
1970-11,0.272,
1970-12,0.281,
1971-01,0.285,
1971-02,0.311,
1971-03,0.314,
1971-04,0.319,
1971-05,0.329,
1971-06,0.341,
1971-07,0.355,
1971-08,0.359,
1971-09,0.375,
1971-10,0.369,
1971-11,0.359,
1971-12,0.379,
1972-01,0.383,
1972-02,0.391,
1972-03,0.410,
1972-04,0.396,
1972-05,0.402,
1972-06,0.400,
1972-07,0.410,
1972-08,0.432,
1972-09,0.465,
1972-10,0.474,
1972-11,0.483,
1972-12,0.493,
1973-01,0.488,
1973-02,0.532,
1973-03,0.554,
1973-04,0.542,
1973-05,0.578,
1973-06,0.594,
1973-07,0.591,
1973-08,0.632,
1973-09,0.641,
1973-10,0.649,
1973-11,0.667,
1973-12,0.707,
1974-01,0.778,
1974-02,0.844,
1974-03,0.878,
1974-04,0.879,
1974-05,0.891,
1974-06,0.900,
1974-07,0.868,
1974-08,0.887,
1974-09,0.897,
1974-10,0.924,
1974-11,0.894,
1974-12,0.927,
1975-01,0.998,
1975-02,1.021,
1975-03,0.991,
1975-04,0.900,
1975-05,0.824,
1975-06,0.774,
1975-07,0.760,
1975-08,0.765,
1975-09,0.726,
1975-10,0.695,
1975-11,0.649,
1975-12,0.638,
1976-01,0.652,
1976-02,0.686,
1976-03,0.650,
1976-04,0.642,
1976-05,0.647,
1976-06,0.631,
1976-07,0.643,
1976-08,0.651,
1976-09,0.664,
1976-10,0.703,
1976-11,0.680,
1976-12,0.825,
1977-01,0.848,
1977-02,0.887,
1977-03,0.918,
1977-04,0.930,
1977-05,0.954,
1977-06,0.975,
1977-07,0.930,
1977-08,0.960,
1977-09,0.969,
1977-10,0.978,
1977-11,0.918,
1977-12,1.030,
1978-01,1.024,
1978-02,1.055,
1978-03,1.070,
1978-04,1.041,
1978-05,1.051,
1978-06,1.045,
1978-07,0.994,
1978-08,1.067,
1978-09,1.100,
1978-10,1.119,
1978-11,1.077,
1978-12,1.184,
1979-01,1.243,
1979-02,1.300,
1979-03,1.279,
1979-04,1.253,
1979-05,1.263,
1979-06,1.241,
1979-07,1.269,
1979-08,1.333,
1979-09,1.379,
