"",BBK01.OUB374,BBK01.OUB374_FLAGS
"",Securities (excluding money market paper) issued by foreign enterprises and households / Commercial banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:00:31,
1999-01,9.598,
1999-02,9.516,
1999-03,11.505,
1999-04,11.294,
1999-05,12.899,
1999-06,12.221,
1999-07,12.370,
1999-08,13.179,
1999-09,13.677,
1999-10,14.677,
1999-11,16.268,
1999-12,17.939,
2000-01,18.238,
2000-02,17.748,
2000-03,20.545,
2000-04,21.152,
2000-05,25.170,
2000-06,27.517,
2000-07,28.935,
2000-08,28.998,
2000-09,27.363,
2000-10,28.492,
2000-11,28.808,
2000-12,30.442,
2001-01,32.660,
2001-02,34.233,
2001-03,39.255,
2001-04,42.934,
2001-05,46.719,
2001-06,42.459,
2001-07,39.024,
2001-08,38.173,
2001-09,41.093,
2001-10,40.170,
2001-11,41.273,
2001-12,39.721,
2002-01,38.606,
2002-02,38.290,
2002-03,36.209,
2002-04,32.208,
2002-05,31.386,
2002-06,29.959,
2002-07,30.503,
2002-08,29.360,
2002-09,27.192,
2002-10,28.202,
2002-11,28.543,
2002-12,29.602,
2003-01,28.035,
2003-02,26.932,
2003-03,27.244,
2003-04,27.762,
2003-05,27.256,
2003-06,31.938,
2003-07,32.612,
2003-08,32.607,
2003-09,30.702,
2003-10,32.267,
2003-11,31.686,
2003-12,33.933,
2004-01,33.134,
2004-02,32.663,
2004-03,33.410,
2004-04,33.242,
2004-05,34.378,
2004-06,37.357,
2004-07,38.151,
2004-08,38.095,
2004-09,36.709,
2004-10,38.037,
2004-11,41.968,
2004-12,40.985,
2005-01,40.441,
2005-02,43.096,
2005-03,44.376,
2005-04,45.706,
2005-05,49.582,
2005-06,52.119,
2005-07,51.999,
2005-08,51.638,
2005-09,51.747,
2005-10,51.864,
2005-11,57.755,
2005-12,59.820,
2006-01,59.881,
2006-02,62.324,
2006-03,60.740,
2006-04,59.690,
2006-05,57.676,
2006-06,56.196,
2006-07,55.779,
2006-08,57.596,
2006-09,59.860,
2006-10,62.043,
2006-11,65.139,
2006-12,64.630,
2007-01,62.490,
2007-02,72.873,
2007-03,69.784,
2007-04,70.831,
2007-05,78.250,
2007-06,79.392,
2007-07,83.192,
2007-08,82.937,
2007-09,82.715,
2007-10,81.217,
2007-11,84.008,
2007-12,79.863,
2008-01,74.601,
2008-02,72.036,
2008-03,67.331,
2008-04,61.993,
2008-05,60.505,
2008-06,58.485,
2008-07,56.570,
2008-08,57.577,
2008-09,60.106,
2008-10,55.444,
2008-11,54.594,
2008-12,53.666,
2009-01,52.203,
2009-02,53.602,
2009-03,50.750,
2009-04,49.247,
2009-05,54.306,
2009-06,57.284,
2009-07,55.320,
2009-08,54.867,
2009-09,54.912,
2009-10,53.102,
2009-11,53.850,
2009-12,48.224,
2010-01,49.737,
2010-02,48.982,
2010-03,41.109,
2010-04,40.299,
2010-05,41.001,
2010-06,43.628,
2010-07,43.725,
2010-08,44.810,
2010-09,42.846,
2010-10,42.675,
2010-11,46.056,
2010-12,42.251,
2011-01,42.441,
2011-02,41.481,
2011-03,42.168,
2011-04,44.148,
2011-05,45.373,
2011-06,46.271,
2011-07,44.238,
2011-08,40.904,
2011-09,37.982,
2011-10,36.592,
2011-11,37.868,
2011-12,45.443,
2012-01,43.725,
2012-02,40.612,
2012-03,43.471,
2012-04,44.525,
2012-05,43.801,
2012-06,43.243,
2012-07,46.285,
2012-08,47.473,
2012-09,47.758,
2012-10,49.982,
2012-11,49.889,
2012-12,53.282,
2013-01,54.359,
2013-02,54.058,
2013-03,58.599,
2013-04,55.585,
2013-05,59.072,
2013-06,57.803,
2013-07,61.608,
2013-08,57.557,
2013-09,59.657,
2013-10,58.729,
2013-11,62.152,
2013-12,59.925,
2014-01,61.537,
2014-02,53.719,
2014-03,60.381,
2014-04,57.008,
2014-05,58.325,
2014-06,61.439,
2014-07,61.291,
2014-08,60.908,
2014-09,65.148,
2014-10,63.413,
2014-11,63.449,
2014-12,65.105,Provisional value
