"",BBK01.QUV998,BBK01.QUV998_FLAGS
"",Banks in Germany: Short-term liabilities to non-residents / Turkmenistan / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:27:31,
2001-12,0.770,
2002-01,0.704,
2002-02,0.766,
2002-03,0.742,
2002-04,0.792,
2002-05,0.881,
2002-06,0.867,
2002-07,0.882,
2002-08,0.736,
2002-09,0.869,
2002-10,0.911,
2002-11,1.000,
2002-12,0.948,
2003-01,0.951,
2003-02,0.992,
2003-03,1.014,
2003-04,1.040,
2003-05,1.016,
2003-06,1.204,
2003-07,1.212,
2003-08,1.308,
2003-09,1.237,
2003-10,1.040,
2003-11,1.056,
2003-12,0.995,
2004-01,0.943,
2004-02,0.966,
2004-03,0.993,
2004-04,1.000,
2004-05,1.017,
2004-06,1.049,
2004-07,1.113,
2004-08,1.087,
2004-09,1.071,
2004-10,1.069,
2004-11,0.989,
2004-12,0.891,
2005-01,1.038,
2005-02,1.102,
2005-03,1.270,
2005-04,1.375,
2005-05,1.540,
2005-06,1.701,
2005-07,2.111,
2005-08,0.416,
2005-09,0.705,
2005-10,0.867,
2005-11,0.996,
2005-12,1.073,
2006-01,1.128,
2006-02,1.324,
2006-03,1.561,
2006-04,1.763,
2006-05,2.007,
2006-06,2.230,
2006-07,2.479,
2006-08,2.779,
2006-09,3.078,
2006-10,3.352,
2006-11,3.472,
2006-12,3.746,
2007-01,4.102,
2007-02,4.372,
2007-03,4.631,
2007-04,4.879,
2007-05,5.364,
2007-06,5.668,
2007-07,5.950,
2007-08,6.093,
2007-09,6.084,
2007-10,6.233,
2007-11,6.314,
2007-12,6.292,
2008-01,6.412,
2008-02,5.887,
2008-03,6.132,
2008-04,5.934,
2008-05,6.354,
2008-06,6.600,
2008-07,6.726,
2008-08,7.349,
2008-09,7.998,
2008-10,9.102,
2008-11,8.815,
2008-12,8.083,
2009-01,8.612,
2009-02,9.664,
2009-03,10.116,
2009-04,11.125,
2009-05,10.535,
2009-06,10.489,
2009-07,10.286,
2009-08,9.893,
2009-09,9.689,
2009-10,9.492,
2009-11,9.260,
2009-12,9.683,
2010-01,9.537,
2010-02,9.643,
2010-03,9.690,
2010-04,10.504,
2010-05,10.399,
2010-06,10.202,
2010-07,9.445,
2010-08,9.493,
2010-09,8.732,
2010-10,8.774,
2010-11,9.258,
2010-12,8.948,
2011-01,9.003,
2011-02,9.158,
2011-03,9.165,
2011-04,8.789,
2011-05,9.349,
2011-06,8.884,
2011-07,9.408,
2011-08,9.271,
2011-09,10.090,
2011-10,9.891,
2011-11,10.458,
2011-12,11.099,
2012-01,11.290,
2012-02,11.847,
2012-03,12.230,
2012-04,12.217,
2012-05,13.754,
2012-06,13.707,
2012-07,14.275,
2012-08,14.407,
2012-09,14.510,
2012-10,14.934,
2012-11,15.169,
2012-12,15.100,
2013-01,15.136,
2013-02,15.776,
2013-03,16.500,
2013-04,15.728,
2013-05,16.036,
2013-06,16.510,
2013-07,16.563,
2013-08,16.649,
2013-09,15.985,
2013-10,16.181,
2013-11,16.270,
2013-12,16.373,
2014-01,16.882,
2014-02,16.520,
2014-03,16.495,
2014-04,16.638,
2014-05,17.201,
2014-06,17.984,
2014-07,18.210,
2014-08,19.086,
2014-09,20.127,
2014-10,20.348,
2014-11,20.944,
2014-12,20.921,
