"",BBK01.OUL385,BBK01.OUL385_FLAGS
"",Savings deposits of domestic government / at a period of notice of more than 3 months / Credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:11:00,
1999-01,0.133,
1999-02,0.133,
1999-03,0.139,
1999-04,0.135,
1999-05,0.127,
1999-06,0.127,
1999-07,0.127,
1999-08,0.131,
1999-09,0.130,
1999-10,0.131,
1999-11,0.136,
1999-12,0.133,
2000-01,0.128,
2000-02,0.135,
2000-03,0.140,
2000-04,0.140,
2000-05,0.130,
2000-06,0.133,
2000-07,0.128,
2000-08,0.129,
2000-09,0.127,
2000-10,0.125,
2000-11,0.116,
2000-12,0.116,
2001-01,0.105,
2001-02,0.099,
2001-03,0.097,
2001-04,0.095,
2001-05,0.089,
2001-06,0.086,
2001-07,0.086,
2001-08,0.075,
2001-09,0.072,
2001-10,0.071,
2001-11,0.072,
2001-12,0.081,
2002-01,0.082,
2002-02,0.081,
2002-03,0.076,
2002-04,0.078,
2002-05,0.080,
2002-06,0.077,
2002-07,0.074,
2002-08,0.076,
2002-09,0.074,
2002-10,0.072,
2002-11,0.069,
2002-12,0.070,
2003-01,0.070,
2003-02,0.071,
2003-03,0.072,
2003-04,0.067,
2003-05,0.053,
2003-06,0.055,
2003-07,0.056,
2003-08,0.054,
2003-09,0.052,
2003-10,0.051,
2003-11,0.049,
2003-12,0.049,
2004-01,0.044,
2004-02,0.050,
2004-03,0.048,
2004-04,0.050,
2004-05,0.050,
2004-06,0.047,
2004-07,0.046,
2004-08,0.046,
2004-09,0.055,
2004-10,0.058,
2004-11,0.056,
2004-12,0.062,
2005-01,0.063,
2005-02,0.063,
2005-03,0.069,
2005-04,0.069,
2005-05,0.066,
2005-06,0.066,
2005-07,0.065,
2005-08,0.057,
2005-09,0.059,
2005-10,0.061,
2005-11,0.065,
2005-12,0.067,
2006-01,0.063,
2006-02,0.061,
2006-03,0.057,
2006-04,0.054,
2006-05,0.057,
2006-06,0.058,
2006-07,0.058,
2006-08,0.058,
2006-09,0.052,
2006-10,0.045,
2006-11,0.046,
2006-12,0.046,
2007-01,0.050,
2007-02,0.047,
2007-03,0.054,
2007-04,0.059,
2007-05,0.056,
2007-06,0.059,
2007-07,0.057,
2007-08,0.056,
2007-09,0.056,
2007-10,0.052,
2007-11,0.053,
2007-12,0.052,
2008-01,0.044,
2008-02,0.042,
2008-03,0.039,
2008-04,0.037,
2008-05,0.034,
2008-06,0.028,
2008-07,0.024,
2008-08,0.025,
2008-09,0.024,
2008-10,0.025,
2008-11,0.022,
2008-12,0.021,
2009-01,0.031,
2009-02,0.046,
2009-03,0.050,
2009-04,0.056,
2009-05,0.071,
2009-06,0.074,
2009-07,0.087,
2009-08,0.099,
2009-09,0.115,
2009-10,0.134,
2009-11,0.151,
2009-12,0.152,
2010-01,0.147,
2010-02,0.136,
2010-03,0.148,
2010-04,0.158,
2010-05,0.223,
2010-06,0.232,
2010-07,0.231,
2010-08,0.218,
2010-09,0.126,
2010-10,0.121,
2010-11,0.120,
2010-12,0.121,
2011-01,0.116,
2011-02,0.116,
2011-03,0.113,
2011-04,0.112,
2011-05,0.110,
2011-06,0.101,
2011-07,0.106,
2011-08,0.103,
2011-09,0.106,
2011-10,0.106,
2011-11,0.100,
2011-12,0.090,
2012-01,0.084,
2012-02,0.088,
2012-03,0.089,
2012-04,0.085,
2012-05,0.087,
2012-06,0.082,
2012-07,0.093,
2012-08,0.101,
2012-09,0.102,
2012-10,0.107,
2012-11,0.108,
2012-12,0.118,
2013-01,0.126,
2013-02,0.129,
2013-03,0.132,
2013-04,0.144,
2013-05,0.147,
2013-06,0.150,
2013-07,0.147,
2013-08,0.150,
2013-09,0.145,
2013-10,0.148,
2013-11,0.155,
2013-12,0.154,
2014-01,0.153,
2014-02,0.146,
2014-03,0.149,
2014-04,0.146,
2014-05,0.144,
2014-06,0.149,
2014-07,0.151,
2014-08,0.148,
2014-09,0.149,
2014-10,0.145,
2014-11,0.155,
2014-12,0.167,Provisional value
