"",BBK01.QUV647,BBK01.QUV647_FLAGS
"",Banks in Germany: Short-term loans and advances to foreign banks / Malta / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:10:40,
2001-12,0.017,
2002-01,0.009,
2002-02,0.013,
2002-03,0.068,
2002-04,0.062,
2002-05,0.069,
2002-06,0.057,
2002-07,0.069,
2002-08,0.105,
2002-09,0.108,
2002-10,0.081,
2002-11,0.092,
2002-12,0.084,
2003-01,0.087,
2003-02,0.090,
2003-03,0.110,
2003-04,0.074,
2003-05,0.073,
2003-06,0.072,
2003-07,0.097,
2003-08,0.098,
2003-09,0.098,
2003-10,0.262,
2003-11,0.291,
2003-12,0.317,
2004-01,0.322,
2004-02,0.338,
2004-03,0.348,
2004-04,0.320,
2004-05,0.321,
2004-06,0.338,
2004-07,0.349,
2004-08,0.241,
2004-09,0.229,
2004-10,0.233,
2004-11,0.225,
2004-12,0.241,
2005-01,0.197,
2005-02,0.224,
2005-03,0.218,
2005-04,0.188,
2005-05,0.162,
2005-06,0.156,
2005-07,0.151,
2005-08,0.158,
2005-09,0.181,
2005-10,0.208,
2005-11,0.288,
2005-12,0.328,
2006-01,0.439,
2006-02,0.412,
2006-03,0.402,
2006-04,0.453,
2006-05,0.503,
2006-06,0.579,
2006-07,0.578,
2006-08,0.515,
2006-09,0.516,
2006-10,0.515,
2006-11,0.431,
2006-12,0.344,
2007-01,0.280,
2007-02,0.575,
2007-03,0.599,
2007-04,0.645,
2007-05,0.665,
2007-06,0.695,
2007-07,0.656,
2007-08,0.904,
2007-09,0.716,
2007-10,0.825,
2007-11,0.832,
2007-12,0.697,
2008-01,0.632,
2008-02,0.782,
2008-03,0.706,
2008-04,0.714,
2008-05,0.761,
2008-06,1.100,
2008-07,1.231,
2008-08,1.247,
2008-09,1.343,
2008-10,0.770,
2008-11,0.700,
2008-12,1.105,
2009-01,1.112,
2009-02,0.975,
2009-03,1.063,
2009-04,0.882,
2009-05,1.014,
2009-06,1.008,
2009-07,1.045,
2009-08,1.031,
2009-09,1.060,
2009-10,1.054,
2009-11,1.070,
2009-12,0.951,
2010-01,1.009,
2010-02,1.015,
2010-03,1.012,
2010-04,0.988,
2010-05,0.738,
2010-06,0.970,
2010-07,1.059,
2010-08,0.924,
2010-09,0.760,
2010-10,0.806,
2010-11,1.151,
2010-12,0.829,
2011-01,0.865,
2011-02,0.819,
2011-03,0.716,
2011-04,0.694,
2011-05,0.682,
2011-06,0.806,
2011-07,0.679,
2011-08,0.915,
2011-09,1.108,
2011-10,0.864,
2011-11,0.763,
2011-12,0.770,
2012-01,0.831,
2012-02,0.825,
2012-03,0.760,
2012-04,0.748,
2012-05,0.679,
2012-06,0.718,
2012-07,0.695,
2012-08,0.653,
2012-09,0.632,
2012-10,0.621,
2012-11,0.559,
2012-12,0.590,
2013-01,0.664,
2013-02,0.664,
2013-03,0.730,
2013-04,0.728,
2013-05,0.687,
2013-06,0.846,
2013-07,0.763,
2013-08,0.699,
2013-09,0.796,
2013-10,0.802,
2013-11,0.782,
2013-12,0.708,
2014-01,0.721,
2014-02,0.691,
2014-03,0.682,
2014-04,0.610,
2014-05,0.711,
2014-06,0.752,
2014-07,0.759,
2014-08,0.767,
2014-09,1.004,
2014-10,0.983,
2014-11,1.290,
2014-12,1.279,
