"",BBK01.OUH320,BBK01.OUH320_FLAGS
"",Time deposits of foreign non-banks / for up and including 1 year / Savings banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:27:27,
1999-01,0.735,
1999-02,0.845,
1999-03,0.866,
1999-04,0.873,
1999-05,0.781,
1999-06,0.855,
1999-07,0.868,
1999-08,0.824,
1999-09,0.877,
1999-10,0.788,
1999-11,0.891,
1999-12,0.795,
2000-01,0.872,
2000-02,0.803,
2000-03,0.867,
2000-04,0.859,
2000-05,0.845,
2000-06,0.858,
2000-07,0.832,
2000-08,0.826,
2000-09,0.801,
2000-10,0.882,
2000-11,0.891,
2000-12,1.054,
2001-01,1.013,
2001-02,0.946,
2001-03,0.933,
2001-04,1.022,
2001-05,1.005,
2001-06,1.018,
2001-07,1.029,
2001-08,0.971,
2001-09,0.951,
2001-10,0.991,
2001-11,1.094,
2001-12,1.048,
2002-01,0.986,
2002-02,0.974,
2002-03,0.973,
2002-04,0.943,
2002-05,1.017,
2002-06,0.985,
2002-07,0.936,
2002-08,0.966,
2002-09,0.921,
2002-10,0.971,
2002-11,0.986,
2002-12,0.969,
2003-01,0.923,
2003-02,0.907,
2003-03,0.888,
2003-04,0.879,
2003-05,0.925,
2003-06,0.964,
2003-07,0.889,
2003-08,0.913,
2003-09,0.843,
2003-10,0.816,
2003-11,0.780,
2003-12,0.783,
2004-01,0.812,
2004-02,0.748,
2004-03,0.776,
2004-04,0.752,
2004-05,0.678,
2004-06,0.786,
2004-07,0.715,
2004-08,0.678,
2004-09,0.700,
2004-10,0.734,
2004-11,0.642,
2004-12,0.629,
2005-01,0.607,
2005-02,0.606,
2005-03,0.594,
2005-04,0.588,
2005-05,0.644,
2005-06,0.589,
2005-07,0.569,
2005-08,0.554,
2005-09,0.552,
2005-10,0.547,
2005-11,0.541,
2005-12,0.548,
2006-01,0.535,
2006-02,0.533,
2006-03,0.549,
2006-04,0.606,
2006-05,0.561,
2006-06,0.562,
2006-07,0.575,
2006-08,0.593,
2006-09,0.576,
2006-10,0.595,
2006-11,0.613,
2006-12,0.628,
2007-01,0.651,
2007-02,0.654,
2007-03,0.656,
2007-04,0.653,
2007-05,0.698,
2007-06,0.702,
2007-07,0.735,
2007-08,0.780,
2007-09,0.783,
2007-10,0.831,
2007-11,0.862,
2007-12,0.865,
2008-01,0.934,
2008-02,1.026,
2008-03,1.047,
2008-04,1.137,
2008-05,1.155,
2008-06,1.119,
2008-07,1.206,
2008-08,1.254,
2008-09,1.323,
2008-10,1.501,
2008-11,1.571,
2008-12,1.533,
2009-01,1.421,
2009-02,1.392,
2009-03,1.273,
2009-04,1.187,
2009-05,1.138,
2009-06,1.082,
2009-07,0.990,
2009-08,1.008,
2009-09,0.994,
2009-10,0.962,
2009-11,0.912,
2009-12,0.848,
2010-01,0.833,
2010-02,0.799,
2010-03,0.812,
2010-04,0.851,
2010-05,0.824,
2010-06,0.819,
2010-07,0.841,
2010-08,0.782,
2010-09,0.800,
2010-10,0.793,
2010-11,0.749,
2010-12,0.749,
2011-01,0.723,
2011-02,0.731,
2011-03,0.691,
2011-04,0.731,
2011-05,0.800,
2011-06,0.780,
2011-07,0.829,
2011-08,0.724,
2011-09,0.799,
2011-10,0.837,
2011-11,0.839,
2011-12,0.925,
2012-01,0.929,
2012-02,0.954,
2012-03,0.936,
2012-04,0.815,
2012-05,0.798,
2012-06,0.817,
2012-07,0.810,
2012-08,0.774,
2012-09,0.765,
2012-10,0.647,
2012-11,0.636,
2012-12,0.816,
2013-01,0.798,
2013-02,0.740,
2013-03,0.684,
2013-04,0.627,
2013-05,0.646,
2013-06,0.638,
2013-07,0.595,
2013-08,0.693,
2013-09,0.633,
2013-10,0.633,
2013-11,0.636,
2013-12,0.638,
2014-01,0.623,
2014-02,0.543,
2014-03,0.545,
2014-04,0.436,
2014-05,0.437,
2014-06,0.411,
2014-07,0.407,
2014-08,0.404,
2014-09,0.415,
2014-10,0.372,
2014-11,0.373,
2014-12,0.346,Provisional value
