"",BBFN1.M.DE.N.1.L.R2.S1P.H0.T.N000.Z01.BGA.X001.D,BBFN1.M.DE.N.1.L.R2.S1P.H0.T.N000.Z01.BGA.X001.D_FLAGS
"",,
unit,DM/ Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-11 07:16:17,
2012-12,11.368,
2013-01,10.891,
2013-02,11.040,
2013-03,11.588,
2013-04,10.801,
2013-05,10.421,
2013-06,11.222,
2013-07,10.222,
2013-08,10.925,
2013-09,12.015,
2013-10,12.766,
2013-11,12.117,
2013-12,11.916,
2014-01,11.283,
2014-02,11.318,
2014-03,11.477,
2014-04,11.330,
2014-05,11.571,
2014-06,11.535,
2014-07,11.883,
2014-08,11.576,
2014-09,12.455,
2014-10,12.357,
2014-11,12.429,
2014-12,12.291,
