"",BBK01.OUA213,BBK01.OUA213_FLAGS
"",Time deposits of the federal states / for up and including 1 year / All categories of banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:24:24,
1968-12,0.526,
1969-01,0.652,
1969-02,0.676,
1969-03,0.664,
1969-04,0.611,
1969-05,0.575,
1969-06,0.631,
1969-07,0.640,
1969-08,0.638,
1969-09,0.711,
1969-10,0.667,
1969-11,0.549,
1969-12,0.604,
1970-01,0.628,
1970-02,0.560,
1970-03,0.511,
1970-04,0.532,
1970-05,0.644,
1970-06,0.606,
1970-07,0.405,
1970-08,0.487,
1970-09,0.572,
1970-10,0.507,
1970-11,0.467,
1970-12,0.391,
1971-01,0.511,
1971-02,0.578,
1971-03,0.586,
1971-04,0.599,
1971-05,0.627,
1971-06,0.609,
1971-07,0.517,
1971-08,0.516,
1971-09,0.536,
1971-10,0.467,
1971-11,0.310,
1971-12,0.356,
1972-01,0.404,
1972-02,0.505,
1972-03,0.577,
1972-04,0.497,
1972-05,0.531,
1972-06,0.630,
1972-07,0.570,
1972-08,0.653,
1972-09,0.715,
1972-10,0.750,
1972-11,0.722,
1972-12,0.598,
1973-01,0.645,
1973-02,0.714,
1973-03,0.773,
1973-04,0.754,
1973-05,0.740,
1973-06,0.757,
1973-07,0.750,
1973-08,0.740,
1973-09,0.759,
1973-10,0.653,
1973-11,0.605,
1973-12,0.669,
1974-01,0.563,
1974-02,0.605,
1974-03,0.678,
1974-04,0.601,
1974-05,0.667,
1974-06,0.702,
1974-07,0.635,
1974-08,0.709,
1974-09,0.782,
1974-10,0.711,
1974-11,0.692,
1974-12,0.696,
1975-01,0.737,
1975-02,0.962,
1975-03,1.263,
1975-04,0.779,
1975-05,0.607,
1975-06,0.639,
1975-07,0.670,
1975-08,0.741,
1975-09,0.795,
1975-10,0.835,
1975-11,0.864,
1975-12,0.719,
1976-01,0.902,
1976-02,1.043,
1976-03,1.461,
1976-04,1.047,
1976-05,0.874,
1976-06,1.037,
1976-07,1.030,
1976-08,1.167,
1976-09,1.229,
1976-10,1.117,
1976-11,1.006,
1976-12,0.978,
1977-01,0.849,
1977-02,1.022,
1977-03,1.150,
1977-04,1.092,
1977-05,0.921,
1977-06,0.966,
1977-07,0.925,
1977-08,1.121,
1977-09,1.232,
1977-10,1.208,
1977-11,1.101,
1977-12,0.866,
1978-01,1.015,
1978-02,1.045,
1978-03,1.189,
1978-04,1.143,
1978-05,1.125,
1978-06,1.168,
1978-07,1.311,
1978-08,1.379,
1978-09,1.426,
1978-10,1.162,
1978-11,1.093,
1978-12,1.174,
1979-01,1.273,
1979-02,1.419,
1979-03,1.473,
1979-04,1.464,
1979-05,1.485,
1979-06,1.529,
1979-07,1.521,
1979-08,1.273,
1979-09,1.302,
1979-10,1.356,
1979-11,1.150,
1979-12,0.818,
1980-01,1.013,
1980-02,0.979,
1980-03,1.312,
1980-04,1.106,
1980-05,1.066,
1980-06,1.236,
1980-07,1.088,
1980-08,1.186,
1980-09,1.156,
1980-10,1.073,
1980-11,0.781,
1980-12,0.644,
1981-01,0.759,
1981-02,1.019,
1981-03,1.119,
1981-04,1.125,
1981-05,1.070,
1981-06,1.073,
1981-07,1.097,
1981-08,0.937,
1981-09,1.174,
1981-10,1.033,
1981-11,0.755,
1981-12,0.637,
1982-01,0.662,
1982-02,0.808,
1982-03,1.371,
1982-04,0.999,
1982-05,0.855,
1982-06,1.158,
1982-07,0.870,
1982-08,0.875,
1982-09,1.352,
1982-10,1.240,
1982-11,0.734,
1982-12,0.613,
1983-01,0.679,
1983-02,0.774,
1983-03,1.022,
1983-04,0.889,
1983-05,0.796,
1983-06,1.068,
1983-07,0.882,
1983-08,0.964,
1983-09,1.339,
1983-10,1.278,
1983-11,0.787,
1983-12,0.737,
1984-01,1.107,
1984-02,1.232,
1984-03,1.568,
1984-04,1.464,
1984-05,1.270,
1984-06,1.560,
1984-07,1.188,
1984-08,1.242,
1984-09,1.739,
1984-10,1.547,
1984-11,1.053,
1984-12,1.039,
1985-01,1.164,
1985-02,1.108,
1985-03,1.316,
1985-04,1.385,
1985-05,1.216,
1985-06,1.618,
1985-07,1.299,
1985-08,1.231,
1985-09,1.467,
1985-10,1.201,
1985-11,0.969,
1985-12,1.050,
1986-01,1.273,
1986-02,1.323,
1986-03,1.734,
1986-04,1.559,
1986-05,1.262,
1986-06,1.368,
1986-07,1.355,
1986-08,1.359,
1986-09,1.516,
1986-10,1.411,
1986-11,1.096,
1986-12,1.010,
1987-01,1.240,
1987-02,1.167,
1987-03,1.505,
1987-04,1.470,
1987-05,1.263,
1987-06,1.390,
1987-07,1.386,
1987-08,1.339,
1987-09,1.545,
1987-10,1.192,
1987-11,1.033,
1987-12,0.978,
1988-01,1.154,
1988-02,1.148,
1988-03,1.656,
1988-04,1.253,
1988-05,1.009,
1988-06,1.429,
1988-07,1.023,
1988-08,1.050,
1988-09,1.454,
1988-10,1.178,
1988-11,0.893,
1988-12,0.853,
1989-01,0.966,
1989-02,0.873,
1989-03,1.274,
1989-04,1.145,
1989-05,0.926,
1989-06,1.233,
1989-07,1.092,
1989-08,1.249,
1989-09,1.485,
1989-10,1.054,
1989-11,0.923,
1989-12,0.874,
1990-01,0.929,
1990-02,0.902,
1990-03,1.140,
1990-04,1.023,
1990-05,0.859,
1990-06,1.376,
1990-07,0.908,
1990-08,1.201,
1990-09,1.710,
1990-10,1.328,
1990-11,1.085,
1990-12,1.279,
1991-01,1.501,
1991-02,1.496,
1991-03,1.914,
1991-04,1.529,
1991-05,1.188,
1991-06,1.748,
1991-07,1.189,
1991-08,1.637,
1991-09,2.190,
1991-10,1.759,
1991-11,2.020,
1991-12,1.952,
1992-01,1.792,
1992-02,2.041,
1992-03,2.155,
1992-04,1.722,
1992-05,1.411,
1992-06,1.756,
1992-07,1.458,
1992-08,1.388,
1992-09,1.773,
1992-10,1.495,
1992-11,1.520,
1992-12,1.671,
1993-01,1.540,
1993-02,1.326,
1993-03,1.403,
1993-04,1.185,
1993-05,1.079,
1993-06,1.535,
1993-07,1.276,
1993-08,1.276,
1993-09,1.570,
1993-10,1.179,
1993-11,1.088,
1993-12,1.045,
1994-01,1.118,
1994-02,1.256,
1994-03,1.733,
1994-04,1.786,
1994-05,1.673,
1994-06,1.677,
1994-07,1.154,
1994-08,1.156,
1994-09,1.758,
1994-10,1.292,
1994-11,1.009,
1994-12,0.953,
1995-01,1.587,
1995-02,1.360,
1995-03,1.437,
1995-04,0.956,
1995-05,0.898,
1995-06,0.973,
1995-07,0.798,
1995-08,0.749,
1995-09,0.858,
1995-10,0.807,
1995-11,0.674,
1995-12,0.656,
1996-01,0.689,
1996-02,0.649,
1996-03,0.826,
1996-04,0.747,
1996-05,0.695,
1996-06,0.744,
1996-07,0.690,
1996-08,0.677,
1996-09,0.827,
1996-10,0.840,
1996-11,0.666,
1996-12,0.570,
1997-01,0.628,
1997-02,0.519,
1997-03,0.585,
1997-04,0.586,
1997-05,0.504,
1997-06,0.575,
1997-07,0.614,
1997-08,0.518,
1997-09,0.993,
1997-10,0.656,
1997-11,0.565,
1997-12,0.565,
1998-01,0.666,
1998-02,0.614,
1998-03,0.695,
1998-04,0.983,
1998-05,0.693,
1998-06,0.713,
1998-07,0.731,
1998-08,0.701,
1998-09,0.882,
1998-10,0.870,
1998-11,0.680,
1998-12,0.960,
1999-01,1.383,
1999-02,0.994,
1999-03,1.936,
1999-04,1.589,
1999-05,1.669,
1999-06,2.632,
1999-07,1.897,
1999-08,1.535,
1999-09,2.077,
1999-10,3.308,
1999-11,3.142,
1999-12,4.186,
2000-01,2.505,
2000-02,1.328,
2000-03,1.850,
2000-04,1.645,
2000-05,1.769,
2000-06,3.709,
2000-07,2.057,
2000-08,1.695,
2000-09,3.107,
2000-10,2.328,
2000-11,2.147,
2000-12,2.052,
2001-01,3.723,
2001-02,3.414,
2001-03,3.142,
2001-04,3.283,
2001-05,2.725,
2001-06,4.473,
2001-07,4.411,
2001-08,3.109,
2001-09,3.669,
2001-10,3.076,
2001-11,2.058,
2001-12,1.807,
2002-01,2.573,
2002-02,2.917,
2002-03,3.234,
2002-04,2.527,
2002-05,2.166,
2002-06,3.401,
2002-07,3.423,
2002-08,3.225,
2002-09,3.678,
2002-10,2.345,
2002-11,1.252,
2002-12,1.397,
2003-01,1.880,
2003-02,2.790,
2003-03,2.792,
2003-04,2.167,
2003-05,2.252,
2003-06,3.794,
2003-07,3.279,
2003-08,2.528,
2003-09,2.755,
2003-10,1.907,
2003-11,1.163,
2003-12,1.258,
2004-01,2.688,
2004-02,3.105,
2004-03,2.939,
2004-04,2.979,
2004-05,2.745,
2004-06,3.423,
2004-07,3.420,
2004-08,2.487,
2004-09,4.187,
2004-10,2.586,
2004-11,1.864,
2004-12,2.180,
2005-01,3.203,
2005-02,3.465,
2005-03,3.995,
2005-04,3.477,
2005-05,2.767,
2005-06,4.867,
2005-07,4.387,
2005-08,4.052,
2005-09,4.339,
2005-10,3.669,
2005-11,2.576,
2005-12,2.455,
2006-01,3.525,
2006-02,4.389,
2006-03,5.636,
2006-04,4.914,
2006-05,5.192,
2006-06,7.179,
2006-07,5.627,
2006-08,4.592,
2006-09,5.377,
2006-10,3.666,
2006-11,2.891,
2006-12,2.524,
2007-01,4.196,
2007-02,3.977,
2007-03,4.643,
2007-04,4.971,
2007-05,5.266,
2007-06,7.597,
2007-07,7.896,
2007-08,10.577,
2007-09,13.756,
2007-10,10.812,
2007-11,11.087,
2007-12,11.160,
2008-01,10.993,
2008-02,10.005,
2008-03,9.679,
2008-04,10.746,
2008-05,13.046,
2008-06,18.013,
2008-07,17.494,
2008-08,16.165,
2008-09,16.367,
2008-10,13.441,
2008-11,11.433,
2008-12,9.930,
2009-01,11.685,
2009-02,11.746,
2009-03,10.567,
2009-04,9.075,
2009-05,9.669,
2009-06,9.788,
2009-07,7.230,
2009-08,8.421,
2009-09,7.941,
2009-10,6.404,
2009-11,5.247,
2009-12,5.809,
2010-01,6.164,
2010-02,7.764,
2010-03,9.583,
2010-04,8.820,
2010-05,8.571,
2010-06,10.595,
2010-07,9.929,
2010-08,11.737,
2010-09,15.967,
2010-10,12.578,
2010-11,7.453,
2010-12,6.661,
2011-01,6.886,
2011-02,9.652,
2011-03,10.181,
2011-04,10.992,
2011-05,10.541,
2011-06,13.311,
2011-07,13.120,
2011-08,15.759,
2011-09,15.011,
2011-10,10.438,
2011-11,8.029,
2011-12,10.698,
2012-01,13.579,
2012-02,16.878,
2012-03,21.836,
2012-04,23.900,
2012-05,26.785,
2012-06,40.146,
2012-07,45.968,
2012-08,47.197,
2012-09,43.372,
2012-10,42.637,
2012-11,40.538,
