"",BBK01.WZ3449,BBK01.WZ3449_FLAGS
2001-08,5.58,
2001-09,5.72,
2001-10,5.30,
2001-11,5.27,
2001-12,5.49,
2002-01,5.38,
2002-02,5.45,
2002-03,5.69,
2002-04,5.63,
2002-05,5.61,
2002-06,5.42,
2002-07,5.39,
2002-08,5.15,
2002-09,5.07,
2002-10,5.32,
2002-11,5.25,
2002-12,5.03,
2003-01,4.85,
2003-02,4.92,
2003-03,5.02,
2003-04,5.06,
2003-05,4.69,
2003-06,4.90,
2003-07,5.06,
2003-08,5.00,
2003-09,5.00,
2003-10,5.16,
2003-11,5.18,
2003-12,5.07,
2004-01,5.12,
2004-02,4.97,
2004-03,4.92,
2004-04,5.10,
2004-05,5.13,
2004-06,5.09,
2004-07,5.00,
2004-08,4.86,
2004-09,4.76,
2004-10,4.66,
2004-11,4.52,
2004-12,4.41,
2005-01,4.13,
2005-02,4.24,
2005-03,4.26,
2005-04,4.06,
2005-05,3.91,
2005-06,3.76,
2005-07,3.75,
2005-08,3.69,
2005-09,3.71,
2005-10,3.88,
2005-11,3.87,
2005-12,3.65,
2006-01,3.81,
2006-02,3.80,
2006-03,4.04,
2006-04,4.28,
2006-05,4.30,
2006-06,4.39,
2006-07,4.26,
2006-08,4.09,
2006-09,3.89,
2006-10,3.93,
2006-11,3.90,
2006-12,4.09,
2007-01,4.25,
2007-02,4.13,
2007-03,4.27,
2007-04,4.42,
2007-05,4.56,
2007-06,4.74,
2007-07,4.55,
2007-08,4.61,
2007-09,4.68,
2007-10,4.54,
2007-11,4.60,
2007-12,4.76,
2008-01,4.60,
2008-02,4.63,
2008-03,4.68,
2008-04,4.77,
2008-05,4.92,
2008-06,4.97,
2008-07,4.87,
2008-08,4.69,
2008-09,4.73,
2008-10,4.59,
2008-11,4.06,
2008-12,3.89,
2009-01,4.26,
2009-02,4.23,
2009-03,4.27,
2009-04,4.35,
2009-05,4.70,
2009-06,4.53,
2009-07,4.36,
2009-08,4.20,
2009-09,4.18,
2009-10,4.32,
2009-11,4.20,
2009-12,4.37,
2010-01,4.19,
2010-02,4.13,
2010-03,4.05,
2010-04,3.91,
2010-05,3.55,
2010-06,3.48,
2010-07,3.57,
2010-08,2.82,
2010-09,3.06,
2010-10,3.26,
2010-11,3.41,
2010-12,3.72,
2011-01,3.83,
2011-02,3.84,
2011-03,4.02,
2011-04,3.95,
2011-05,3.77,
2011-06,3.94,
2011-07,3.59,
2011-08,3.22,
2011-09,2.87,
2011-10,3.15,
2011-11,3.28,
2011-12,2.68,
2012-01,2.82,
2012-02,2.75,
2012-03,2.78,
2012-04,2.69,
2012-05,2.09,
2012-06,2.57,
2012-07,2.34,
2012-08,2.29,
2012-09,2.42,
2012-10,2.48,
2012-11,2.41,
2012-12,2.27,
2013-01,2.49,
2013-02,2.47,
2013-03,2.33,
2013-04,2.21,
2013-05,2.49,
2013-06,2.63,
2013-07,2.67,
2013-08,2.82,
2013-09,2.79,
2013-10,2.78,
2013-11,2.83,
2013-12,2.97,
2014-01,2.67,
2014-02,2.63,
2014-03,2.61,
2014-04,2.55,
2014-05,2.41,
2014-06,2.31,
2014-07,2.16,
2014-08,1.82,
2014-09,1.95,
2014-10,1.68,
2014-11,1.51,
2014-12,1.32,
2015-01,0.89,
