"",BBK01.QUW299,BBK01.QUW299_FLAGS
"",Foreign branches in Hong Kong: Short-term liabilities to foreign banks / Outside the country of domicile of the branch / All curren.,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:42:47,
2001-12,13.437,
2002-01,16.551,
2002-02,19.159,
2002-03,17.277,
2002-04,18.093,
2002-05,16.868,
2002-06,17.087,
2002-07,16.914,
2002-08,16.519,
2002-09,17.014,
2002-10,14.343,
2002-11,14.024,
2002-12,11.379,
2003-01,10.512,
2003-02,12.421,
2003-03,10.552,
2003-04,10.840,
2003-05,8.400,
2003-06,8.219,
2003-07,11.101,
2003-08,9.719,
2003-09,8.206,
2003-10,9.203,
2003-11,9.305,
2003-12,7.470,
2004-01,9.669,
2004-02,9.237,
2004-03,10.067,
2004-04,10.747,
2004-05,9.710,
2004-06,9.529,
2004-07,11.554,
2004-08,10.692,
2004-09,10.728,
2004-10,10.716,
2004-11,10.797,
2004-12,11.098,
2005-01,9.967,
2005-02,11.031,
2005-03,9.781,
2005-04,10.556,
2005-05,8.356,
2005-06,8.924,
2005-07,10.165,
2005-08,10.900,
2005-09,10.032,
2005-10,14.017,
2005-11,13.333,
2005-12,11.969,
2006-01,11.978,
2006-02,12.060,
2006-03,11.719,
2006-04,11.604,
2006-05,9.640,
2006-06,10.163,
2006-07,10.611,
2006-08,12.688,
2006-09,10.570,
2006-10,11.561,
2006-11,12.060,
2006-12,10.591,
2007-01,9.685,
2007-02,10.724,
2007-03,9.421,
2007-04,8.952,
2007-05,10.385,
2007-06,10.865,
2007-07,11.467,
2007-08,13.475,
2007-09,10.608,
2007-10,12.510,
2007-11,13.382,
2007-12,12.430,
2008-01,15.180,
2008-02,14.325,
2008-03,12.547,
2008-04,13.463,
2008-05,14.767,
2008-06,13.720,
2008-07,14.822,
2008-08,16.404,
2008-09,14.418,
2008-10,13.019,
2008-11,10.262,
2008-12,10.998,
2009-01,10.638,
2009-02,12.124,
2009-03,11.746,
2009-04,11.572,
2009-05,11.058,
2009-06,9.214,
2009-07,9.141,
2009-08,9.475,
2009-09,8.145,
2009-10,10.048,
2009-11,7.555,
2009-12,7.631,
2010-01,8.489,
2010-02,7.712,
2010-03,7.822,
2010-04,7.950,
2010-05,12.519,
2010-06,11.345,
2010-07,11.587,
2010-08,12.878,
2010-09,10.135,
2010-10,9.418,
2010-11,10.495,
2010-12,8.600,
2011-01,10.036,
2011-02,10.289,
2011-03,9.504,
2011-04,10.102,
2011-05,10.333,
2011-06,8.714,
2011-07,7.597,
2011-08,7.388,
2011-09,6.520,
2011-10,7.018,
2011-11,6.827,
2011-12,8.021,
2012-01,7.273,
2012-02,7.801,
2012-03,7.451,
2012-04,8.474,
2012-05,8.385,
2012-06,8.021,
2012-07,8.575,
2012-08,8.144,
2012-09,7.945,
2012-10,7.858,
2012-11,8.406,
2012-12,7.692,
2013-01,7.392,
2013-02,8.932,
2013-03,7.320,
2013-04,5.262,
2013-05,6.513,
2013-06,5.180,
2013-07,4.383,
2013-08,3.783,
2013-09,3.838,
2013-10,4.266,
2013-11,4.271,
2013-12,2.518,
2014-01,1.534,
2014-02,2.360,
2014-03,3.868,
2014-04,3.447,
2014-05,3.956,
2014-06,4.187,
2014-07,4.781,
2014-08,4.937,
2014-09,4.699,
2014-10,4.897,
2014-11,3.998,
