"",BBK01.OUC103,BBK01.OUC103_FLAGS
"",Balances and loans to domestic banks (MFIs) / long-term / Big banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:45:47,
1958-12,0.021,
1959-01,-,Nothing exists
1959-02,-,Nothing exists
1959-03,-,Nothing exists
1959-04,-,Nothing exists
1959-05,-,Nothing exists
1959-06,0.015,
1959-07,-,Nothing exists
1959-08,-,Nothing exists
1959-09,-,Nothing exists
1959-10,-,Nothing exists
1959-11,-,Nothing exists
1959-12,0.018,
1960-01,-,Nothing exists
1960-02,-,Nothing exists
1960-03,-,Nothing exists
1960-04,-,Nothing exists
1960-05,-,Nothing exists
1960-06,0.025,
1960-07,-,Nothing exists
1960-08,-,Nothing exists
1960-09,-,Nothing exists
1960-10,-,Nothing exists
1960-11,-,Nothing exists
1960-12,0.021,
1961-01,-,Nothing exists
1961-02,-,Nothing exists
1961-03,-,Nothing exists
1961-04,-,Nothing exists
1961-05,-,Nothing exists
1961-06,0.022,
1961-07,-,Nothing exists
1961-08,-,Nothing exists
1961-09,-,Nothing exists
1961-10,-,Nothing exists
1961-11,-,Nothing exists
1961-12,0.019,
1962-01,-,Nothing exists
1962-02,-,Nothing exists
1962-03,-,Nothing exists
1962-04,-,Nothing exists
1962-05,-,Nothing exists
1962-06,0.020,
1962-07,-,Nothing exists
1962-08,-,Nothing exists
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,0.019,
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,-,Nothing exists
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,0.015,
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,0.018,
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,0.016,
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,0.031,
1965-01,0.024,
1965-02,0.025,
1965-03,0.029,
1965-04,0.029,
1965-05,0.027,
1965-06,0.029,
1965-07,0.029,
1965-08,0.030,
1965-09,0.030,
1965-10,0.030,
1965-11,0.032,
1965-12,0.033,
1966-01,0.032,
1966-02,0.035,
1966-03,0.046,
1966-04,0.048,
1966-05,0.051,
1966-06,0.052,
1966-07,0.055,
1966-08,0.055,
1966-09,0.055,
1966-10,0.053,
1966-11,0.055,
1966-12,0.054,
1967-01,0.055,
1967-02,0.055,
1967-03,0.054,
1967-04,0.054,
1967-05,0.054,
1967-06,0.052,
1967-07,0.052,
1967-08,0.052,
1967-09,0.052,
1967-10,0.053,
1967-11,0.052,
1967-12,0.054,
1968-01,0.054,
1968-02,0.048,
1968-03,0.054,
1968-04,0.054,
1968-05,0.055,
1968-06,0.069,
1968-07,0.094,
1968-08,0.110,
1968-09,0.115,
1968-10,0.112,
1968-11,0.158,
1968-12,0.273,
1969-01,0.279,
1969-02,0.285,
1969-03,0.292,
1969-04,0.288,
1969-05,0.282,
1969-06,0.266,
1969-07,0.273,
1969-08,0.277,
1969-09,0.264,
1969-10,0.269,
1969-11,0.288,
1969-12,0.368,
1970-01,0.393,
1970-02,0.397,
1970-03,0.410,
1970-04,0.418,
1970-05,0.433,
1970-06,0.455,
1970-07,0.458,
1970-08,0.462,
1970-09,0.459,
1970-10,0.455,
1970-11,0.494,
1970-12,0.573,
1971-01,0.531,
1971-02,0.548,
1971-03,0.531,
1971-04,0.544,
1971-05,0.538,
1971-06,0.535,
1971-07,0.529,
1971-08,0.519,
1971-09,0.517,
1971-10,0.559,
1971-11,0.567,
1971-12,0.554,
1972-01,0.553,
1972-02,0.511,
1972-03,0.457,
1972-04,0.418,
1972-05,0.438,
1972-06,0.459,
1972-07,0.444,
1972-08,0.417,
1972-09,0.423,
1972-10,0.422,
1972-11,0.448,
1972-12,0.481,
1973-01,0.495,
1973-02,0.524,
1973-03,0.576,
1973-04,0.525,
1973-05,0.440,
1973-06,0.472,
1973-07,0.446,
1973-08,0.448,
1973-09,0.420,
1973-10,0.478,
1973-11,0.553,
1973-12,0.593,
1974-01,0.649,
1974-02,0.642,
1974-03,0.544,
1974-04,0.642,
1974-05,0.633,
1974-06,0.634,
1974-07,0.620,
1974-08,0.637,
1974-09,0.626,
1974-10,0.582,
1974-11,0.628,
1974-12,0.716,
1975-01,0.660,
1975-02,0.634,
1975-03,0.642,
1975-04,0.708,
1975-05,0.735,
1975-06,0.785,
1975-07,0.772,
1975-08,0.801,
1975-09,0.835,
1975-10,0.867,
1975-11,0.938,
1975-12,0.968,
1976-01,0.876,
1976-02,0.850,
1976-03,0.904,
1976-04,0.875,
1976-05,0.847,
1976-06,0.813,
1976-07,0.975,
1976-08,0.911,
1976-09,1.029,
1976-10,1.002,
1976-11,1.126,
1976-12,1.108,
1977-01,1.115,
1977-02,1.077,
1977-03,1.064,
1977-04,1.083,
1977-05,1.094,
1977-06,1.124,
1977-07,1.210,
1977-08,1.213,
1977-09,1.221,
1977-10,1.322,
1977-11,1.444,
1977-12,1.500,
1978-01,1.333,
1978-02,1.199,
1978-03,1.187,
1978-04,1.331,
1978-05,1.372,
1978-06,1.433,
1978-07,1.503,
1978-08,2.158,
1978-09,2.176,
1978-10,2.079,
1978-11,2.231,
1978-12,2.831,
1979-01,2.531,
1979-02,2.473,
1979-03,2.753,
1979-04,2.764,
1979-05,2.853,
1979-06,2.833,
1979-07,2.844,
1979-08,3.050,
1979-09,3.083,
1979-10,3.052,
1979-11,3.227,
1979-12,3.171,
1980-01,3.287,
1980-02,3.382,
1980-03,3.475,
1980-04,3.493,
1980-05,3.431,
1980-06,3.495,
1980-07,3.404,
1980-08,3.436,
1980-09,3.542,
1980-10,3.517,
1980-11,3.608,
1980-12,3.584,
1981-01,3.617,
1981-02,3.551,
1981-03,3.619,
1981-04,3.685,
1981-05,3.732,
1981-06,3.847,
1981-07,3.892,
1981-08,3.843,
1981-09,3.914,
1981-10,3.936,
1981-11,3.969,
1981-12,3.944,
1982-01,3.898,
1982-02,3.901,
1982-03,4.091,
1982-04,4.006,
1982-05,4.046,
1982-06,4.000,
1982-07,3.988,
1982-08,4.047,
1982-09,4.034,
1982-10,4.056,
1982-11,4.053,
1982-12,4.357,
1983-01,4.081,
1983-02,4.123,
1983-03,4.129,
1983-04,4.066,
1983-05,4.071,
1983-06,4.089,
1983-07,4.069,
1983-08,3.969,
1983-09,3.968,
1983-10,3.912,
1983-11,3.828,
1983-12,3.969,
1984-01,3.689,
1984-02,3.687,
1984-03,3.558,
1984-04,3.416,
1984-05,3.413,
1984-06,3.480,
1984-07,3.476,
1984-08,3.582,
1984-09,3.528,
1984-10,3.687,
1984-11,3.943,
1984-12,4.461,
1985-01,3.965,
1985-02,3.947,
1985-03,3.875,
1985-04,3.819,
1985-05,3.872,
1985-06,3.858,
1985-07,3.999,
1985-08,4.441,
1985-09,4.842,
1985-10,5.074,
1985-11,5.260,
1985-12,5.499,
1986-01,4.867,
1986-02,4.775,
1986-03,4.768,
1986-04,4.525,
1986-05,5.074,
1986-06,5.052,
1986-07,4.891,
1986-08,4.538,
1986-09,4.730,
1986-10,4.459,
1986-11,4.706,
1986-12,4.950,
1987-01,4.294,
1987-02,4.306,
1987-03,4.332,
1987-04,4.047,
1987-05,4.101,
1987-06,4.344,
1987-07,4.515,
1987-08,4.623,
1987-09,4.648,
1987-10,4.642,
1987-11,4.952,
1987-12,5.067,
1988-01,4.500,
1988-02,4.541,
1988-03,4.514,
1988-04,4.315,
1988-05,4.469,
1988-06,4.351,
1988-07,4.314,
1988-08,4.381,
1988-09,4.454,
1988-10,4.256,
1988-11,4.640,
1988-12,4.996,
1989-01,4.544,
1989-02,4.948,
1989-03,4.898,
1989-04,4.798,
1989-05,4.857,
1989-06,4.708,
1989-07,4.564,
1989-08,4.581,
1989-09,4.901,
1989-10,4.794,
1989-11,5.023,
1989-12,5.139,
1990-01,4.979,
1990-02,5.079,
1990-03,5.006,
1990-04,4.840,
1990-05,4.834,
1990-06,4.720,
1990-07,4.736,
1990-08,4.969,
1990-09,4.962,
1990-10,4.914,
1990-11,4.874,
1990-12,5.111,
1991-01,4.452,
1991-02,4.405,
1991-03,4.325,
1991-04,4.265,
1991-05,4.267,
1991-06,4.186,
1991-07,3.928,
1991-08,3.914,
1991-09,3.901,
1991-10,4.068,
1991-11,4.229,
1991-12,4.476,
1992-01,4.382,
1992-02,4.532,
1992-03,4.554,
1992-04,4.484,
1992-05,4.503,
1992-06,4.521,
1992-07,4.509,
1992-08,4.499,
1992-09,4.642,
1992-10,4.782,
1992-11,4.850,
1992-12,4.914,
1993-01,4.405,
1993-02,4.433,
1993-03,4.396,
1993-04,4.372,
1993-05,4.388,
1993-06,4.511,
1993-07,4.405,
1993-08,4.273,
1993-09,4.442,
1993-10,4.611,
1993-11,4.642,
1993-12,5.155,
1994-01,4.773,
1994-02,4.739,
1994-03,4.939,
1994-04,5.119,
1994-05,5.027,
1994-06,5.501,
1994-07,5.189,
1994-08,5.761,
1994-09,6.321,
1994-10,6.364,
1994-11,6.529,
1994-12,6.602,
1995-01,6.165,
1995-02,5.921,
1995-03,5.901,
1995-04,5.708,
1995-05,5.692,
1995-06,5.944,
1995-07,5.871,
1995-08,5.752,
1995-09,6.009,
1995-10,5.983,
1995-11,6.280,
1995-12,6.492,
1996-01,6.108,
1996-02,6.140,
1996-03,6.418,
1996-04,6.115,
1996-05,6.098,
1996-06,6.053,
1996-07,5.965,
1996-08,6.057,
1996-09,6.225,
1996-10,6.081,
1996-11,6.062,
1996-12,6.212,
1997-01,6.116,
1997-02,5.910,
1997-03,6.212,
1997-04,6.156,
1997-05,6.049,
1997-06,6.405,
1997-07,6.185,
1997-08,6.478,
1997-09,6.291,
1997-10,6.168,
1997-11,6.334,
1997-12,6.634,
1998-01,6.147,
1998-02,5.912,
1998-03,5.833,
1998-04,5.709,
1998-05,5.782,
1998-06,5.862,
1998-07,6.472,
1998-08,6.348,
1998-09,6.558,
1998-10,6.445,
1998-11,6.368,
1998-12,7.275,
1999-01,7.900,
1999-02,7.785,
1999-03,8.065,
1999-04,8.004,
1999-05,8.533,
1999-06,8.907,
1999-07,9.546,
1999-08,10.173,
1999-09,10.801,
1999-10,11.122,
1999-11,11.612,
1999-12,11.947,
2000-01,10.751,
2000-02,10.328,
2000-03,10.005,
2000-04,9.389,
2000-05,9.706,
