"",BBK01.QUY004,BBK01.QUY004_FLAGS
"","Consolidated German banks: Claims on non-residents, total (excluding participating interests) / Saudi Arabia / Currency of the debtor country",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:39:30,
2002-03,0.008,
2002-04,0.004,
2002-05,0.004,
2002-06,0.002,
2002-07,0.004,
2002-08,0.001,
2002-09,0.003,
2002-10,0.005,
2002-11,0.015,
2002-12,0.026,
2003-01,0.008,
2003-02,0.008,
2003-03,0.013,
2003-04,0.013,
2003-05,0.012,
2003-06,0.008,
2003-07,0.001,
2003-08,0.001,
2003-09,0.010,
2003-10,0.004,
2003-11,0.001,
2003-12,0.010,
2004-01,0.007,
2004-02,0.014,
2004-03,0.036,
2004-04,0.022,
2004-05,0.021,
2004-06,0.022,
2004-07,0.021,
2004-08,0.023,
2004-09,0.004,
2004-10,0.011,
2004-11,0.058,
2004-12,0.071,
2005-01,0.078,
2005-02,0.080,
2005-03,0.011,
2005-04,0.003,
2005-05,0.055,
2005-06,0.002,
2005-07,0.002,
2005-08,0.008,
2005-09,0.002,
2005-10,0.002,
2005-11,0.003,
2005-12,0.006,
2006-01,0.010,
2006-02,0.002,
2006-03,0.003,
2006-04,0.002,
2006-05,0.018,
2006-06,0.012,
2006-07,0.013,
2006-08,0.013,
2006-09,0.012,
2006-10,0.024,
2006-11,0.033,
2006-12,0.031,
2007-01,0.015,
2007-02,0.015,
2007-03,0.022,
2007-04,0.026,
2007-05,0.032,
2007-06,0.059,
2007-07,0.063,
2007-08,0.092,
2007-09,0.196,
2007-10,0.204,
2007-11,0.081,
2007-12,0.515,
2008-01,0.900,
2008-02,0.995,
2008-03,1.656,
2008-04,1.451,
2008-05,1.070,
2008-06,0.993,
2008-07,0.748,
2008-08,0.805,
2008-09,0.192,
2008-10,0.060,
2008-11,0.862,
2008-12,0.727,
2009-01,1.017,
2009-02,1.138,
2009-03,1.058,
2009-04,1.241,
2009-05,0.948,
2009-06,0.919,
2009-07,0.784,
2009-08,0.637,
2009-09,0.490,
2009-10,0.593,
2009-11,0.203,
2009-12,0.173,
2010-01,0.174,
2010-02,0.327,
2010-03,0.264,
2010-04,0.361,
2010-05,0.413,
2010-06,0.520,
2010-07,0.485,
2010-08,0.531,
2010-09,0.477,
2010-10,0.487,
2010-11,0.559,
2010-12,0.579,
2011-01,0.579,
2011-02,0.439,
2011-03,0.521,
2011-04,0.486,
2011-05,0.711,
2011-06,0.663,
2011-07,0.656,
2011-08,0.901,
2011-09,0.951,
2011-10,0.759,
2011-11,0.735,
2011-12,0.875,
2012-01,1.952,
2012-02,0.735,
2012-03,0.765,
2012-04,0.679,
2012-05,0.746,
2012-06,0.648,
2012-07,0.865,
2012-08,1.525,
2012-09,1.173,
2012-10,0.777,
2012-11,1.190,
2012-12,0.507,
2013-01,0.506,
2013-02,0.634,
2013-03,0.728,
2013-04,0.636,
2013-05,0.679,
2013-06,0.823,
2013-07,0.799,
2013-08,0.875,
2013-09,0.893,
2013-10,0.845,
2013-11,0.872,
2013-12,0.847,
2014-01,0.901,
2014-02,0.929,
2014-03,0.990,
2014-04,0.891,
2014-05,0.843,
2014-06,0.662,
2014-07,0.952,
2014-08,0.898,
2014-09,0.977,
2014-10,0.699,
