"",BBK01.OUE173,BBK01.OUE173_FLAGS
"",Bank debt securities / with a maturity  of more than 2 years  / Branches of foreign banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:49:58,
1999-01,5.047,
1999-02,5.547,
1999-03,5.284,
1999-04,5.249,
1999-05,5.959,
1999-06,5.468,
1999-07,6.763,
1999-08,6.526,
1999-09,6.372,
1999-10,6.843,
1999-11,6.043,
1999-12,6.347,
2000-01,6.293,
2000-02,4.476,
2000-03,4.809,
2000-04,5.216,
2000-05,5.805,
2000-06,5.215,
2000-07,4.843,
2000-08,5.635,
2000-09,6.047,
2000-10,5.402,
2000-11,4.520,
2000-12,4.273,
2001-01,6.151,
2001-02,5.809,
2001-03,5.575,
2001-04,6.006,
2001-05,5.474,
2001-06,5.575,
2001-07,5.257,
2001-08,5.279,
2001-09,5.508,
2001-10,5.361,
2001-11,5.796,
2001-12,4.124,
2002-01,4.737,
2002-02,4.880,
2002-03,3.568,
2002-04,3.892,
2002-05,4.113,
2002-06,3.617,
2002-07,3.677,
2002-08,3.358,
2002-09,3.477,
2002-10,4.273,
2002-11,4.287,
2002-12,4.086,
2003-01,5.030,
2003-02,4.437,
2003-03,4.312,
2003-04,4.392,
2003-05,5.103,
2003-06,4.177,
2003-07,3.929,
2003-08,3.848,
2003-09,3.929,
2003-10,3.663,
2003-11,3.645,
2003-12,3.211,
2004-01,2.715,
2004-02,2.361,
2004-03,2.759,
2004-04,2.672,
2004-05,2.138,
2004-06,2.185,
2004-07,2.520,
2004-08,2.721,
2004-09,2.564,
2004-10,2.537,
2004-11,1.947,
2004-12,2.311,
2005-01,2.464,
2005-02,1.579,
2005-03,1.391,
2005-04,1.197,
2005-05,1.846,
2005-06,1.846,
2005-07,2.716,
2005-08,2.371,
2005-09,2.334,
2005-10,2.114,
2005-11,1.887,
2005-12,1.793,
2006-01,1.547,
2006-02,1.620,
2006-03,1.514,
2006-04,1.441,
2006-05,1.628,
2006-06,1.087,
2006-07,1.139,
2006-08,1.163,
2006-09,1.475,
2006-10,1.678,
2006-11,1.658,
2006-12,1.621,
2007-01,1.702,
2007-02,1.654,
2007-03,1.624,
2007-04,1.685,
2007-05,1.487,
2007-06,1.515,
2007-07,1.354,
2007-08,0.841,
2007-09,0.720,
2007-10,0.730,
2007-11,0.716,
2007-12,0.721,
2008-01,0.709,
2008-02,0.613,
2008-03,0.641,
2008-04,0.459,
2008-05,0.478,
2008-06,0.498,
2008-07,0.528,
2008-08,0.572,
2008-09,0.365,
2008-10,0.444,
2008-11,0.492,
2008-12,0.465,
2009-01,0.376,
2009-02,0.438,
2009-03,0.522,
2009-04,0.488,
2009-05,0.514,
2009-06,0.566,
2009-07,0.554,
2009-08,0.535,
2009-09,0.600,
2009-10,0.611,
2009-11,0.589,
2009-12,0.592,
2010-01,0.559,
2010-02,0.559,
2010-03,0.530,
2010-04,0.530,
2010-05,0.495,
2010-06,0.515,
2010-07,0.478,
2010-08,0.484,
2010-09,0.484,
2010-10,0.479,
2010-11,0.464,
2010-12,0.464,
2011-01,0.464,
2011-02,0.454,
2011-03,0.430,
2011-04,0.431,
2011-05,0.427,
2011-06,0.422,
2011-07,0.413,
2011-08,0.413,
2011-09,0.413,
2011-10,0.413,
2011-11,0.412,
2011-12,1.473,
2012-01,1.413,
2012-02,1.308,
2012-03,1.289,
2012-04,1.310,
2012-05,1.308,
2012-06,1.205,
2012-07,1.181,
2012-08,1.079,
2012-09,0.942,
2012-10,0.928,
2012-11,0.882,
2012-12,0.810,
2013-01,0.808,
2013-02,0.709,
2013-03,0.688,
2013-04,0.688,
2013-05,0.650,
2013-06,0.626,
2013-07,0.625,
2013-08,0.512,
2013-09,0.284,
2013-10,0.277,
2013-11,0.262,
2013-12,0.247,
2014-01,0.212,
2014-02,0.202,
2014-03,0.155,
2014-04,0.155,
2014-05,0.155,
2014-06,0.130,
2014-07,0.130,
2014-08,0.130,
2014-09,0.130,
2014-10,0.130,
2014-11,0.120,
2014-12,0.420,Provisional value
