"",BBK01.WX4226,BBK01.WX4226_FLAGS
"",Purchases of domestic and foreign mutual fund shares by domestic credit institutions including buildung and loan associations,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-12 09:16:20,
1970-01,-5,
1970-02,3,
1970-03,2,
1970-04,-3,
1970-05,5,
1970-06,2,
1970-07,3,
1970-08,1,
1970-09,3,
1970-10,3,
1970-11,7,
1970-12,2,
1971-01,-14,
1971-02,-1,
1971-03,4,
1971-04,10,
1971-05,2,
1971-06,-1,
1971-07,2,
1971-08,5,
1971-09,9,
1971-10,6,
1971-11,-1,
1971-12,6,
1972-01,-11,
1972-02,11,
1972-03,7,
1972-04,4,
1972-05,-5,
1972-06,0,
1972-07,-5,
1972-08,-,Nothing exists
1972-09,-5,
1972-10,-5,
1972-11,18,
1972-12,-5,
1973-01,-4,
1973-02,5,
1973-03,-9,
1973-04,0,
1973-05,-2,
1973-06,3,
1973-07,-3,
1973-08,2,
1973-09,1,
1973-10,12,
1973-11,-1,
1973-12,-13,
1974-01,16,
1974-02,-8,
1974-03,1,
1974-04,5,
1974-05,2,
1974-06,14,
1974-07,0,
1974-08,-6,
1974-09,4,
1974-10,-2,
1974-11,13,
1974-12,90,
1975-01,76,
1975-02,-3,
1975-03,9,
1975-04,-3,
1975-05,8,
1975-06,14,
1975-07,2,
1975-08,4,
1975-09,-4,
1975-10,2,
1975-11,12,
1975-12,17,
1976-01,31,
1976-02,25,
1976-03,20,
1976-04,6,
1976-05,-4,
1976-06,12,
1976-07,-9,
1976-08,9,
1976-09,-1,
1976-10,2,
1976-11,51,
1976-12,52,
1977-01,6,
1977-02,25,
1977-03,39,
1977-04,75,
1977-05,24,
1977-06,-24,
1977-07,63,
1977-08,51,
1977-09,12,
1977-10,-2,
1977-11,38,
1977-12,66,
1978-01,11,
1978-02,38,
1978-03,-4,
1978-04,14,
1978-05,-19,
1978-06,-31,
1978-07,-54,
1978-08,4,
1978-09,-8,
1978-10,-13,
1978-11,-8,
1978-12,-3,
1979-01,-32,
1979-02,1,
1979-03,-2,
1979-04,-5,
1979-05,-17,
1979-06,-3,
1979-07,5,
1979-08,1,
1979-09,-8,
1979-10,-4,
1979-11,25,
1979-12,25,
1980-01,-8,
1980-02,7,
1980-03,-21,
1980-04,10,
1980-05,2,
1980-06,-9,
1980-07,17,
1980-08,3,
1980-09,-6,
1980-10,-3,
1980-11,19,
1980-12,-22,
1981-01,-1,
1981-02,-9,
1981-03,7,
1981-04,-8,
1981-05,-7,
1981-06,-10,
1981-07,6,
1981-08,-8,
1981-09,3,
1981-10,-1,
1981-11,115,
1981-12,-6,
1982-01,-12,
1982-02,0,
1982-03,27,
1982-04,2,
1982-05,6,
1982-06,0,
1982-07,30,
1982-08,27,
1982-09,-6,
1982-10,14,
1982-11,51,
1982-12,8,
1983-01,-23,
1983-02,53,
1983-03,4,
1983-04,-8,
1983-05,-6,
1983-06,-35,
1983-07,-29,
1983-08,9,
1983-09,5,
1983-10,16,
1983-11,44,
1983-12,-19,
1984-01,-16,
1984-02,60,
1984-03,10,
1984-04,0,
1984-05,8,
1984-06,21,
1984-07,-18,
1984-08,-2,
1984-09,30,
1984-10,-40,
1984-11,23,
1984-12,60,
1985-01,-18,
1985-02,18,
1985-03,-25,
1985-04,-19,
1985-05,15,
1985-06,54,
1985-07,33,
1985-08,19,
1985-09,-32,
1985-10,32,
1985-11,86,
1985-12,-12,
1986-01,-12,
1986-02,102,
1986-03,36,
1986-04,127,
1986-05,119,
1986-06,-26,
1986-07,-22,
1986-08,47,
1986-09,27,
1986-10,0,
1986-11,39,
1986-12,12,
1987-01,122,
1987-02,98,
1987-03,18,
1987-04,-56,
1987-05,143,
1987-06,109,
1987-07,32,
1987-08,91,
1987-09,29,
1987-10,-19,
1987-11,270,
1987-12,0,
1988-01,103,
1988-02,369,
1988-03,19,
1988-04,-179,
1988-05,-97,
1988-06,12,
1988-07,229,
1988-08,-61,
1988-09,145,
1988-10,149,
1988-11,387,
1988-12,11,
1989-01,47,
1989-02,199,
1989-03,15,
1989-04,77,
1989-05,-278,
1989-06,-50,
1989-07,239,
1989-08,-143,
1989-09,137,
1989-10,2,
1989-11,205,
1989-12,68,
1990-01,344,
1990-02,139,
1990-03,360,
1990-04,-2,
1990-05,86,
1990-06,-51,
1990-07,32,
1990-08,62,
1990-09,474,
1990-10,47,
1990-11,280,
1990-12,424,
1991-01,-97,
1991-02,117,
1991-03,890,
1991-04,651,
1991-05,96,
1991-06,262,
1991-07,446,
1991-08,395,
1991-09,215,
1991-10,348,
1991-11,575,
1991-12,494,
1992-01,261,
1992-02,744,
1992-03,359,
1992-04,341,
1992-05,334,
1992-06,229,
1992-07,474,
1992-08,185,
1992-09,595,
1992-10,892,
1992-11,367,
1992-12,586,
1993-01,919,
1993-02,1084,
1993-03,138,
1993-04,388,
1993-05,178,
1993-06,240,
1993-07,267,
1993-08,398,
1993-09,898,
1993-10,1005,
1993-11,893,
1993-12,2275,
1994-01,-364,
1994-02,-189,
1994-03,573,
1994-04,512,
1994-05,710,
1994-06,322,
1994-07,891,
1994-08,534,
1994-09,134,
1994-10,258,
1994-11,684,
1994-12,971,
1995-01,655,
1995-02,338,
1995-03,1059,
1995-04,224,
1995-05,145,
1995-06,462,
1995-07,820,
1995-08,318,
1995-09,520,
1995-10,170,
1995-11,167,
1995-12,1345,
1996-01,1269,
1996-02,648,
1996-03,1181,
1996-04,964,
1996-05,426,
1996-06,1217,
1996-07,746,
1996-08,418,
1996-09,377,
1996-10,1082,
1996-11,176,
1996-12,1681,
1997-01,1166,
1997-02,1300,
1997-03,1376,
1997-04,1187,
1997-05,627,
1997-06,3502,
1997-07,1346,
1997-08,1008,
1997-09,2200,
1997-10,1202,
1997-11,-206,
1997-12,3660,
1998-01,2701,
1998-02,1266,
