"",BBK01.OUC004,BBK01.OUC004_FLAGS
1977-07,9.578,
1977-08,10.326,
1977-09,11.152,
1977-10,11.727,
1977-11,13.455,
1977-12,14.110,
1978-01,13.345,
1978-02,13.608,
1978-03,13.305,
1978-04,13.287,
1978-05,14.026,
1978-06,14.381,
1978-07,14.782,
1978-08,15.454,
1978-09,15.497,
1978-10,15.279,
1978-11,15.484,
1978-12,16.216,
1979-01,15.556,
1979-02,15.105,
1979-03,14.632,
1979-04,14.361,
1979-05,14.381,
1979-06,15.460,
1979-07,15.507,
1979-08,16.000,
1979-09,16.339,
1979-10,16.362,
1979-11,17.964,
1979-12,19.454,
1980-01,19.180,
1980-02,18.840,
1980-03,18.513,
1980-04,18.868,
1980-05,18.988,
1980-06,19.031,
1980-07,18.819,
1980-08,19.029,
1980-09,19.424,
1980-10,18.943,
1980-11,18.886,
1980-12,18.599,
1981-01,18.130,
1981-02,17.443,
1981-03,19.007,
1981-04,17.471,
1981-05,17.042,
1981-06,17.198,
1981-07,16.779,
1981-08,16.961,
1981-09,16.970,
1981-10,16.678,
1981-11,16.183,
1981-12,16.316,
1982-01,15.285,
1982-02,15.375,
1982-03,16.245,
1982-04,15.183,
1982-05,15.113,
1982-06,14.737,
1982-07,15.296,
1982-08,15.398,
1982-09,15.664,
1982-10,15.761,
1982-11,15.896,
1982-12,15.853,
1983-01,15.230,
1983-02,14.708,
1983-03,14.638,
1983-04,14.878,
1983-05,15.470,
1983-06,15.196,
1983-07,15.349,
1983-08,15.211,
1983-09,15.292,
1983-10,15.114,
1983-11,15.011,
1983-12,15.904,
1984-01,14.225,
1984-02,14.178,
1984-03,13.787,
1984-04,14.074,
1984-05,14.179,
1984-06,14.228,
1984-07,14.474,
1984-08,14.383,
1984-09,14.980,
1984-10,15.470,
1984-11,15.326,
1984-12,16.233,
1985-01,15.315,
1985-02,16.776,
1985-03,16.042,
1985-04,16.035,
1985-05,16.749,
1985-06,16.152,
1985-07,17.651,
1985-08,17.048,
1985-09,16.909,
1985-10,17.034,
1985-11,16.842,
1985-12,18.579,
1986-01,16.281,
1986-02,15.842,
1986-03,16.422,
1986-04,17.429,
1986-05,16.215,
1986-06,16.267,
1986-07,17.724,
1986-08,17.009,
1986-09,17.841,
1986-10,18.493,
1986-11,18.743,
1986-12,21.507,
1987-01,17.497,
1987-02,17.628,
1987-03,19.159,
1987-04,17.748,
1987-05,17.831,
1987-06,18.021,
1987-07,19.925,
1987-08,20.248,
1987-09,21.272,
1987-10,21.505,
1987-11,20.698,
1987-12,22.352,
1988-01,20.892,
1988-02,20.588,
1988-03,21.527,
1988-04,21.018,
1988-05,20.966,
1988-06,22.508,
1988-07,24.133,
1988-08,23.827,
1988-09,27.444,
1988-10,25.179,
1988-11,24.621,
1988-12,29.280,
1989-01,28.115,
1989-02,29.189,
1989-03,33.859,
1989-04,32.485,
1989-05,33.088,
1989-06,36.921,
1989-07,32.675,
1989-08,35.728,
1989-09,32.570,
1989-10,31.904,
1989-11,32.545,
1989-12,38.066,
1990-01,33.852,
1990-02,35.262,
1990-03,38.735,
1990-04,35.394,
1990-05,38.315,
1990-06,35.053,
1990-07,39.047,
1990-08,43.538,
1990-09,42.311,
1990-10,39.196,
1990-11,42.489,
1990-12,40.470,
1991-01,38.842,
1991-02,39.797,
1991-03,40.141,
1991-04,39.115,
1991-05,40.949,
1991-06,40.335,
1991-07,41.109,
1991-08,45.951,
1991-09,44.495,
1991-10,46.204,
1991-11,44.615,
1991-12,44.157,
1992-01,45.859,
1992-02,41.507,
1992-03,42.990,
1992-04,49.241,
1992-05,44.298,
1992-06,44.808,
1992-07,52.258,
1992-08,44.425,
1992-09,47.807,
1992-10,50.192,
1992-11,50.484,
1992-12,49.676,
1993-01,43.023,
1993-02,43.809,
1993-03,44.300,
1993-04,43.913,
1993-05,45.794,
1993-06,47.199,
1993-07,51.693,
1993-08,50.630,
1993-09,48.802,
1993-10,48.080,
1993-11,48.878,
1993-12,48.857,
1994-01,49.673,
1994-02,47.775,
1994-03,50.054,
1994-04,50.031,
1994-05,50.145,
1994-06,50.488,
1994-07,52.522,
1994-08,54.824,
1994-09,53.648,
1994-10,55.135,
1994-11,57.514,
1994-12,65.980,
1995-01,63.054,
1995-02,66.254,
1995-03,70.265,
1995-04,73.280,
1995-05,75.469,
1995-06,81.790,
1995-07,82.113,
1995-08,87.699,
1995-09,87.173,
1995-10,92.724,
1995-11,91.611,
1995-12,81.488,
1996-01,79.215,
1996-02,78.617,
1996-03,80.745,
1996-04,84.170,
1996-05,83.249,
1996-06,77.848,
1996-07,74.965,
1996-08,74.665,
1996-09,73.783,
1996-10,71.811,
1996-11,73.209,
1996-12,74.264,
1997-01,73.673,
1997-02,77.529,
1997-03,82.082,
1997-04,85.075,
1997-05,89.200,
1997-06,88.329,
1997-07,91.614,
1997-08,89.167,
1997-09,87.569,
1997-10,94.445,
1997-11,93.127,
1997-12,87.177,
1998-01,88.266,
1998-02,90.357,
1998-03,96.586,
1998-04,98.481,
1998-05,98.446,
1998-06,99.639,
1998-07,103.599,
1998-08,108.062,
1998-09,118.415,
1998-10,127.748,
1998-11,140.353,
1998-12,122.566,
1999-01,200.581,
1999-02,205.694,
1999-03,205.979,
1999-04,219.674,
1999-05,231.408,
1999-06,218.476,
1999-07,229.611,
1999-08,231.825,
1999-09,232.704,
1999-10,240.684,
1999-11,239.731,
1999-12,239.115,
2000-01,240.093,
2000-02,254.444,
2000-03,265.489,
2000-04,280.551,
2000-05,290.726,
2000-06,259.172,
2000-07,261.735,
2000-08,258.464,
2000-09,258.577,
2000-10,266.904,
2000-11,266.479,
2000-12,283.894,
2001-01,279.730,
2001-02,279.915,
2001-03,325.822,
2001-04,336.078,
2001-05,333.870,
2001-06,314.113,
2001-07,289.965,
2001-08,308.664,
2001-09,281.999,
2001-10,285.393,
2001-11,302.420,
2001-12,314.461,
2002-01,291.678,
2002-02,282.489,
2002-03,294.705,
2002-04,291.453,
2002-05,295.009,
2002-06,274.197,
2002-07,286.624,
2002-08,312.603,
2002-09,298.086,
2002-10,312.909,
2002-11,337.462,
2002-12,346.507,
2003-01,333.137,
2003-02,317.874,
2003-03,317.355,
2003-04,321.779,
2003-05,354.300,
2003-06,337.223,
2003-07,332.115,
2003-08,334.901,
2003-09,316.600,
2003-10,311.908,
2003-11,313.689,
2003-12,346.002,
2004-01,299.872,
2004-02,320.296,
2004-03,328.938,
2004-04,343.252,
2004-05,339.938,
2004-06,325.504,
2004-07,340.824,
2004-08,347.202,
2004-09,340.826,
2004-10,352.696,
2004-11,351.798,
2004-12,395.140,
2005-01,351.908,
2005-02,359.891,
2005-03,361.662,
2005-04,402.049,
2005-05,386.293,
2005-06,356.185,
2005-07,375.373,
2005-08,374.298,
2005-09,346.682,
2005-10,372.026,
2005-11,374.490,
2005-12,390.798,
2006-01,368.653,
2006-02,388.880,
2006-03,387.319,
2006-04,387.222,
2006-05,395.096,
2006-06,375.520,
2006-07,356.199,
2006-08,351.550,
2006-09,361.327,
2006-10,366.263,
2006-11,364.460,
2006-12,367.998,
2007-01,364.817,
2007-02,367.693,
2007-03,359.696,
2007-04,381.748,
2007-05,371.828,
2007-06,354.340,
2007-07,361.557,
2007-08,373.860,
2007-09,378.737,
2007-10,379.016,
2007-11,358.637,
2007-12,396.391,
2008-01,390.456,
2008-02,381.163,
2008-03,388.535,
2008-04,431.310,
2008-05,415.550,
2008-06,384.863,
2008-07,377.093,
2008-08,387.834,
2008-09,408.922,
2008-10,421.571,
2008-11,389.849,
2008-12,376.498,
2009-01,350.857,
2009-02,329.791,
2009-03,304.689,
2009-04,341.992,
2009-05,332.915,
2009-06,320.692,
2009-07,310.649,
2009-08,313.683,
2009-09,297.049,
2009-10,278.541,
2009-11,265.901,
2009-12,266.877,
2010-01,264.661,
2010-02,260.371,
2010-03,261.193,
2010-04,295.510,
2010-05,302.570,
2010-06,271.799,
2010-07,260.886,
2010-08,258.493,
2010-09,244.063,
2010-10,240.239,
2010-11,235.139,
2010-12,268.865,
2011-01,254.137,
2011-02,252.583,
2011-03,255.513,
2011-04,273.611,
2011-05,259.135,
2011-06,239.571,
2011-07,249.078,
2011-08,280.235,
2011-09,259.159,
2011-10,253.386,
2011-11,253.261,
2011-12,269.201,
2012-01,280.117,
2012-02,270.240,
2012-03,297.096,
2012-04,322.182,
2012-05,266.074,
2012-06,259.118,
2012-07,248.864,
2012-08,262.855,
2012-09,236.796,
2012-10,241.837,
2012-11,236.506,
2012-12,222.318,
2013-01,229.245,
2013-02,223.351,
2013-03,233.728,
2013-04,239.073,
2013-05,229.090,
2013-06,236.956,
2013-07,224.514,
2013-08,278.992,
2013-09,260.859,
2013-10,251.069,
2013-11,245.009,
2013-12,229.150,
2014-01,231.690,
2014-02,240.078,
2014-03,238.586,
2014-04,246.775,
2014-05,253.375,
2014-06,248.965,
2014-07,251.946,
2014-08,272.307,
2014-09,259.860,
2014-10,262.574,
2014-11,282.508,
2014-12,295.602,Provisional value
"","General: MFIs = monetary financial institutions Including liabilities arising from monetary policy operations with the Bundesbank. Up to 1998, excluding fixed-term deposits with maturities of less than 1 month as well as deposits of domestic building and loan associations and money market funds. Owing to the treatment of statistical breaks and revisions inthe time series, see the section headed ""Data interpretation"" in the ""General notes"".",
