"",BBK01.QUV590,BBK01.QUV590_FLAGS
"","Banks in Germany: Short-term loans and advances to non- residents / China, People`s Republic of / All currencies",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:23:00,
2001-12,0.273,
2002-01,0.252,
2002-02,0.211,
2002-03,0.193,
2002-04,0.204,
2002-05,0.303,
2002-06,0.216,
2002-07,0.216,
2002-08,0.235,
2002-09,0.258,
2002-10,0.314,
2002-11,0.397,
2002-12,0.341,
2003-01,0.334,
2003-02,0.353,
2003-03,0.404,
2003-04,0.613,
2003-05,0.331,
2003-06,0.309,
2003-07,0.346,
2003-08,0.365,
2003-09,0.453,
2003-10,0.419,
2003-11,0.365,
2003-12,0.387,
2004-01,0.392,
2004-02,0.371,
2004-03,0.406,
2004-04,0.569,
2004-05,0.390,
2004-06,0.587,
2004-07,0.446,
2004-08,0.417,
2004-09,0.477,
2004-10,0.488,
2004-11,0.881,
2004-12,1.234,
2005-01,0.730,
2005-02,0.865,
2005-03,0.825,
2005-04,0.855,
2005-05,0.912,
2005-06,0.803,
2005-07,0.741,
2005-08,0.749,
2005-09,0.767,
2005-10,0.749,
2005-11,0.836,
2005-12,0.964,
2006-01,1.002,
2006-02,1.023,
2006-03,1.241,
2006-04,1.246,
2006-05,1.370,
2006-06,1.635,
2006-07,1.531,
2006-08,1.545,
2006-09,1.460,
2006-10,1.275,
2006-11,1.060,
2006-12,1.188,
2007-01,1.341,
2007-02,1.197,
2007-03,1.178,
2007-04,1.124,
2007-05,1.134,
2007-06,1.020,
2007-07,1.114,
2007-08,1.239,
2007-09,1.405,
2007-10,1.303,
2007-11,1.269,
2007-12,0.904,
2008-01,1.408,
2008-02,1.911,
2008-03,1.695,
2008-04,2.408,
2008-05,3.663,
2008-06,2.247,
2008-07,2.828,
2008-08,2.860,
2008-09,3.014,
2008-10,2.079,
2008-11,1.755,
2008-12,1.530,
2009-01,1.202,
2009-02,1.086,
2009-03,0.946,
2009-04,1.000,
2009-05,1.079,
2009-06,1.270,
2009-07,1.266,
2009-08,1.354,
2009-09,1.552,
2009-10,1.696,
2009-11,1.676,
2009-12,1.537,
2010-01,1.697,
2010-02,1.682,
2010-03,1.934,
2010-04,2.020,
2010-05,2.596,
2010-06,2.532,
2010-07,2.981,
2010-08,3.078,
2010-09,3.292,
2010-10,3.315,
2010-11,3.528,
2010-12,2.759,
2011-01,2.358,
2011-02,2.921,
2011-03,3.897,
2011-04,4.120,
2011-05,4.680,
2011-06,4.793,
2011-07,5.061,
2011-08,4.967,
2011-09,5.251,
2011-10,5.071,
2011-11,4.980,
2011-12,4.823,
2012-01,4.518,
2012-02,4.651,
2012-03,5.595,
2012-04,7.126,
2012-05,8.105,
2012-06,9.639,
2012-07,10.801,
2012-08,10.841,
2012-09,9.676,
2012-10,7.932,
2012-11,5.619,
2012-12,5.241,
2013-01,6.750,
2013-02,7.786,
2013-03,8.291,
2013-04,9.115,
2013-05,8.665,
2013-06,8.219,
2013-07,7.447,
2013-08,8.257,
2013-09,8.514,
2013-10,10.873,
2013-11,10.183,
2013-12,11.037,
2014-01,12.097,
2014-02,12.031,
2014-03,11.287,
2014-04,12.523,
2014-05,13.139,
2014-06,14.482,
2014-07,14.765,
2014-08,14.657,
2014-09,15.294,
2014-10,15.374,
2014-11,15.754,
2014-12,14.663,
