"",BBK01.TU2078,BBK01.TU2078_FLAGS
"",Working capital and own funds,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 10:35:52,
1984-12,2.439,
1985-01,2.515,
1985-02,2.549,
1985-03,2.534,
1985-04,2.540,
1985-05,2.542,
1985-06,2.487,
1985-07,2.618,
1985-08,2.618,
1985-09,2.616,
1985-10,2.613,
1985-11,2.612,
1985-12,2.659,
1986-01,2.654,
1986-02,2.678,
1986-03,2.708,
1986-04,2.724,
1986-05,2.750,
1986-06,2.744,
1986-07,2.770,
1986-08,2.761,
1986-09,2.764,
1986-10,2.761,
1986-11,2.748,
1986-12,3.024,
1987-01,3.007,
1987-02,3.022,
1987-03,3.163,
1987-04,3.205,
1987-05,3.199,
1987-06,3.201,
1987-07,3.206,
1987-08,3.203,
1987-09,3.207,
1987-10,3.187,
1987-11,3.185,
1987-12,3.236,
1988-01,3.261,
1988-02,3.272,
1988-03,3.302,
1988-04,3.371,
1988-05,3.395,
1988-06,3.433,
1988-07,3.454,
1988-08,3.494,
1988-09,3.527,
1988-10,3.543,
1988-11,3.582,
1988-12,3.681,
1989-01,3.740,
1989-02,3.716,
1989-03,3.912,
1989-04,4.029,
1989-05,4.079,
1989-06,4.131,
1989-07,4.124,
1989-08,4.155,
1989-09,4.152,
1989-10,4.200,
1989-11,4.319,
1989-12,4.285,
1990-01,4.306,
1990-02,4.327,
1990-03,4.450,
1990-04,4.557,
1990-05,4.968,
1990-06,5.017,
1990-07,5.044,
1990-08,5.051,
1990-09,5.037,
1990-10,5.029,
1990-11,5.001,
1990-12,5.029,
1991-01,4.999,
1991-02,5.007,
1991-03,5.193,
1991-04,5.434,
1991-05,5.518,
1991-06,5.544,
1991-07,5.535,
1991-08,5.537,
1991-09,5.537,
1991-10,5.523,
1991-11,5.499,
1991-12,5.803,
1992-01,5.867,
1992-02,5.955,
1992-03,6.142,
1992-04,6.326,
1992-05,6.346,
1992-06,6.329,
1992-07,6.303,
1992-08,6.360,
1992-09,6.274,
1992-10,6.348,
1992-11,6.499,
1992-12,6.534,
1993-01,6.708,
1993-02,6.700,
1993-03,6.763,
1993-04,6.969,
1993-05,6.971,
1993-06,7.286,
1993-07,7.307,
1993-08,7.264,
1993-09,7.268,
1993-10,7.353,
1993-11,7.280,
1993-12,7.608,
1994-01,7.636,
1994-02,7.495,
1994-03,7.587,
1994-04,7.820,
1994-05,7.979,
1994-06,7.961,
1994-07,8.010,
1994-08,8.194,
1994-09,8.324,
1994-10,8.345,
1994-11,8.467,
1994-12,8.535,
1995-01,8.686,
1995-02,8.672,
1995-03,8.679,
1995-04,8.917,
1995-05,9.201,
1995-06,9.268,
1995-07,9.566,
1995-08,9.690,
1995-09,9.804,
1995-10,9.772,
1995-11,9.829,
1995-12,10.422,
1996-01,10.691,
1996-02,10.660,
1996-03,10.774,
1996-04,11.186,
1996-05,11.333,
1996-06,11.340,
1996-07,11.286,
1996-08,11.360,
1996-09,11.603,
1996-10,11.625,
1996-11,11.716,
1996-12,11.541,
1997-01,12.042,
1997-02,12.185,
1997-03,12.290,
1997-04,12.655,
1997-05,12.834,
1997-06,13.181,
1997-07,13.533,
1997-08,13.648,
1997-09,13.677,
1997-10,13.765,
1997-11,14.054,
1997-12,13.792,
1998-01,14.450,
1998-02,14.411,
1998-03,14.533,
1998-04,15.237,
1998-05,15.270,
1998-06,15.297,
1998-07,15.483,
1998-08,15.423,
1998-09,15.353,
1998-10,15.398,
1998-11,15.743,
1998-12,17.289,
1999-01,17.016,
1999-02,17.607,
1999-03,17.871,
1999-04,18.428,
1999-05,18.405,
1999-06,28.752,
1999-07,28.211,
1999-08,28.241,
1999-09,27.852,
1999-10,28.076,
1999-11,28.202,
1999-12,29.009,
2000-01,29.609,
2000-02,29.989,
2000-03,30.615,
2000-04,31.629,
2000-05,31.231,
2000-06,31.515,
2000-07,32.906,
2000-08,32.813,
2000-09,33.945,
2000-10,34.843,
2000-11,35.185,
2000-12,34.698,
2001-01,36.132,
2001-02,35.529,
2001-03,46.678,
2001-04,46.824,
2001-05,48.178,
2001-06,47.938,
2001-07,47.406,
2001-08,46.514,
2001-09,46.130,
2001-10,46.486,
2001-11,46.846,
2001-12,47.327,
2002-01,48.038,
2002-02,48.289,
2002-03,47.986,
2002-04,47.125,
2002-05,46.392,
2002-06,45.385,
2002-07,45.584,
2002-08,43.956,
2002-09,43.298,
2002-10,43.233,
2002-11,43.242,
2002-12,42.951,
2003-01,42.524,
2003-02,42.007,
2003-03,41.385,
2003-04,41.280,
2003-05,41.231,
2003-06,41.505,
2003-07,42.654,
2003-08,43.003,
2003-09,40.756,
2003-10,40.115,
2003-11,39.215,
2003-12,41.335,
2004-01,38.302,
2004-02,38.981,
2004-03,39.156,
2004-04,39.445,
2004-05,39.152,
2004-06,39.501,
2004-07,39.894,
2004-08,39.692,
2004-09,39.352,
2004-10,39.503,
2004-11,38.962,
2004-12,39.110,
2005-01,39.466,
2005-02,40.341,
2005-03,40.699,
2005-04,40.685,
2005-05,40.786,
2005-06,41.406,
2005-07,41.382,
2005-08,41.458,
2005-09,41.608,
2005-10,41.175,
2005-11,40.829,
2005-12,40.996,
2006-01,41.002,
2006-02,40.985,
2006-03,41.100,
2006-04,40.785,
2006-05,41.154,
2006-06,40.257,
2006-07,40.767,
2006-08,40.741,
2006-09,40.837,
2006-10,40.989,
2006-11,39.361,
2006-12,40.014,
2007-01,28.650,
2007-02,28.300,
2007-03,28.637,
2007-04,28.037,
2007-05,28.158,
2007-06,28.468,
2007-07,27.949,
2007-08,28.110,
2007-09,27.895,
2007-10,27.962,
2007-11,27.427,
2007-12,28.587,
2008-01,29.204,
2008-02,29.050,
2008-03,29.064,
2008-04,29.051,
2008-05,29.253,
2008-06,29.266,
2008-07,29.524,
2008-08,29.739,
2008-09,29.847,
2008-10,29.930,
2008-11,29.820,
2008-12,30.508,
2009-01,31.070,
2009-02,31.115,
2009-03,29.839,
2009-04,29.023,
2009-05,28.469,
2009-06,28.655,
2009-07,28.947,
2009-08,28.010,
2009-09,27.978,
2009-10,27.914,
2009-11,28.883,
2009-12,24.332,
2010-01,24.362,
2010-02,24.388,
2010-03,24.793,
2010-04,27.553,
2010-05,27.435,
2010-06,27.949,
2010-07,32.674,
2010-08,32.859,
2010-09,31.636,
2010-10,31.657,
2010-11,31.765,
2010-12,31.830,
2011-01,30.206,
2011-02,30.397,
2011-03,30.137,
2011-04,29.821,
2011-05,30.539,
2011-06,30.532,
2011-07,30.644,
2011-08,30.353,
2011-09,30.597,
2011-10,30.552,
2011-11,31.206,
2011-12,30.835,
2012-01,30.077,
2012-02,30.611,
2012-03,29.555,
2012-04,29.293,
2012-05,31.343,
2012-06,31.802,
2012-07,32.104,
2012-08,33.525,
2012-09,32.271,
2012-10,32.118,
2012-11,32.183,
2012-12,32.107,
2013-01,32.304,
2013-02,32.910,
2013-03,32.396,
2013-04,32.735,
2013-05,32.633,
2013-06,32.088,
2013-07,31.780,
2013-08,32.046,
2013-09,31.978,
2013-10,30.065,
2013-11,29.895,
2013-12,29.989,
2014-01,30.440,
2014-02,28.932,
2014-03,29.059,
2014-04,29.196,
2014-05,28.542,
2014-06,27.324,
2014-07,26.763,
2014-08,28.178,
2014-09,27.558,
2014-10,26.392,
2014-11,26.255,
