"",BBK01.PQ3005,BBK01.PQ3005_FLAGS
"","Debit balances on wage, salary and pension accounts / All categories of banks",
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:27:47,
1968-10,0.630,
1969-01,.,No value available
1969-04,.,No value available
1969-07,.,No value available
1969-10,1.073,
1970-01,.,No value available
1970-04,.,No value available
1970-07,.,No value available
1970-10,1.472,
1971-01,.,No value available
1971-04,.,No value available
1971-07,.,No value available
1971-10,2.028,
1972-01,.,No value available
1972-04,.,No value available
1972-07,.,No value available
1972-10,2.817,
1973-01,.,No value available
1973-04,.,No value available
1973-07,.,No value available
1973-10,3.058,
1974-01,.,No value available
1974-04,.,No value available
1974-07,.,No value available
1974-10,3.279,
1975-01,.,No value available
1975-04,.,No value available
1975-07,.,No value available
1975-10,3.845,
1976-01,.,No value available
1976-04,.,No value available
1976-07,.,No value available
1976-10,4.792,
1977-01,.,No value available
1977-04,.,No value available
1977-07,.,No value available
1977-10,5.739,
1978-01,.,No value available
1978-04,.,No value available
1978-07,.,No value available
1978-10,6.492,
1979-01,.,No value available
1979-04,.,No value available
1979-07,.,No value available
1979-10,7.665,
1980-01,.,No value available
1980-04,.,No value available
1980-07,.,No value available
1980-10,8.930,
1981-01,9.302,
1981-04,9.666,
1981-07,9.954,
1981-10,9.829,
1982-01,10.150,
1982-04,10.662,
1982-07,10.874,
1982-10,10.478,
1983-01,11.060,
1983-04,11.323,
1983-07,11.451,
1983-10,11.047,
1984-01,11.293,
1984-04,12.063,
1984-07,12.219,
1984-10,11.697,
1985-01,12.043,
1985-04,12.591,
1985-07,13.144,
1985-10,12.830,
1986-01,13.024,
1986-04,13.862,
1986-07,13.933,
1986-10,13.026,
1987-01,13.308,
1987-04,13.659,
1987-07,13.880,
1987-10,13.214,
1988-01,13.867,
1988-04,13.939,
1988-07,14.258,
1988-10,13.295,
1989-01,14.142,
1989-04,14.853,
1989-07,15.394,
1989-10,14.590,
1990-01,15.125,
1990-04,15.571,
1990-07,15.975,
1990-10,15.581,
1991-01,16.713,
1991-04,17.203,
1991-07,18.306,
1991-10,17.949,
1992-01,18.779,
1992-04,19.820,
1992-07,19.677,
1992-10,19.251,
1993-01,20.239,
1993-04,20.027,
1993-07,20.283,
1993-10,19.490,
1994-01,20.054,
1994-04,20.623,
1994-07,21.187,
1994-10,20.142,
1995-01,20.705,
1995-04,21.440,
1995-07,21.703,
1995-10,20.717,
1996-01,20.365,
1996-04,20.658,
1996-07,21.652,
1996-10,21.568,
1997-01,20.766,
1997-04,21.585,
1997-07,22.290,
1997-10,21.798,
1998-01,21.411,
1998-04,21.974,
1998-07,22.977,
1998-10,22.823,
1999-01,23.524,
1999-04,23.797,
1999-07,24.290,
1999-10,23.580,
2000-01,23.939,
2000-04,24.805,
2000-07,25.097,
2000-10,24.339,
2001-01,23.340,
2001-04,23.602,
2001-07,23.866,
2001-10,22.851,
2002-01,22.327,
2002-04,22.737,
2002-07,23.930,
2002-10,23.028,
2003-01,22.114,
2003-04,22.661,
2003-07,23.206,
2003-10,21.584,
2004-01,20.128,
2004-04,20.116,
2004-07,20.362,
2004-10,19.880,
2005-01,18.675,
2005-04,18.917,
2005-07,19.467,
2005-10,18.761,
2006-01,18.036,
2006-04,18.324,
2006-07,18.352,
2006-10,17.569,
2007-01,16.936,
2007-04,17.605,
2007-07,17.184,
2007-10,17.163,
2008-01,16.950,
2008-04,17.079,
2008-07,17.890,
2008-10,17.060,
2009-01,16.202,
2009-04,16.142,
2009-07,16.216,
2009-10,15.799,
2010-01,14.981,
2010-04,14.239,
2010-07,14.673,
2010-10,13.895,
2011-01,13.711,
2011-04,13.856,
2011-07,14.041,
2011-10,13.461,
2012-01,13.319,
2012-04,13.264,
2012-07,13.403,
2012-10,13.012,
2013-01,12.630,
2013-04,12.372,
2013-07,12.535,
2013-10,11.856,
2014-01,11.976,
2014-04,11.831,
2014-07,11.868,
2014-10,10.749,
