"",BBK01.QUW344,BBK01.QUW344_FLAGS
"",Foreign branches in Singapore: Short-term liabilities to foreign banks / In the country of domicile of the branch / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:42:58,
2001-12,10.375,
2002-01,10.488,
2002-02,9.874,
2002-03,9.557,
2002-04,9.158,
2002-05,8.713,
2002-06,8.482,
2002-07,8.459,
2002-08,9.009,
2002-09,9.181,
2002-10,9.428,
2002-11,8.091,
2002-12,7.385,
2003-01,7.534,
2003-02,6.732,
2003-03,6.634,
2003-04,6.315,
2003-05,6.799,
2003-06,6.732,
2003-07,6.690,
2003-08,6.580,
2003-09,6.554,
2003-10,7.111,
2003-11,6.546,
2003-12,6.401,
2004-01,7.555,
2004-02,6.402,
2004-03,6.517,
2004-04,6.903,
2004-05,5.749,
2004-06,5.971,
2004-07,4.982,
2004-08,4.478,
2004-09,4.846,
2004-10,4.518,
2004-11,4.585,
2004-12,4.719,
2005-01,5.651,
2005-02,4.590,
2005-03,3.828,
2005-04,4.199,
2005-05,5.642,
2005-06,5.090,
2005-07,5.687,
2005-08,4.392,
2005-09,5.563,
2005-10,4.324,
2005-11,6.215,
2005-12,5.860,
2006-01,5.471,
2006-02,5.768,
2006-03,5.651,
2006-04,5.753,
2006-05,6.567,
2006-06,7.348,
2006-07,7.917,
2006-08,6.705,
2006-09,6.214,
2006-10,6.703,
2006-11,6.922,
2006-12,6.264,
2007-01,6.863,
2007-02,9.465,
2007-03,8.098,
2007-04,7.179,
2007-05,10.371,
2007-06,10.409,
2007-07,9.024,
2007-08,9.118,
2007-09,9.307,
2007-10,9.092,
2007-11,9.345,
2007-12,6.665,
2008-01,10.434,
2008-02,9.612,
2008-03,5.232,
2008-04,7.357,
2008-05,7.872,
2008-06,6.281,
2008-07,7.610,
2008-08,8.058,
2008-09,5.019,
2008-10,6.244,
2008-11,6.002,
2008-12,4.560,
2009-01,5.946,
2009-02,6.096,
2009-03,6.293,
2009-04,4.483,
2009-05,5.046,
2009-06,4.484,
2009-07,7.003,
2009-08,5.009,
2009-09,4.826,
2009-10,5.555,
2009-11,6.341,
2009-12,3.096,
2010-01,5.660,
2010-02,6.362,
2010-03,5.702,
2010-04,7.806,
2010-05,6.016,
2010-06,6.248,
2010-07,6.388,
2010-08,6.927,
2010-09,6.173,
2010-10,6.168,
2010-11,6.612,
2010-12,4.382,
2011-01,6.613,
2011-02,6.713,
2011-03,6.157,
2011-04,5.274,
2011-05,5.459,
2011-06,5.247,
2011-07,5.004,
2011-08,3.744,
2011-09,4.022,
2011-10,4.848,
2011-11,4.692,
2011-12,4.371,
2012-01,4.733,
2012-02,4.714,
2012-03,5.055,
2012-04,6.310,
2012-05,6.126,
2012-06,5.412,
2012-07,4.455,
2012-08,5.184,
2012-09,4.665,
2012-10,4.759,
2012-11,3.648,
2012-12,3.318,
2013-01,3.755,
2013-02,5.440,
2013-03,3.513,
2013-04,3.430,
2013-05,2.705,
2013-06,2.859,
2013-07,2.045,
2013-08,3.210,
2013-09,2.204,
2013-10,3.017,
2013-11,3.278,
2013-12,2.704,
2014-01,2.548,
2014-02,2.224,
2014-03,1.260,
2014-04,1.274,
2014-05,2.304,
2014-06,2.277,
2014-07,3.829,
2014-08,3.931,
2014-09,4.052,
2014-10,3.761,
2014-11,2.745,
