"",BBK01.QUV661,BBK01.QUV661_FLAGS
"",Banks in Germany: Short-term loans and advances to foreign banks / Iceland / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:14:37,
2001-12,0.192,
2002-01,0.169,
2002-02,0.158,
2002-03,0.154,
2002-04,0.144,
2002-05,0.133,
2002-06,0.142,
2002-07,0.140,
2002-08,0.170,
2002-09,0.186,
2002-10,0.143,
2002-11,0.183,
2002-12,0.195,
2003-01,0.199,
2003-02,0.177,
2003-03,0.174,
2003-04,0.145,
2003-05,0.116,
2003-06,0.177,
2003-07,0.068,
2003-08,0.060,
2003-09,0.070,
2003-10,0.084,
2003-11,0.127,
2003-12,0.159,
2004-01,0.022,
2004-02,0.106,
2004-03,0.068,
2004-04,0.074,
2004-05,0.074,
2004-06,0.091,
2004-07,0.049,
2004-08,0.098,
2004-09,0.121,
2004-10,0.264,
2004-11,0.230,
2004-12,0.320,
2005-01,0.183,
2005-02,0.207,
2005-03,0.246,
2005-04,0.188,
2005-05,0.250,
2005-06,0.396,
2005-07,0.352,
2005-08,0.359,
2005-09,0.365,
2005-10,0.302,
2005-11,0.458,
2005-12,0.411,
2006-01,0.432,
2006-02,0.441,
2006-03,0.555,
2006-04,0.492,
2006-05,0.544,
2006-06,0.776,
2006-07,0.754,
2006-08,1.006,
2006-09,1.114,
2006-10,0.992,
2006-11,1.001,
2006-12,0.923,
2007-01,0.992,
2007-02,0.767,
2007-03,0.691,
2007-04,0.748,
2007-05,0.739,
2007-06,0.745,
2007-07,0.823,
2007-08,0.797,
2007-09,0.881,
2007-10,1.279,
2007-11,0.959,
2007-12,1.023,
2008-01,1.078,
2008-02,1.128,
2008-03,2.152,
2008-04,1.398,
2008-05,1.844,
2008-06,1.616,
2008-07,1.977,
2008-08,2.498,
2008-09,1.760,
2008-10,1.458,
2008-11,1.286,
2008-12,1.853,
2009-01,1.503,
2009-02,1.415,
2009-03,1.425,
2009-04,1.446,
2009-05,1.440,
2009-06,1.428,
2009-07,1.137,
2009-08,1.139,
2009-09,1.163,
2009-10,1.114,
2009-11,1.130,
2009-12,0.845,
2010-01,0.603,
2010-02,0.586,
2010-03,0.603,
2010-04,0.600,
2010-05,0.581,
2010-06,0.583,
2010-07,0.559,
2010-08,0.553,
2010-09,0.540,
2010-10,0.532,
2010-11,0.496,
2010-12,0.451,
2011-01,0.410,
2011-02,0.386,
2011-03,0.384,
2011-04,0.387,
2011-05,0.378,
2011-06,0.400,
2011-07,0.428,
2011-08,0.427,
2011-09,0.410,
2011-10,0.400,
2011-11,0.388,
2011-12,0.375,
2012-01,0.383,
2012-02,0.380,
2012-03,0.333,
2012-04,0.329,
2012-05,0.324,
2012-06,0.314,
2012-07,0.310,
2012-08,0.321,
2012-09,0.334,
2012-10,0.348,
2012-11,0.343,
2012-12,0.316,
2013-01,0.316,
2013-02,0.306,
2013-03,0.298,
2013-04,0.324,
2013-05,0.335,
2013-06,0.291,
2013-07,0.177,
2013-08,0.171,
2013-09,0.171,
2013-10,0.172,
2013-11,0.177,
2013-12,0.179,
2014-01,0.177,
2014-02,0.174,
2014-03,0.174,
2014-04,0.180,
2014-05,0.182,
2014-06,0.186,
2014-07,0.172,
2014-08,0.172,
2014-09,0.169,
2014-10,0.170,
2014-11,0.171,
2014-12,0.169,
