"",BBK01.WU0002,BBK01.WU0002_FLAGS
"",Amounts outstanding of debt securities issued by residents / Bank debt securities / Mortgage Pfandbriefe,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-11 10:15:51,
1948-01,-,Nothing exists
1948-02,-,Nothing exists
1948-03,-,Nothing exists
1948-04,-,Nothing exists
1948-05,-,Nothing exists
1948-06,-,Nothing exists
1948-07,-,Nothing exists
1948-08,-,Nothing exists
1948-09,0,
1948-10,3,
1948-11,3,
1948-12,3,
1949-01,11,
1949-02,16,
1949-03,28,
1949-04,46,
1949-05,50,
1949-06,56,
1949-07,65,
1949-08,72,
1949-09,82,
1949-10,90,
1949-11,96,
1949-12,106,
1950-01,112,
1950-02,125,
1950-03,136,
1950-04,143,
1950-05,152,
1950-06,160,
1950-07,166,
1950-08,178,
1950-09,186,
1950-10,193,
1950-11,201,
1950-12,214,
1951-01,228,
1951-02,234,
1951-03,243,
1951-04,275,
1951-05,282,
1951-06,292,
1951-07,312,
1951-08,336,
1951-09,368,
1951-10,404,
1951-11,422,
1951-12,453,
1952-01,469,
1952-02,479,
1952-03,503,
1952-04,538,
1952-05,563,
1952-06,578,
1952-07,592,
1952-08,612,
1952-09,637,
1952-10,671,
1952-11,708,
1952-12,774,
1953-01,815,
1953-02,844,
1953-03,886,
1953-04,926,
1953-05,958,
1953-06,980,
1953-07,1010,
1953-08,1046,
1953-09,1085,
1953-10,1146,
1953-11,1199,
1953-12,1307,
1954-01,1374,
1954-02,1416,
1954-03,1457,
1954-04,1516,
1954-05,1606,
1954-06,1830,comment
1954-07,1997,
1954-08,2091,
1954-09,2172,
1954-10,2248,
1954-11,2328,
1954-12,2452,
1955-01,2558,
1955-02,2597,
1955-03,2601,
1955-04,2670,
1955-05,2748,
1955-06,2819,
1955-07,2867,
1955-08,2931,
1955-09,3001,
1955-10,3062,
1955-11,3091,
1955-12,3157,
1956-01,3214,
1956-02,3277,
1956-03,3343,
1956-04,3391,
1956-05,3447,
1956-06,3475,
1956-07,3507,
1956-08,3535,
1956-09,3586,
1956-10,3612,
1956-11,3637,
1956-12,3682,
1957-01,3742,
1957-02,3772,
1957-03,3803,
1957-04,3843,
1957-05,3881,
1957-06,3901,
1957-07,3950,
1957-08,3991,
1957-09,4067,
1957-10,4144,
1957-11,4209,
1957-12,4264,
1958-01,4359,
1958-02,4439,
1958-03,4507,
1958-04,4562,
1958-05,4604,
1958-06,4640,
1958-07,4710,
1958-08,4770,
1958-09,4835,
1958-10,4916,
1958-11,4996,
1958-12,5061,
1959-01,5277,
1959-02,5392,
1959-03,5470,
1959-04,5570,
1959-05,5650,
1959-06,5757,comment
1959-07,5961,
1959-08,6072,
1959-09,6173,
1959-10,6255,
1959-11,6373,
1959-12,6502,
1960-01,6612,
1960-02,6712,
1960-03,6805,
1960-04,6894,
1960-05,6973,
1960-06,7027,
1960-07,7182,
1960-08,7309,
1960-09,7378,
1960-10,7488,
1960-11,7540,
1960-12,7641,
1961-01,7814,
1961-02,7938,
1961-03,8075,
1961-04,8200,
1961-05,8316,
1961-06,8492,
1961-07,8602,
1961-08,8744,
1961-09,8862,
1961-10,9020,
1961-11,9128,
1961-12,9330,
1962-01,9588,
1962-02,9725,
1962-03,9884,
1962-04,9997,
1962-05,10123,
1962-06,10258,
1962-07,10409,
1962-08,10583,
1962-09,10722,
1962-10,10855,
1962-11,10985,
1962-12,11190,
1963-01,11421,
1963-02,11540,
1963-03,11672,
1963-04,11776,
1963-05,11911,
1963-06,12039,
1963-07,12239,
1963-08,12393,
1963-09,12494,
1963-10,12694,
1963-11,12860,
1963-12,13093,
1964-01,13392,
1964-02,13517,
1964-03,13686,
1964-04,13932,
1964-05,14075,
1964-06,14279,
1964-07,14480,
1964-08,14641,
1964-09,14756,
1964-10,14944,
1964-11,15126,
1964-12,15383,
1965-01,15677,
1965-02,15902,
1965-03,16140,
1965-04,16329,
1965-05,16450,
1965-06,16588,
1965-07,16784,
1965-08,16903,
1965-09,17047,
1965-10,17212,
1965-11,17329,
1965-12,17475,
1966-01,17714,
1966-02,17820,
1966-03,17917,
1966-04,17989,
1966-05,18102,
1966-06,18205,
1966-07,18305,
1966-08,18399,
1966-09,18491,
1966-10,18569,
1966-11,18678,
1966-12,18759,
1967-01,18925,
1967-02,19030,
1967-03,19168,
1967-04,19294,
1967-05,19461,
1967-06,19563,
1967-07,19740,
1967-08,19867,
1967-09,19991,
1967-10,20196,
1967-11,20367,
1967-12,20456,
1968-01,20812,
1968-02,21016,
1968-03,21182,
1968-04,21373,
1968-05,21547,
1968-06,21667,
1968-07,21905,
1968-08,22073,
1968-09,22201,
1968-10,22332,
1968-11,22447,
1968-12,22732,comment
1969-01,22072,
1969-02,22257,
1969-03,22435,
1969-04,22642,
1969-05,22812,
1969-06,22943,
1969-07,23148,
1969-08,23244,
1969-09,23311,
1969-10,23463,
1969-11,23531,
1969-12,23592,
1970-01,23758,
1970-02,23861,
1970-03,23931,
1970-04,24035,
1970-05,24081,
1970-06,24149,
1970-07,24257,
1970-08,24342,
1970-09,24399,
1970-10,24471,
1970-11,24582,
1970-12,24730,
1971-01,24866,
1971-02,24989,
1971-03,25167,
1971-04,25384,
1971-05,25512,
1971-06,25705,
1971-07,25938,
1971-08,26210,
1971-09,26409,
1971-10,26602,
1971-11,26841,
1971-12,27067,
1972-01,27906,
1972-02,28409,
1972-03,28774,
1972-04,29167,
1972-05,29566,
1972-06,29803,
1972-07,30248,
1972-08,30567,
1972-09,30816,
1972-10,31031,
1972-11,31167,
1972-12,31363,
1973-01,31842,
1973-02,32232,
1973-03,32462,
1973-04,32628,
1973-05,32779,
1973-06,32900,
1973-07,33096,
1973-08,33286,
1973-09,33375,
1973-10,33534,
1973-11,33649,
1973-12,33411,
1974-01,33623,
1974-02,33793,
1974-03,34013,
1974-04,34341,
1974-05,34614,
1974-06,34831,
1974-07,35052,
1974-08,35392,
1974-09,35538,
1974-10,35604,
1974-11,35789,
1974-12,35697,
1975-01,36100,
1975-02,36385,
1975-03,36567,
1975-04,36854,
1975-05,37015,
1975-06,37216,
1975-07,37479,
1975-08,37726,
1975-09,37809,
1975-10,38189,
1975-11,38500,
1975-12,38445,
1976-01,38704,
1976-02,38994,
1976-03,39249,
1976-04,39368,
1976-05,39502,
1976-06,39581,
1976-07,39903,
1976-08,40291,
1976-09,40374,
1976-10,40458,
1976-11,40559,
1976-12,40358,
1977-01,40586,
1977-02,40728,
1977-03,40985,
1977-04,41122,
1977-05,41302,
1977-06,41607,
1977-07,42204,
1977-08,42522,
1977-09,42776,
1977-10,43205,
1977-11,43537,
1977-12,44057,
1978-01,45216,
1978-02,45712,
1978-03,45957,
1978-04,45932,
1978-05,46308,
1978-06,47037,
1978-07,47162,
1978-08,47845,
1978-09,48210,
1978-10,47851,
1978-11,48141,
1978-12,48246,
1979-01,48770,
1979-02,48831,
1979-03,49144,
1979-04,49027,
1979-05,49153,
1979-06,49463,
1979-07,49371,
1979-08,49635,
1979-09,49609,
1979-10,49723,
1979-11,50339,
1979-12,50078,
1980-01,50347,
1980-02,50383,
1980-03,50877,
1980-04,50909,
1980-05,51031,
1980-06,51184,
1980-07,51661,
1980-08,51670,
1980-09,52247,
1980-10,52672,
1980-11,53133,
1980-12,53116,
1981-01,53213,
1981-02,53563,
1981-03,54395,
1981-04,54773,
1981-05,55097,
1981-06,55204,
1981-07,55336,
1981-08,55775,
1981-09,56076,
1981-10,56064,
1981-11,56233,
1981-12,56574,
1982-01,57331,
1982-02,57555,
1982-03,58095,
1982-04,58247,
1982-05,58430,
1982-06,58995,
1982-07,59396,
1982-08,59841,
1982-09,59990,
1982-10,60081,
1982-11,60660,
1982-12,61380,
