"",BBK01.QUV881,BBK01.QUV881_FLAGS
"",Banks in Germany: Long-term loans and advances to foreign banks / Countries in Africa / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:16:06,
2001-12,1.368,
2002-01,1.346,
2002-02,1.344,
2002-03,1.369,
2002-04,1.344,
2002-05,1.340,
2002-06,1.302,
2002-07,1.224,
2002-08,1.158,
2002-09,1.112,
2002-10,1.142,
2002-11,1.199,
2002-12,1.207,
2003-01,1.172,
2003-02,1.169,
2003-03,1.163,
2003-04,1.095,
2003-05,1.063,
2003-06,1.240,
2003-07,1.129,
2003-08,1.116,
2003-09,1.092,
2003-10,1.114,
2003-11,1.109,
2003-12,1.058,
2004-01,1.089,
2004-02,1.055,
2004-03,1.081,
2004-04,1.086,
2004-05,1.047,
2004-06,1.004,
2004-07,0.955,
2004-08,0.937,
2004-09,0.895,
2004-10,0.871,
2004-11,0.929,
2004-12,0.869,
2005-01,0.858,
2005-02,0.854,
2005-03,0.857,
2005-04,0.857,
2005-05,0.854,
2005-06,0.717,
2005-07,0.914,
2005-08,0.779,
2005-09,0.760,
2005-10,0.759,
2005-11,0.872,
2005-12,0.864,
2006-01,0.834,
2006-02,0.929,
2006-03,0.912,
2006-04,0.897,
2006-05,0.929,
2006-06,0.996,
2006-07,0.997,
2006-08,0.974,
2006-09,0.968,
2006-10,0.990,
2006-11,0.950,
2006-12,0.912,
2007-01,0.942,
2007-02,1.005,
2007-03,1.013,
2007-04,0.986,
2007-05,1.003,
2007-06,1.140,
2007-07,1.160,
2007-08,1.234,
2007-09,1.190,
2007-10,1.158,
2007-11,1.104,
2007-12,1.112,
2008-01,1.054,
2008-02,1.038,
2008-03,1.020,
2008-04,1.043,
2008-05,1.022,
2008-06,0.985,
2008-07,0.999,
2008-08,1.051,
2008-09,1.101,
2008-10,1.252,
2008-11,1.265,
2008-12,1.211,
2009-01,1.258,
2009-02,1.261,
2009-03,1.230,
2009-04,1.232,
2009-05,1.107,
2009-06,1.083,
2009-07,1.090,
2009-08,0.880,
2009-09,0.877,
2009-10,0.864,
2009-11,0.848,
2009-12,0.850,
2010-01,0.851,
2010-02,0.859,
2010-03,0.879,
2010-04,0.916,
2010-05,0.906,
2010-06,0.921,
2010-07,0.814,
2010-08,0.818,
2010-09,0.780,
2010-10,0.770,
2010-11,0.778,
2010-12,0.767,
2011-01,0.797,
2011-02,0.783,
2011-03,0.762,
2011-04,0.753,
2011-05,0.727,
2011-06,0.696,
2011-07,0.725,
2011-08,0.710,
2011-09,0.564,
2011-10,0.575,
2011-11,0.582,
2011-12,0.608,
2012-01,0.596,
2012-02,0.596,
2012-03,0.590,
2012-04,0.587,
2012-05,0.422,
2012-06,0.423,
2012-07,0.422,
2012-08,0.419,
2012-09,0.411,
2012-10,0.404,
2012-11,0.399,
2012-12,0.390,
2013-01,0.371,
2013-02,0.389,
2013-03,0.395,
2013-04,0.387,
2013-05,0.366,
2013-06,0.348,
2013-07,0.287,
2013-08,0.292,
2013-09,0.287,
2013-10,0.280,
2013-11,0.282,
2013-12,0.279,
2014-01,0.334,
2014-02,0.330,
2014-03,0.317,
2014-04,0.313,
2014-05,0.319,
2014-06,0.328,
2014-07,0.477,
2014-08,0.523,
2014-09,0.726,
2014-10,0.725,
2014-11,0.732,
2014-12,0.763,
