"",BBK01.QUK782,BBK01.QUK782_FLAGS
"",Consolidated German banks: Loans and advances to foreign banks / Slovenia / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:31:20,
2002-03,0.507,
2002-04,0.531,
2002-05,0.456,
2002-06,0.460,
2002-07,0.456,
2002-08,0.446,
2002-09,0.448,
2002-10,0.468,
2002-11,0.520,
2002-12,0.615,
2003-01,0.576,
2003-02,0.582,
2003-03,0.628,
2003-04,0.602,
2003-05,0.589,
2003-06,0.718,
2003-07,0.722,
2003-08,0.741,
2003-09,0.751,
2003-10,0.784,
2003-11,0.770,
2003-12,0.802,
2004-01,0.787,
2004-02,0.827,
2004-03,0.833,
2004-04,0.840,
2004-05,0.823,
2004-06,0.867,
2004-07,1.056,
2004-08,1.269,
2004-09,1.300,
2004-10,2.176,
2004-11,1.800,
2004-12,1.062,
2005-01,1.075,
2005-02,1.053,
2005-03,1.144,
2005-04,1.168,
2005-05,1.209,
2005-06,1.463,
2005-07,1.461,
2005-08,1.527,
2005-09,1.717,
2005-10,1.850,
2005-11,1.879,
2005-12,1.929,
2006-01,1.935,
2006-02,1.908,
2006-03,1.932,
2006-04,2.046,
2006-05,2.301,
2006-06,2.158,
2006-07,2.146,
2006-08,2.175,
2006-09,2.148,
2006-10,2.151,
2006-11,2.127,
2006-12,2.233,
2007-01,2.377,
2007-02,2.432,
2007-03,2.450,
2007-04,2.747,
2007-05,2.798,
2007-06,2.806,
2007-07,2.950,
2007-08,2.920,
2007-09,2.878,
2007-10,2.860,
2007-11,3.139,
2007-12,3.082,
2008-01,3.061,
2008-02,3.174,
2008-03,3.127,
2008-04,3.055,
2008-05,3.057,
2008-06,3.352,
2008-07,3.345,
2008-08,3.323,
2008-09,3.556,
2008-10,3.596,
2008-11,3.366,
2008-12,3.133,
2009-01,2.995,
2009-02,2.868,
2009-03,2.866,
2009-04,2.683,
2009-05,2.618,
2009-06,2.248,
2009-07,2.249,
2009-08,2.184,
2009-09,2.153,
2009-10,2.027,
2009-11,2.085,
2009-12,1.808,
2010-01,1.755,
2010-02,1.714,
2010-03,1.636,
2010-04,1.529,
2010-05,1.559,
2010-06,1.507,
2010-07,1.502,
2010-08,1.497,
2010-09,1.432,
2010-10,1.331,
2010-11,1.354,
2010-12,1.219,
2011-01,1.120,
2011-02,1.046,
2011-03,1.033,
2011-04,0.935,
2011-05,0.812,
2011-06,0.813,
2011-07,0.846,
2011-08,0.858,
2011-09,0.856,
2011-10,0.773,
2011-11,0.694,
2011-12,0.699,
2012-01,0.714,
2012-02,0.731,
2012-03,0.761,
2012-04,0.680,
2012-05,0.668,
2012-06,0.630,
2012-07,0.627,
2012-08,0.629,
2012-09,0.620,
2012-10,0.618,
2012-11,0.612,
2012-12,0.595,
2013-01,0.631,
2013-02,0.593,
2013-03,0.610,
2013-04,0.611,
2013-05,0.609,
2013-06,0.596,
2013-07,0.530,
2013-08,0.531,
2013-09,0.495,
2013-10,0.494,
2013-11,0.553,
2013-12,0.572,
2014-01,0.551,
2014-02,0.544,
2014-03,0.521,
2014-04,0.481,
2014-05,0.483,
2014-06,0.482,
2014-07,0.405,
2014-08,0.405,
2014-09,0.384,
2014-10,0.385,
