"",BBK01.TU2077,BBK01.TU2077_FLAGS
"",Money market paper and debt securities outstanding,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 10:35:51,
1984-12,3.671,
1985-01,3.858,
1985-02,4.011,
1985-03,3.793,
1985-04,3.797,
1985-05,3.745,
1985-06,3.694,
1985-07,3.491,
1985-08,3.692,
1985-09,3.561,
1985-10,3.662,
1985-11,3.531,
1985-12,3.543,
1986-01,3.477,
1986-02,3.669,
1986-03,4.122,
1986-04,3.991,
1986-05,4.600,
1986-06,4.372,
1986-07,4.452,
1986-08,4.662,
1986-09,4.621,
1986-10,4.715,
1986-11,4.935,
1986-12,5.448,
1987-01,5.527,
1987-02,5.755,
1987-03,6.221,
1987-04,6.476,
1987-05,6.467,
1987-06,6.696,
1987-07,6.756,
1987-08,6.915,
1987-09,7.467,
1987-10,7.237,
1987-11,7.365,
1987-12,7.255,
1988-01,7.868,
1988-02,7.945,
1988-03,9.155,
1988-04,9.566,
1988-05,9.910,
1988-06,10.030,
1988-07,10.526,
1988-08,10.662,
1988-09,11.203,
1988-10,11.245,
1988-11,11.582,
1988-12,10.641,
1989-01,9.303,
1989-02,9.233,
1989-03,9.582,
1989-04,9.654,
1989-05,9.811,
1989-06,10.074,
1989-07,9.933,
1989-08,10.445,
1989-09,10.169,
1989-10,10.073,
1989-11,10.173,
1989-12,9.850,
1990-01,9.864,
1990-02,9.919,
1990-03,9.932,
1990-04,9.952,
1990-05,11.938,
1990-06,11.782,
1990-07,11.967,
1990-08,12.014,
1990-09,12.403,
1990-10,12.578,
1990-11,12.234,
1990-12,12.409,
1991-01,12.802,
1991-02,13.593,
1991-03,13.954,
1991-04,14.148,
1991-05,14.006,
1991-06,13.999,
1991-07,14.451,
1991-08,14.292,
1991-09,13.733,
1991-10,14.994,
1991-11,14.956,
1991-12,14.493,
1992-01,14.501,
1992-02,15.426,
1992-03,15.265,
1992-04,15.622,
1992-05,15.407,
1992-06,15.198,
1992-07,15.479,
1992-08,14.837,
1992-09,14.568,
1992-10,15.887,
1992-11,15.969,
1992-12,15.979,
1993-01,16.180,
1993-02,16.699,
1993-03,15.602,
1993-04,16.142,
1993-05,17.090,
1993-06,17.815,
1993-07,17.836,
1993-08,17.629,
1993-09,18.597,
1993-10,19.164,
1993-11,19.628,
1993-12,22.543,
1994-01,22.820,
1994-02,23.472,
1994-03,23.639,
1994-04,22.871,
1994-05,23.047,
1994-06,22.969,
1994-07,22.427,
1994-08,21.931,
1994-09,22.252,
1994-10,22.056,
1994-11,23.253,
1994-12,24.628,
1995-01,25.031,
1995-02,26.524,
1995-03,26.641,
1995-04,26.020,
1995-05,25.754,
1995-06,26.096,
1995-07,27.196,
1995-08,27.436,
1995-09,27.081,
1995-10,30.279,
1995-11,30.483,
1995-12,30.107,
1996-01,31.472,
1996-02,31.308,
1996-03,32.289,
1996-04,33.555,
1996-05,34.556,
1996-06,34.378,
1996-07,34.842,
1996-08,35.279,
1996-09,36.087,
1996-10,36.710,
1996-11,36.679,
1996-12,37.835,
1997-01,38.764,
1997-02,37.709,
1997-03,38.315,
1997-04,39.797,
1997-05,40.552,
1997-06,40.943,
1997-07,41.589,
1997-08,40.328,
1997-09,40.051,
1997-10,41.263,
1997-11,41.449,
1997-12,43.175,
1998-01,42.282,
1998-02,43.020,
1998-03,44.055,
1998-04,42.677,
1998-05,42.224,
1998-06,43.103,
1998-07,44.942,
1998-08,46.141,
1998-09,43.086,
1998-10,41.697,
1998-11,42.614,
1998-12,44.817,
1999-01,45.873,
1999-02,45.851,
1999-03,48.956,
1999-04,52.631,
1999-05,51.220,
1999-06,52.531,
1999-07,53.679,
1999-08,54.712,
1999-09,52.683,
1999-10,53.776,
1999-11,53.695,
1999-12,51.520,
2000-01,50.923,
2000-02,49.899,
2000-03,48.978,
2000-04,49.169,
2000-05,51.086,
2000-06,51.532,
2000-07,50.526,
2000-08,49.863,
2000-09,51.273,
2000-10,54.629,
2000-11,57.049,
2000-12,56.304,
2001-01,58.687,
2001-02,58.037,
2001-03,83.282,
2001-04,83.299,
2001-05,86.172,
2001-06,92.687,
2001-07,92.993,
2001-08,90.616,
2001-09,90.358,
2001-10,91.514,
2001-11,95.064,
2001-12,99.814,
2002-01,98.429,
2002-02,98.900,
2002-03,101.011,
2002-04,81.855,
2002-05,82.126,
2002-06,81.429,
2002-07,82.919,
2002-08,81.408,
2002-09,81.647,
2002-10,81.698,
2002-11,81.023,
2002-12,78.414,
2003-01,77.093,
2003-02,79.987,
2003-03,77.664,
2003-04,75.041,
2003-05,72.818,
2003-06,74.696,
2003-07,77.416,
2003-08,75.305,
2003-09,69.294,
2003-10,70.972,
2003-11,71.890,
2003-12,68.164,
2004-01,67.896,
2004-02,68.254,
2004-03,71.103,
2004-04,70.732,
2004-05,70.569,
2004-06,70.349,
2004-07,71.424,
2004-08,72.003,
2004-09,71.605,
2004-10,71.187,
2004-11,72.514,
2004-12,73.549,
2005-01,73.791,
2005-02,73.713,
2005-03,74.848,
2005-04,72.236,
2005-05,74.281,
2005-06,75.707,
2005-07,75.422,
2005-08,76.947,
2005-09,76.815,
2005-10,76.908,
2005-11,76.820,
2005-12,79.707,
2006-01,84.876,
2006-02,87.918,
2006-03,90.761,
2006-04,91.791,
2006-05,91.817,
2006-06,89.231,
2006-07,89.098,
2006-08,88.161,
2006-09,88.239,
2006-10,91.196,
2006-11,88.987,
2006-12,87.878,
2007-01,65.491,
2007-02,66.383,
2007-03,66.810,
2007-04,66.997,
2007-05,66.664,
2007-06,66.617,
2007-07,66.663,
2007-08,65.593,
2007-09,63.043,
2007-10,62.204,
2007-11,59.312,
2007-12,69.539,
2008-01,70.243,
2008-02,68.958,
2008-03,67.800,
2008-04,67.223,
2008-05,66.560,
2008-06,66.387,
2008-07,65.472,
2008-08,67.868,
2008-09,66.841,
2008-10,61.630,
2008-11,61.058,
2008-12,57.691,
2009-01,58.495,
2009-02,58.675,
2009-03,57.157,
2009-04,56.750,
2009-05,55.167,
2009-06,54.155,
2009-07,55.016,
2009-08,55.181,
2009-09,54.623,
2009-10,53.710,
2009-11,53.267,
2009-12,33.349,
2010-01,33.483,
2010-02,33.902,
2010-03,34.425,
2010-04,33.302,
2010-05,31.019,
2010-06,31.053,
2010-07,30.730,
2010-08,31.211,
2010-09,30.330,
2010-10,30.191,
2010-11,29.606,
2010-12,28.935,
2011-01,27.669,
2011-02,26.662,
2011-03,24.667,
2011-04,24.142,
2011-05,24.670,
2011-06,24.612,
2011-07,25.460,
2011-08,25.565,
2011-09,25.647,
2011-10,25.111,
2011-11,25.289,
2011-12,25.087,
2012-01,24.991,
2012-02,24.852,
2012-03,24.632,
2012-04,24.521,
2012-05,25.188,
2012-06,24.074,
2012-07,24.743,
2012-08,24.819,
2012-09,24.520,
2012-10,24.022,
2012-11,25.463,
2012-12,24.911,
2013-01,24.336,
2013-02,24.553,
2013-03,24.505,
2013-04,23.882,
2013-05,23.678,
2013-06,23.072,
2013-07,22.522,
2013-08,22.418,
2013-09,22.135,
2013-10,21.917,
2013-11,21.568,
2013-12,21.334,
2014-01,21.314,
2014-02,20.961,
2014-03,20.305,
2014-04,20.854,
2014-05,20.485,
2014-06,20.389,
2014-07,20.387,
2014-08,20.306,
2014-09,19.378,
2014-10,16.112,
2014-11,16.117,
