"",BBK01.OUG031,BBK01.OUG031_FLAGS
"",Time deposits of foreign banks (MFIs) / short-therm / Landesbanken,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:11:12,
1968-12,0.615,
1969-01,0.425,
1969-02,0.365,
1969-03,0.118,
1969-04,0.235,
1969-05,0.180,
1969-06,0.162,
1969-07,0.171,
1969-08,0.203,
1969-09,0.233,
1969-10,0.223,
1969-11,0.247,
1969-12,0.407,
1970-01,0.501,
1970-02,0.658,
1970-03,0.468,
1970-04,0.322,
1970-05,0.255,
1970-06,0.456,
1970-07,0.540,
1970-08,0.591,
1970-09,0.716,
1970-10,0.724,
1970-11,0.695,
1970-12,0.603,
1971-01,0.500,
1971-02,0.570,
1971-03,0.575,
1971-04,0.500,
1971-05,0.516,
1971-06,0.313,
1971-07,0.305,
1971-08,0.238,
1971-09,0.225,
1971-10,0.263,
1971-11,0.283,
1971-12,0.399,
1972-01,0.368,
1972-02,0.441,
1972-03,0.419,
1972-04,0.401,
1972-05,0.391,
1972-06,0.378,
1972-07,0.403,
1972-08,0.410,
1972-09,0.410,
1972-10,0.418,
1972-11,0.450,
1972-12,0.531,
1973-01,0.473,
1973-02,0.470,
1973-03,0.514,
1973-04,0.458,
1973-05,0.483,
1973-06,0.476,
1973-07,0.453,
1973-08,0.432,
1973-09,0.443,
1973-10,0.427,
1973-11,0.479,
1973-12,0.503,
1974-01,0.482,
1974-02,0.463,
1974-03,0.428,
1974-04,0.428,
1974-05,0.412,
1974-06,0.437,
1974-07,0.469,
1974-08,0.479,
1974-09,0.407,
1974-10,0.353,
1974-11,0.290,
1974-12,0.285,
1975-01,0.294,
1975-02,0.292,
1975-03,0.316,
1975-04,0.320,
1975-05,0.311,
1975-06,0.307,
1975-07,0.320,
1975-08,0.328,
1975-09,0.333,
1975-10,0.356,
1975-11,0.379,
1975-12,0.360,
1976-01,0.304,
1976-02,0.329,
1976-03,0.458,
1976-04,0.473,
1976-05,0.477,
1976-06,0.422,
1976-07,0.460,
1976-08,0.446,
1976-09,0.536,
1976-10,0.607,
1976-11,0.634,
1976-12,0.699,
1977-01,0.621,
1977-02,0.597,
1977-03,0.655,
1977-04,0.665,
1977-05,0.810,
1977-06,0.846,
1977-07,1.016,
1977-08,0.947,
1977-09,0.900,
1977-10,0.920,
1977-11,1.040,
1977-12,1.111,
1978-01,1.103,
1978-02,1.055,
1978-03,1.124,
1978-04,0.996,
1978-05,1.019,
1978-06,1.140,
1978-07,1.160,
1978-08,1.181,
1978-09,1.237,
1978-10,1.190,
1978-11,1.279,
1978-12,1.621,
1979-01,1.684,
1979-02,1.946,
1979-03,1.667,
1979-04,1.726,
1979-05,1.683,
1979-06,1.792,
1979-07,1.602,
1979-08,1.624,
1979-09,1.718,
1979-10,1.876,
1979-11,1.823,
1979-12,1.880,
1980-01,1.736,
1980-02,1.629,
1980-03,1.846,
1980-04,1.981,
1980-05,2.333,
1980-06,2.181,
1980-07,1.907,
1980-08,1.968,
1980-09,1.753,
1980-10,1.854,
1980-11,2.009,
1980-12,2.273,
1981-01,2.165,
1981-02,2.150,
1981-03,2.852,
1981-04,2.638,
1981-05,2.792,
1981-06,2.929,
1981-07,2.562,
1981-08,2.621,
1981-09,2.738,
1981-10,2.603,
1981-11,2.368,
1981-12,2.489,
1982-01,2.504,
1982-02,2.698,
1982-03,2.972,
1982-04,3.099,
1982-05,2.926,
1982-06,3.276,
1982-07,3.718,
1982-08,3.782,
1982-09,3.434,
1982-10,4.124,
1982-11,3.580,
1982-12,3.624,
1983-01,3.457,
1983-02,3.245,
1983-03,3.547,
1983-04,2.794,
1983-05,2.814,
1983-06,3.342,
1983-07,4.413,
1983-08,4.357,
1983-09,4.422,
1983-10,3.829,
1983-11,3.593,
1983-12,3.621,
1984-01,3.033,
1984-02,2.696,
1984-03,2.562,
1984-04,2.645,
1984-05,2.551,
1984-06,3.667,
1984-07,3.619,
1984-08,3.784,
1984-09,3.714,
1984-10,4.048,
1984-11,4.028,
1984-12,4.318,
1985-01,3.880,
1985-02,3.914,
1985-03,3.616,
1985-04,3.374,
1985-05,2.663,
1985-06,2.663,
1985-07,3.109,
1985-08,2.973,
1985-09,3.266,
1985-10,2.685,
1985-11,3.225,
1985-12,3.456,
1986-01,3.185,
1986-02,3.639,
1986-03,3.074,
1986-04,3.039,
1986-05,2.844,
1986-06,2.649,
1986-07,2.210,
1986-08,2.044,
1986-09,2.203,
1986-10,2.301,
1986-11,2.304,
1986-12,2.327,
1987-01,2.804,
1987-02,2.777,
1987-03,2.546,
1987-04,2.662,
1987-05,3.035,
1987-06,3.239,
1987-07,2.891,
1987-08,3.076,
1987-09,2.861,
1987-10,3.205,
1987-11,3.338,
1987-12,3.111,
1988-01,3.718,
1988-02,3.377,
1988-03,3.247,
1988-04,3.500,
1988-05,3.307,
1988-06,3.822,
1988-07,4.411,
1988-08,4.707,
1988-09,4.796,
1988-10,4.663,
1988-11,4.637,
1988-12,4.772,
1989-01,4.946,
1989-02,4.497,
1989-03,5.238,
1989-04,5.161,
1989-05,5.686,
1989-06,5.548,
1989-07,4.942,
1989-08,4.971,
1989-09,4.360,
1989-10,4.587,
1989-11,4.455,
1989-12,4.318,
1990-01,4.465,
1990-02,4.744,
1990-03,5.503,
1990-04,5.169,
1990-05,5.405,
1990-06,5.652,
1990-07,5.470,
1990-08,5.436,
1990-09,6.104,
1990-10,6.056,
1990-11,5.855,
1990-12,5.552,
1991-01,6.859,
1991-02,8.048,
1991-03,7.461,
1991-04,7.006,
1991-05,7.509,
1991-06,8.269,
1991-07,8.429,
1991-08,9.428,
1991-09,10.515,
1991-10,8.067,
1991-11,8.245,
1991-12,7.299,
1992-01,7.969,
1992-02,9.859,
1992-03,8.504,
1992-04,10.273,
1992-05,11.288,
1992-06,11.558,
1992-07,10.979,
1992-08,11.224,
1992-09,18.484,
1992-10,16.865,
1992-11,17.386,
1992-12,17.096,
1993-01,17.066,
1993-02,16.902,
1993-03,15.458,
1993-04,15.308,
1993-05,14.985,
1993-06,15.938,
1993-07,15.982,
1993-08,15.653,
1993-09,14.508,
1993-10,13.907,
1993-11,15.115,
1993-12,15.434,
1994-01,14.939,
1994-02,14.880,
1994-03,14.381,
1994-04,16.294,
1994-05,17.209,
1994-06,16.954,
1994-07,18.178,
1994-08,19.377,
1994-09,19.996,
1994-10,24.865,
1994-11,22.803,
1994-12,21.762,
1995-01,25.722,
1995-02,26.249,
1995-03,27.979,
1995-04,27.197,
1995-05,26.637,
1995-06,24.056,
1995-07,25.099,
1995-08,26.583,
1995-09,25.912,
1995-10,26.031,
1995-11,25.499,
1995-12,23.099,
1996-01,25.847,
1996-02,27.585,
1996-03,26.924,
1996-04,24.522,
1996-05,22.315,
1996-06,22.113,
1996-07,26.671,
1996-08,25.765,
1996-09,23.237,
1996-10,22.536,
1996-11,21.946,
1996-12,18.831,
1997-01,22.997,
1997-02,21.731,
1997-03,23.631,
1997-04,28.111,
1997-05,26.116,
1997-06,25.500,
1997-07,23.515,
1997-08,25.885,
1997-09,25.413,
1997-10,26.939,
1997-11,28.903,
1997-12,28.762,
1998-01,31.689,
1998-02,30.937,
1998-03,33.741,
1998-04,35.140,
1998-05,38.207,
1998-06,35.266,
1998-07,39.600,
1998-08,39.388,
1998-09,35.530,
1998-10,41.098,
1998-11,46.866,
1998-12,40.849,
1999-01,59.343,
1999-02,61.260,
1999-03,61.840,
1999-04,68.480,
1999-05,66.632,
1999-06,70.028,
1999-07,78.506,
1999-08,75.653,
1999-09,74.676,
1999-10,85.036,
1999-11,85.894,
1999-12,91.359,
2000-01,86.173,
2000-02,87.384,
2000-03,85.124,
2000-04,88.055,
2000-05,97.585,
2000-06,89.812,
2000-07,96.434,
2000-08,97.621,
2000-09,88.808,
2000-10,97.871,
2000-11,101.293,
2000-12,99.741,
2001-01,101.984,
2001-02,103.123,
2001-03,115.991,
2001-04,117.594,
2001-05,120.940,
2001-06,118.449,
2001-07,121.043,
2001-08,129.849,
2001-09,119.971,
2001-10,125.645,
2001-11,115.804,
2001-12,126.516,
2002-01,122.310,
2002-02,119.812,
2002-03,117.421,
2002-04,118.304,
2002-05,121.181,
2002-06,104.452,
2002-07,115.896,
2002-08,113.977,
2002-09,103.520,
2002-10,114.181,
2002-11,117.675,
2002-12,110.809,
2003-01,104.876,
2003-02,107.920,
2003-03,108.608,
2003-04,104.277,
2003-05,101.737,
2003-06,104.972,
2003-07,105.488,
2003-08,103.460,
2003-09,94.424,
2003-10,96.281,
2003-11,98.038,
2003-12,106.446,
2004-01,103.115,
2004-02,101.854,
2004-03,108.976,
2004-04,111.947,
2004-05,111.972,
2004-06,105.894,
2004-07,104.616,
2004-08,103.717,
2004-09,98.967,
2004-10,96.893,
2004-11,92.118,
2004-12,100.007,
2005-01,80.438,
2005-02,88.142,
2005-03,89.964,
2005-04,97.784,
2005-05,95.331,
2005-06,88.627,
2005-07,89.079,
2005-08,94.188,
2005-09,95.818,
2005-10,101.044,
2005-11,100.310,
2005-12,105.318,
2006-01,107.463,
2006-02,117.432,
2006-03,115.769,
2006-04,120.509,
2006-05,111.204,
2006-06,109.706,
2006-07,110.584,
2006-08,109.242,
2006-09,112.291,
2006-10,117.012,
2006-11,114.331,
2006-12,118.659,
2007-01,124.506,
2007-02,121.585,
2007-03,122.222,
2007-04,120.152,
2007-05,123.190,
2007-06,112.823,
2007-07,114.119,
2007-08,144.320,
2007-09,139.481,
2007-10,150.152,
2007-11,149.429,
2007-12,149.247,
2008-01,140.095,
2008-02,142.115,
2008-03,132.991,
2008-04,141.913,
2008-05,140.274,
2008-06,128.880,
2008-07,133.134,
2008-08,143.766,
2008-09,129.261,
2008-10,123.847,
2008-11,109.724,
2008-12,101.071,
2009-01,105.150,
2009-02,106.299,
2009-03,93.160,
2009-04,94.851,
2009-05,90.546,
2009-06,85.859,
2009-07,88.764,
2009-08,86.954,
2009-09,83.665,
2009-10,81.232,
2009-11,81.652,
2009-12,82.044,
2010-01,78.189,
2010-02,81.878,
2010-03,81.960,
2010-04,88.779,
2010-05,88.902,
2010-06,79.096,
2010-07,78.718,
2010-08,83.180,
2010-09,81.172,
2010-10,83.533,
2010-11,75.353,
2010-12,83.640,
2011-01,69.487,
2011-02,72.551,
2011-03,65.425,
2011-04,67.579,
2011-05,64.433,
2011-06,57.992,
2011-07,55.522,
2011-08,56.697,
2011-09,53.920,
2011-10,57.872,
2011-11,54.560,
2011-12,51.452,
2012-01,51.179,
2012-02,52.494,
2012-03,55.367,
2012-04,64.747,
2012-05,61.094,
2012-06,51.636,
2012-07,51.803,
2012-08,60.079,
2012-09,52.013,
2012-10,58.463,
2012-11,59.205,
2012-12,36.123,
2013-01,47.637,
2013-02,50.015,
2013-03,46.298,
2013-04,51.508,
2013-05,51.118,
2013-06,42.499,
2013-07,53.397,
2013-08,55.128,
2013-09,45.420,
