"",BBK01.OUB400,BBK01.OUB400_FLAGS
"",Balances and loans to banks (MFIs) / short-term / Commercial banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:43:59,
1999-01,389.623,
1999-02,334.910,
1999-03,321.149,
1999-04,324.345,
1999-05,310.606,
1999-06,314.370,
1999-07,312.692,
1999-08,313.746,
1999-09,300.425,
1999-10,300.410,
1999-11,317.101,
1999-12,280.282,
2000-01,308.616,
2000-02,315.940,
2000-03,313.731,
2000-04,318.454,
2000-05,335.262,
2000-06,304.086,
2000-07,288.885,
2000-08,302.170,
2000-09,304.506,
2000-10,327.189,
2000-11,348.759,
2000-12,334.757,
2001-01,328.634,
2001-02,352.009,
2001-03,370.474,
2001-04,384.266,
2001-05,382.655,
2001-06,369.779,
2001-07,343.287,
2001-08,362.183,
2001-09,380.350,
2001-10,380.314,
2001-11,389.573,
2001-12,384.362,
2002-01,370.496,
2002-02,345.168,
2002-03,355.819,
2002-04,366.124,
2002-05,381.320,
2002-06,375.861,
2002-07,377.545,
2002-08,379.815,
2002-09,401.843,
2002-10,394.761,
2002-11,438.788,
2002-12,443.693,
2003-01,435.211,
2003-02,415.570,
2003-03,419.166,
2003-04,425.690,
2003-05,455.076,
2003-06,464.952,
2003-07,449.703,
2003-08,449.618,
2003-09,445.709,
2003-10,436.526,
2003-11,441.744,
2003-12,458.266,
2004-01,471.326,
2004-02,450.070,
2004-03,459.357,
2004-04,480.793,
2004-05,496.130,
2004-06,465.925,
2004-07,467.435,
2004-08,462.147,
2004-09,472.113,
2004-10,488.411,
2004-11,496.047,
2004-12,505.662,
2005-01,524.413,
2005-02,531.897,
2005-03,520.986,
2005-04,571.321,
2005-05,565.029,
2005-06,529.222,
2005-07,537.968,
2005-08,527.405,
2005-09,527.907,
2005-10,546.812,
2005-11,550.267,
2005-12,524.346,
2006-01,546.516,
2006-02,551.444,
2006-03,560.818,
2006-04,571.621,
2006-05,575.483,
2006-06,579.494,
2006-07,550.705,
2006-08,548.476,
2006-09,538.734,
2006-10,533.193,
2006-11,558.377,
2006-12,588.548,
2007-01,592.191,
2007-02,600.435,
2007-03,611.552,
2007-04,632.860,
2007-05,628.548,
2007-06,626.645,
2007-07,634.462,
2007-08,634.235,
2007-09,657.147,
2007-10,642.461,
2007-11,639.693,
2007-12,677.524,
2008-01,652.659,
2008-02,649.432,
2008-03,656.133,
2008-04,703.912,
2008-05,686.434,
2008-06,644.828,
2008-07,644.416,
2008-08,641.960,
2008-09,725.322,
2008-10,776.360,
2008-11,710.990,
2008-12,665.397,
2009-01,660.656,
2009-02,636.916,
2009-03,583.046,
2009-04,613.570,
2009-05,577.127,
2009-06,590.660,
2009-07,571.761,
2009-08,561.012,
2009-09,504.670,
2009-10,527.115,
2009-11,534.655,
2009-12,527.934,
2010-01,557.585,
2010-02,565.531,
2010-03,539.608,
2010-04,613.979,
2010-05,679.136,
2010-06,596.716,
2010-07,586.045,
2010-08,607.200,
2010-09,571.598,
2010-10,598.157,
2010-11,620.177,
2010-12,611.347,
2011-01,627.189,
2011-02,626.760,
2011-03,584.667,
2011-04,625.947,
2011-05,609.437,
2011-06,577.570,
2011-07,580.718,
2011-08,636.696,
2011-09,675.098,
2011-10,683.989,
2011-11,726.332,
2011-12,632.551,
2012-01,769.792,
2012-02,817.352,
2012-03,833.828,
2012-04,886.570,
2012-05,870.165,
2012-06,813.471,
2012-07,746.860,
2012-08,759.363,
2012-09,734.452,
2012-10,717.372,
2012-11,688.475,
2012-12,681.581,
2013-01,648.407,
2013-02,673.325,
2013-03,634.624,
2013-04,644.857,
2013-05,639.203,
2013-06,645.661,
2013-07,615.837,
2013-08,655.398,
2013-09,626.861,
2013-10,657.911,
2013-11,675.495,
2013-12,613.690,
2014-01,663.193,
2014-02,667.942,
2014-03,627.716,
2014-04,633.176,
2014-05,657.900,
2014-06,634.910,
2014-07,683.194,
2014-08,663.473,
2014-09,632.797,
2014-10,672.731,
2014-11,694.413,
2014-12,633.947,Provisional value
