"",BBK01.OU0749,BBK01.OU0749_FLAGS
"",Balance sheet total (up to December 1998 Volume of business) / Commercial banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:13:16,
1950-06,5.618,
1950-07,-,Nothing exists
1950-08,-,Nothing exists
1950-09,-,Nothing exists
1950-10,-,Nothing exists
1950-11,-,Nothing exists
1950-12,7.345,
1951-01,-,Nothing exists
1951-02,-,Nothing exists
1951-03,-,Nothing exists
1951-04,-,Nothing exists
1951-05,-,Nothing exists
1951-06,7.836,
1951-07,-,Nothing exists
1951-08,-,Nothing exists
1951-09,-,Nothing exists
1951-10,-,Nothing exists
1951-11,-,Nothing exists
1951-12,9.380,
1952-01,-,Nothing exists
1952-02,-,Nothing exists
1952-03,-,Nothing exists
1952-04,-,Nothing exists
1952-05,-,Nothing exists
1952-06,9.372,
1952-07,-,Nothing exists
1952-08,-,Nothing exists
1952-09,-,Nothing exists
1952-10,-,Nothing exists
1952-11,-,Nothing exists
1952-12,11.180,
1953-01,-,Nothing exists
1953-02,-,Nothing exists
1953-03,-,Nothing exists
1953-04,-,Nothing exists
1953-05,-,Nothing exists
1953-06,11.596,
1953-07,-,Nothing exists
1953-08,-,Nothing exists
1953-09,-,Nothing exists
1953-10,-,Nothing exists
1953-11,-,Nothing exists
1953-12,13.112,
1954-01,-,Nothing exists
1954-02,-,Nothing exists
1954-03,-,Nothing exists
1954-04,-,Nothing exists
1954-05,-,Nothing exists
1954-06,13.552,
1954-07,-,Nothing exists
1954-08,-,Nothing exists
1954-09,-,Nothing exists
1954-10,-,Nothing exists
1954-11,-,Nothing exists
1954-12,15.652,
1955-01,-,Nothing exists
1955-02,-,Nothing exists
1955-03,-,Nothing exists
1955-04,-,Nothing exists
1955-05,-,Nothing exists
1955-06,16.337,
1955-07,-,Nothing exists
1955-08,-,Nothing exists
1955-09,-,Nothing exists
1955-10,-,Nothing exists
1955-11,-,Nothing exists
1955-12,17.972,
1956-01,-,Nothing exists
1956-02,-,Nothing exists
1956-03,-,Nothing exists
1956-04,-,Nothing exists
1956-05,-,Nothing exists
1956-06,18.247,
1956-07,-,Nothing exists
1956-08,-,Nothing exists
1956-09,-,Nothing exists
1956-10,-,Nothing exists
1956-11,-,Nothing exists
1956-12,19.767,
1957-01,-,Nothing exists
1957-02,-,Nothing exists
1957-03,-,Nothing exists
1957-04,-,Nothing exists
1957-05,-,Nothing exists
1957-06,20.385,
1957-07,-,Nothing exists
1957-08,-,Nothing exists
1957-09,-,Nothing exists
1957-10,-,Nothing exists
1957-11,-,Nothing exists
1957-12,22.369,
1958-01,-,Nothing exists
1958-02,-,Nothing exists
1958-03,-,Nothing exists
1958-04,-,Nothing exists
1958-05,-,Nothing exists
1958-06,22.859,
1958-07,-,Nothing exists
1958-08,-,Nothing exists
1958-09,-,Nothing exists
1958-10,-,Nothing exists
1958-11,-,Nothing exists
1958-12,24.410,
1959-01,-,Nothing exists
1959-02,-,Nothing exists
1959-03,-,Nothing exists
1959-04,-,Nothing exists
1959-05,-,Nothing exists
1959-06,25.404,
1959-07,-,Nothing exists
1959-08,-,Nothing exists
1959-09,-,Nothing exists
1959-10,-,Nothing exists
1959-11,-,Nothing exists
1959-12,28.445,
1960-01,-,Nothing exists
1960-02,-,Nothing exists
1960-03,-,Nothing exists
1960-04,-,Nothing exists
1960-05,-,Nothing exists
1960-06,29.418,
1960-07,-,Nothing exists
1960-08,-,Nothing exists
1960-09,-,Nothing exists
1960-10,-,Nothing exists
1960-11,-,Nothing exists
1960-12,31.717,
1961-01,-,Nothing exists
1961-02,-,Nothing exists
1961-03,-,Nothing exists
1961-04,-,Nothing exists
1961-05,-,Nothing exists
1961-06,33.898,
1961-07,-,Nothing exists
1961-08,-,Nothing exists
1961-09,-,Nothing exists
1961-10,-,Nothing exists
1961-11,-,Nothing exists
1961-12,36.302,
1962-01,-,Nothing exists
1962-02,-,Nothing exists
1962-03,-,Nothing exists
1962-04,-,Nothing exists
1962-05,-,Nothing exists
1962-06,36.664,
1962-07,-,Nothing exists
1962-08,-,Nothing exists
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,39.331,
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,-,Nothing exists
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,39.370,
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,43.063,
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,43.309,
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,47.160,
1965-01,45.969,
1965-02,46.333,
1965-03,46.112,
1965-04,46.173,
1965-05,47.348,
1965-06,48.393,
1965-07,47.864,
1965-08,47.709,
1965-09,48.132,
1965-10,48.523,
1965-11,49.185,
1965-12,51.122,
1966-01,50.222,
1966-02,50.022,
1966-03,50.136,
1966-04,50.494,
1966-05,51.215,
1966-06,51.749,
1966-07,51.221,
1966-08,51.473,
1966-09,52.324,
1966-10,52.590,
1966-11,52.842,
1966-12,55.190,
1967-01,53.715,
1967-02,54.593,
1967-03,54.211,
1967-04,54.951,
1967-05,55.506,
1967-06,56.331,
1967-07,56.145,
1967-08,56.737,
1967-09,57.644,
1967-10,58.277,
1967-11,59.853,
1967-12,63.444,
1968-01,62.131,
1968-02,62.368,
1968-03,62.257,
1968-04,63.282,
1968-05,65.192,
1968-06,65.637,
1968-07,65.859,
1968-08,67.290,
1968-09,68.808,
1968-10,70.126,
1968-11,72.236,
1968-12,76.169,
1969-01,74.686,
1969-02,74.502,
1969-03,75.660,
1969-04,76.464,
1969-05,79.418,
1969-06,80.932,
1969-07,80.061,
1969-08,81.043,
1969-09,83.485,
1969-10,84.406,
1969-11,86.570,
1969-12,90.745,
1970-01,89.320,
1970-02,90.115,
1970-03,89.349,
1970-04,90.644,
1970-05,91.640,
1970-06,93.278,
1970-07,94.310,
1970-08,95.078,
1970-09,96.093,
1970-10,97.747,
1970-11,99.989,
1970-12,104.104,
1971-01,102.508,
1971-02,102.840,
1971-03,103.611,
1971-04,104.541,
1971-05,106.284,
1971-06,108.391,
1971-07,108.533,
1971-08,108.621,
1971-09,110.731,
1971-10,112.732,
1971-11,113.817,
1971-12,119.005,
1972-01,116.554,
1972-02,117.854,
1972-03,119.279,
1972-04,120.073,
1972-05,123.963,
1972-06,126.808,
1972-07,128.591,
1972-08,129.086,
1972-09,129.752,
1972-10,128.038,
1972-11,132.814,
1972-12,138.831,
1973-01,137.868,
1973-02,140.537,
1973-03,141.538,
1973-04,141.124,
1973-05,144.406,
1973-06,146.579,
1973-07,144.747,
1973-08,146.984,
1973-09,149.251,
1973-10,149.968,
1973-11,153.191,
1973-12,153.628,
1974-01,151.769,
1974-02,153.717,
1974-03,152.968,
1974-04,156.010,
1974-05,158.507,
1974-06,159.410,
1974-07,152.894,
1974-08,152.498,
1974-09,154.401,
1974-10,155.858,
1974-11,159.848,
1974-12,164.982,
1975-01,159.331,
1975-02,159.119,
1975-03,159.556,
1975-04,159.358,
1975-05,158.416,
1975-06,160.488,
1975-07,159.963,
1975-08,162.232,
1975-09,164.659,
1975-10,168.682,
1975-11,175.848,
1975-12,182.334,
1976-01,176.179,
1976-02,178.490,
1976-03,177.754,
1976-04,178.239,
1976-05,176.542,
1976-06,181.150,
1976-07,180.799,
1976-08,183.517,
1976-09,187.654,
1976-10,191.344,
1976-11,194.307,
1976-12,202.381,
1977-01,195.189,
1977-02,195.646,
1977-03,194.970,
1977-04,196.028,
1977-05,195.718,
1977-06,199.651,
1977-07,201.452,
1977-08,202.991,
1977-09,205.680,
1977-10,211.371,
1977-11,218.216,
1977-12,226.108,
1978-01,217.092,
1978-02,218.498,
1978-03,219.447,
1978-04,219.876,
1978-05,222.751,
1978-06,223.338,
1978-07,226.598,
1978-08,229.527,
1978-09,234.740,
1978-10,238.128,
1978-11,246.016,
1978-12,254.740,
1979-01,241.305,
1979-02,244.469,
1979-03,241.955,
1979-04,243.382,
1979-05,245.200,
1979-06,249.832,
1979-07,250.860,
1979-08,252.559,
1979-09,254.356,
1979-10,254.655,
1979-11,266.018,
1979-12,274.538,
1980-01,263.148,
1980-02,261.996,
1980-03,263.606,
1980-04,262.961,
1980-05,263.886,
1980-06,266.223,
1980-07,263.784,
1980-08,262.511,
1980-09,265.618,
1980-10,270.210,
1980-11,274.458,
1980-12,283.416,
1981-01,277.280,
1981-02,274.193,
1981-03,279.176,
1981-04,277.659,
1981-05,279.688,
1981-06,282.267,
1981-07,282.802,
1981-08,283.407,
1981-09,282.898,
1981-10,284.070,
1981-11,288.102,
1981-12,295.998,
1982-01,286.596,
1982-02,287.379,
1982-03,289.209,
1982-04,284.603,
1982-05,285.913,
1982-06,288.324,
1982-07,288.775,
1982-08,290.379,
1982-09,293.309,
1982-10,296.757,
1982-11,299.458,
1982-12,307.447,
1983-01,298.991,
1983-02,298.641,
1983-03,298.330,
1983-04,296.837,
1983-05,298.882,
1983-06,304.769,
1983-07,302.722,
1983-08,302.654,
1983-09,306.585,
1983-10,310.208,
1983-11,310.567,
1983-12,321.057,
1984-01,310.972,
1984-02,311.606,
1984-03,311.136,
1984-04,311.960,
1984-05,312.886,
1984-06,317.593,
1984-07,319.385,
1984-08,323.666,
1984-09,329.496,
1984-10,333.013,
1984-11,338.038,
1984-12,350.900,
1985-01,340.547,
1985-02,346.574,
1985-03,344.210,
1985-04,343.512,
1985-05,344.638,
1985-06,352.940,
1985-07,350.611,
1985-08,348.927,
1985-09,353.511,
1985-10,359.259,
1985-11,363.525,
1985-12,379.780,
1986-01,372.136,
1986-02,370.619,
1986-03,373.186,
1986-04,373.493,
1986-05,374.803,
1986-06,380.189,
1986-07,375.267,
1986-08,379.438,
1986-09,385.317,
1986-10,388.370,
1986-11,397.297,
1986-12,428.301,
1987-01,417.974,
1987-02,416.051,
1987-03,419.824,
1987-04,419.029,
1987-05,425.270,
1987-06,428.955,
1987-07,426.034,
1987-08,433.234,
1987-09,433.784,
1987-10,442.807,
1987-11,442.865,
1987-12,447.780,
1988-01,441.833,
1988-02,445.603,
1988-03,442.114,
1988-04,440.150,
1988-05,444.745,
1988-06,450.819,
1988-07,454.427,
1988-08,459.830,
1988-09,465.195,
1988-10,476.504,
1988-11,475.545,
1988-12,481.650,
1989-01,476.721,
1989-02,479.914,
1989-03,483.309,
1989-04,491.065,
1989-05,495.988,
1989-06,503.243,
1989-07,506.244,
1989-08,505.506,
1989-09,513.057,
1989-10,520.790,
1989-11,531.196,
1989-12,543.868,
1990-01,540.108,
1990-02,547.493,
1990-03,546.815,
1990-04,548.506,
1990-05,550.560,
1990-06,672.601,
1990-07,688.988,
1990-08,698.290,
1990-09,705.087,
1990-10,702.169,
1990-11,706.348,
1990-12,720.451,
1991-01,708.102,
1991-02,712.183,
1991-03,718.513,
1991-04,715.824,
1991-05,716.839,
1991-06,727.784,
1991-07,723.759,
1991-08,725.436,
1991-09,727.904,
1991-10,730.354,
1991-11,741.713,
1991-12,743.162,
1992-01,743.698,
1992-02,746.026,
1992-03,751.372,
1992-04,754.547,
1992-05,757.788,
1992-06,763.920,
1992-07,758.028,
1992-08,766.794,
1992-09,771.184,
1992-10,776.614,
1992-11,794.113,
1992-12,776.397,
1993-01,732.071,
1993-02,742.885,
1993-03,752.029,
1993-04,753.527,
1993-05,756.989,
1993-06,772.515,
1993-07,774.847,
1993-08,773.606,
1993-09,776.452,
1993-10,789.350,
1993-11,801.748,
1993-12,825.476,
1994-01,829.436,
1994-02,829.274,
1994-03,831.587,
1994-04,828.628,
1994-05,828.999,
1994-06,825.853,
1994-07,819.676,
1994-08,814.727,
1994-09,827.631,
1994-10,832.882,
1994-11,840.334,
1994-12,852.252,
1995-01,841.752,
1995-02,862.035,
1995-03,862.089,
1995-04,869.227,
1995-05,882.329,
1995-06,906.649,
1995-07,890.055,
1995-08,905.268,
1995-09,912.869,
1995-10,918.673,
1995-11,935.364,
1995-12,933.073,
1996-01,941.747,
1996-02,952.807,
1996-03,960.904,
1996-04,980.799,
1996-05,984.937,
1996-06,980.767,
1996-07,969.114,
1996-08,976.659,
1996-09,988.688,
1996-10,990.239,
1996-11,1014.287,
1996-12,1028.008,
1997-01,1039.822,
1997-02,1065.524,
1997-03,1079.809,
1997-04,1091.562,
1997-05,1101.259,
1997-06,1127.729,
1997-07,1139.198,
1997-08,1131.687,
1997-09,1125.141,
1997-10,1151.645,
1997-11,1164.249,
1997-12,1154.578,
1998-01,1174.063,
1998-02,1183.905,
1998-03,1212.237,
1998-04,1225.275,
1998-05,1258.124,
1998-06,1278.849,
1998-07,1251.413,
1998-08,1281.712,
1998-09,1271.556,
1998-10,1292.065,
1998-11,1327.947,
1998-12,1304.468,
1999-01,1431.675,
1999-02,1379.709,
1999-03,1397.626,
1999-04,1417.798,
1999-05,1426.145,
1999-06,1408.308,
1999-07,1403.290,
1999-08,1406.192,
1999-09,1423.405,
1999-10,1442.016,
1999-11,1477.301,
1999-12,1447.078,
2000-01,1484.506,
2000-02,1512.705,
2000-03,1564.975,
2000-04,1591.833,
2000-05,1690.279,
2000-06,1614.282,
2000-07,1601.372,
2000-08,1624.114,
2000-09,1643.146,
2000-10,1675.695,
2000-11,1706.908,
2000-12,1704.413,
2001-01,1728.778,
2001-02,1780.146,
2001-03,1847.788,
2001-04,1870.199,
2001-05,1880.027,
2001-06,1805.005,
2001-07,1770.035,
2001-08,1774.304,
2001-09,1784.868,
2001-10,1788.617,
2001-11,1804.686,
2001-12,1789.761,
2002-01,1776.782,
2002-02,1749.891,
2002-03,1769.400,
2002-04,1771.918,
2002-05,1796.300,
2002-06,1758.692,
2002-07,1753.898,
2002-08,1757.278,
2002-09,1801.320,
2002-10,1793.464,
2002-11,1862.527,
2002-12,1829.672,
2003-01,1826.572,
2003-02,1827.267,
2003-03,1830.082,
2003-04,1840.563,
2003-05,1876.758,
2003-06,1857.354,
2003-07,1812.178,
2003-08,1806.141,
2003-09,1814.063,
2003-10,1798.157,
2003-11,1811.944,
2003-12,1803.840,
2004-01,1821.936,
2004-02,1823.035,
2004-03,1854.096,
2004-04,1885.163,
2004-05,1886.385,
2004-06,1843.259,
2004-07,1847.780,
2004-08,1845.998,
2004-09,1865.016,
2004-10,1880.459,
2004-11,1915.777,
2004-12,1878.756,
2005-01,1931.731,
2005-02,1947.277,
2005-03,1925.897,
2005-04,2050.895,
2005-05,2030.246,
2005-06,1944.814,
2005-07,1958.002,
2005-08,1931.659,
2005-09,1924.848,
2005-10,1944.943,
2005-11,1972.762,
2005-12,1933.216,
2006-01,1981.576,
2006-02,1979.506,
2006-03,2006.069,
2006-04,2051.136,
2006-05,2078.072,
2006-06,2030.638,
2006-07,2013.525,
2006-08,2017.375,
2006-09,2002.659,
2006-10,2007.130,
2006-11,2042.481,
2006-12,2046.592,
2007-01,2077.336,
2007-02,2114.897,
2007-03,2142.106,
2007-04,2194.663,
2007-05,2221.104,
2007-06,2184.656,
2007-07,2186.262,
2007-08,2190.923,
2007-09,2229.678,
2007-10,2209.378,
2007-11,2236.142,
2007-12,2257.783,
2008-01,2279.332,
2008-02,2294.536,
2008-03,2336.798,
2008-04,2416.910,
2008-05,2400.474,
2008-06,2313.531,
2008-07,2325.155,
2008-08,2371.482,
2008-09,2479.704,
2008-10,2530.694,
2008-11,2487.474,
2008-12,2454.732,
2009-01,2460.700,
2009-02,2426.769,
2009-03,2406.872,
2009-04,2428.330,
2009-05,2340.057,
2009-06,2354.955,
2009-07,2308.849,
2009-08,2280.646,
2009-09,2252.935,
2009-10,2243.569,
2009-11,2253.013,
2009-12,2191.903,
2010-01,2223.932,
2010-02,2207.564,
2010-03,2204.108,
2010-04,2301.596,
2010-05,2376.522,
2010-06,2311.012,
2010-07,2237.345,
2010-08,2284.058,
2010-09,2205.611,
2010-10,2241.686,
2010-11,2301.537,
2010-12,3021.666,
2011-01,2957.372,
2011-02,2940.748,
2011-03,2822.243,
2011-04,2889.103,
2011-05,2931.364,
2011-06,2809.879,
2011-07,2918.565,
2011-08,3133.678,
2011-09,3282.206,
2011-10,3179.692,
2011-11,3203.110,
2011-12,3172.119,
2012-01,3293.435,
2012-02,3293.433,
2012-03,3299.112,
2012-04,3367.534,
2012-05,3567.360,
2012-06,3370.390,
2012-07,3468.266,
2012-08,3467.371,
2012-09,3361.258,
2012-10,3305.899,
2012-11,3293.289,
2012-12,3220.734,
2013-01,3147.312,
2013-02,3142.198,
2013-03,3120.297,
2013-04,3160.175,
2013-05,3054.933,
2013-06,2988.491,
2013-07,2948.156,
2013-08,2869.096,
2013-09,2867.459,
2013-10,2865.251,
2013-11,2888.398,
2013-12,2766.999,
2014-01,2847.270,
2014-02,2796.831,
2014-03,2768.624,
2014-04,2806.540,
2014-05,2855.414,
2014-06,2839.972,
2014-07,2911.835,
2014-08,2976.509,
2014-09,2966.786,
2014-10,2996.470,
2014-11,3059.245,
2014-12,3034.135,Provisional value
"","General: Volume of business = Balance sheet total plus endorsement liabilities arising from rediscounted bills, bills of exchange in circulation drawn by the bank, discounted and credited to borrowers and the bill portfolio before maturity for the collection of bills sent. Owing to the treatment of statistical breaks and revisions in the time series, see the section headed ""Data interpretation"" in the ""General notes"". Owing to the Act Modernising Accounting Law (Gesetz zur Modernisierung des Bilanzrechts) of 25 May 2009, derivative financial instruments in the trading portfolio (trading portfolio derivatives) within the meaning of section 340e (3) sentence 1 of the German Commercial Code (HGB) read in conjunction with section 35 (1) No 1a of the Credit Institution Accounting Regulation (RechKredV) are classified under ""Other assets and liabilities"" as of the December 2010 reporting date.",
