"",BBEX3.A.PEN.EUR.CA.AA.A04,BBEX3.A.PEN.EUR.CA.AA.A04_FLAGS
"",Exchange rates for the euro in Peru / EUR 1 = PEN ... (buying),
unit,PEN (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:15:44,
2003,3.891,
2004,4.227,
2005,4.059,
2006,4.066,
2007,4.240,
2008,4.249,
2009,4.065,
2010,3.623,
2011,3.721,
2012,3.346,
2013,3.518,
2014,3.682,
"","Source: Superintendencia de Banca, Seguros y AFP, Lima",
"",Methodology: Calculated on the basis of reporting date rates (generally one rate per week).,
