"",BBK01.OUN320,BBK01.OUN320_FLAGS
"",Time deposits of foreign non-banks / for up and including 1 year / Special purpose banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:27:29,
1999-01,3.088,
1999-02,3.683,
1999-03,3.289,
1999-04,4.092,
1999-05,4.345,
1999-06,3.944,
1999-07,3.186,
1999-08,2.898,
1999-09,3.590,
1999-10,3.646,
1999-11,4.093,
1999-12,5.299,
2000-01,5.672,
2000-02,4.699,
2000-03,3.778,
2000-04,3.663,
2000-05,4.745,
2000-06,3.723,
2000-07,4.833,
2000-08,4.310,
2000-09,4.151,
2000-10,3.830,
2000-11,4.212,
2000-12,3.830,
2001-01,4.260,
2001-02,3.976,
2001-03,4.403,
2001-04,4.234,
2001-05,3.809,
2001-06,4.150,
2001-07,4.644,
2001-08,3.942,
2001-09,3.862,
2001-10,3.615,
2001-11,3.749,
2001-12,4.199,
2002-01,5.686,
2002-02,6.094,
2002-03,3.974,
2002-04,6.111,
2002-05,5.804,
2002-06,5.106,
2002-07,4.625,
2002-08,4.335,
2002-09,3.750,
2002-10,4.322,
2002-11,4.253,
2002-12,3.544,
2003-01,4.623,
2003-02,6.124,
2003-03,6.448,
2003-04,5.877,
2003-05,5.329,
2003-06,6.553,
2003-07,4.500,
2003-08,5.032,
2003-09,4.684,
2003-10,7.351,
2003-11,8.792,
2003-12,7.219,
2004-01,5.282,
2004-02,4.958,
2004-03,6.256,
2004-04,6.483,
2004-05,6.266,
2004-06,6.734,
2004-07,7.602,
2004-08,7.244,
2004-09,4.373,
2004-10,7.175,
2004-11,8.223,
2004-12,6.133,
2005-01,8.417,
2005-02,8.311,
2005-03,9.740,
2005-04,9.949,
2005-05,10.430,
2005-06,10.046,
2005-07,9.810,
2005-08,9.297,
2005-09,9.373,
2005-10,7.700,
2005-11,10.142,
2005-12,7.993,
2006-01,8.966,
2006-02,9.880,
2006-03,6.609,
2006-04,6.545,
2006-05,5.175,
2006-06,4.960,
2006-07,5.459,
2006-08,5.867,
2006-09,5.305,
2006-10,4.921,
2006-11,5.192,
2006-12,4.863,
2007-01,5.825,
2007-02,6.446,
2007-03,7.458,
2007-04,7.231,
2007-05,7.596,
2007-06,7.376,
2007-07,5.575,
2007-08,5.342,
2007-09,5.843,
2007-10,4.888,
2007-11,7.603,
2007-12,6.475,
2008-01,4.723,
2008-02,4.583,
2008-03,4.367,
2008-04,2.584,
2008-05,2.189,
2008-06,2.139,
2008-07,3.743,
2008-08,6.209,
2008-09,6.847,
2008-10,7.382,
2008-11,6.256,
2008-12,0.513,
2009-01,0.959,
2009-02,0.367,
2009-03,0.550,
2009-04,0.867,
2009-05,0.770,
2009-06,0.388,
2009-07,0.244,
2009-08,0.262,
2009-09,0.473,
2009-10,0.266,
2009-11,0.275,
2009-12,0.196,
2010-01,0.170,
2010-02,0.491,
2010-03,0.198,
2010-04,0.483,
2010-05,1.024,
2010-06,1.444,
2010-07,0.215,
2010-08,0.273,
2010-09,0.931,
2010-10,0.391,
2010-11,0.374,
2010-12,1.664,
2011-01,0.203,
2011-02,0.998,
2011-03,1.313,
2011-04,1.264,
2011-05,0.756,
2011-06,0.752,
2011-07,1.239,
2011-08,0.356,
2011-09,1.365,
2011-10,0.842,
2011-11,0.354,
2011-12,0.473,
2012-01,1.219,
2012-02,1.081,
2012-03,0.555,
2012-04,0.758,
2012-05,0.438,
2012-06,1.108,
2012-07,1.140,
2012-08,1.195,
2012-09,0.497,
2012-10,0.538,
2012-11,0.773,
2012-12,0.644,
2013-01,0.338,
2013-02,0.295,
2013-03,0.653,
2013-04,0.919,
2013-05,0.763,
2013-06,0.919,
2013-07,0.766,
2013-08,1.387,
2013-09,1.340,
2013-10,1.040,
2013-11,1.076,
2013-12,1.289,
2014-01,1.624,
2014-02,1.967,
2014-03,2.880,
2014-04,2.954,
2014-05,2.642,
2014-06,0.659,
2014-07,0.344,
2014-08,1.598,
2014-09,0.779,
2014-10,0.818,
2014-11,0.940,
2014-12,0.711,Provisional value
