"",BBK01.OU3851,BBK01.OU3851_FLAGS
"",Time deposits of domestic non-banks (non-MFIs) / Total / Special purpose banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:16:58,
1958-12,3.503,
1959-01,-,Nothing exists
1959-02,-,Nothing exists
1959-03,-,Nothing exists
1959-04,-,Nothing exists
1959-05,-,Nothing exists
1959-06,3.163,
1959-07,-,Nothing exists
1959-08,-,Nothing exists
1959-09,-,Nothing exists
1959-10,-,Nothing exists
1959-11,-,Nothing exists
1959-12,3.362,
1960-01,-,Nothing exists
1960-02,-,Nothing exists
1960-03,-,Nothing exists
1960-04,-,Nothing exists
1960-05,-,Nothing exists
1960-06,3.418,
1960-07,-,Nothing exists
1960-08,-,Nothing exists
1960-09,-,Nothing exists
1960-10,-,Nothing exists
1960-11,-,Nothing exists
1960-12,3.770,
1961-01,-,Nothing exists
1961-02,-,Nothing exists
1961-03,-,Nothing exists
1961-04,-,Nothing exists
1961-05,-,Nothing exists
1961-06,4.597,
1961-07,-,Nothing exists
1961-08,-,Nothing exists
1961-09,-,Nothing exists
1961-10,-,Nothing exists
1961-11,-,Nothing exists
1961-12,4.984,
1962-01,-,Nothing exists
1962-02,-,Nothing exists
1962-03,-,Nothing exists
1962-04,-,Nothing exists
1962-05,-,Nothing exists
1962-06,5.220,
1962-07,-,Nothing exists
1962-08,-,Nothing exists
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,5.223,
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,-,Nothing exists
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,5.284,
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,5.563,
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,5.477,
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,5.951,
1965-01,5.795,
1965-02,5.749,
1965-03,5.800,
1965-04,5.836,
1965-05,5.824,
1965-06,5.960,
1965-07,5.940,
1965-08,5.959,
1965-09,5.969,
1965-10,6.153,
1965-11,6.143,
1965-12,6.232,
1966-01,6.137,
1966-02,6.206,
1966-03,6.293,
1966-04,6.369,
1966-05,6.395,
1966-06,6.402,
1966-07,6.402,
1966-08,6.464,
1966-09,6.512,
1966-10,6.499,
1966-11,6.582,
1966-12,6.657,
1967-01,6.471,
1967-02,6.513,
1967-03,6.638,
1967-04,6.645,
1967-05,6.610,
1967-06,6.650,
1967-07,6.652,
1967-08,6.721,
1967-09,6.819,
1967-10,6.758,
1967-11,6.735,
1967-12,6.856,
1968-01,6.602,
1968-02,6.672,
1968-03,6.720,
1968-04,6.719,
1968-05,6.710,
1968-06,6.719,
1968-07,6.661,
1968-08,6.783,
1968-09,6.850,
1968-10,6.900,
1968-11,6.826,
1968-12,6.920,
1969-01,6.968,
1969-02,7.021,
1969-03,7.049,
1969-04,7.112,
1969-05,7.234,
1969-06,7.257,
1969-07,7.142,
1969-08,7.300,
1969-09,7.351,
1969-10,7.417,
1969-11,7.460,
1969-12,7.734,
1970-01,7.430,
1970-02,7.459,
1970-03,7.496,
1970-04,7.551,
1970-05,7.575,
1970-06,7.721,
1970-07,7.560,
1970-08,7.623,
1970-09,7.661,
1970-10,7.689,
1970-11,7.741,
1970-12,7.847,
1971-01,7.803,
1971-02,7.862,
1971-03,7.942,
1971-04,8.038,
1971-05,8.072,
1971-06,8.272,
1971-07,8.262,
1971-08,8.406,
1971-09,8.492,
1971-10,8.582,
1971-11,8.686,
1971-12,9.041,
1972-01,8.751,
1972-02,8.821,
1972-03,8.942,
1972-04,8.979,
1972-05,9.062,
1972-06,9.153,
1972-07,9.077,
1972-08,9.271,
1972-09,9.390,
1972-10,9.436,
1972-11,9.541,
1972-12,10.158,
1973-01,9.964,
1973-02,9.881,
1973-03,9.993,
1973-04,10.076,
1973-05,10.012,
1973-06,10.137,
1973-07,10.036,
1973-08,10.364,
1973-09,10.333,
1973-10,10.419,
1973-11,10.548,
1973-12,10.798,
1974-01,10.669,
1974-02,10.823,
1974-03,10.499,
1974-04,10.525,
1974-05,10.596,
1974-06,10.698,
1974-07,10.356,
1974-08,10.646,
1974-09,10.836,
1974-10,10.888,
1974-11,11.195,
1974-12,11.340,
1975-01,11.016,
1975-02,10.885,
1975-03,11.138,
1975-04,11.090,
1975-05,11.129,
1975-06,11.199,
1975-07,11.085,
1975-08,11.141,
1975-09,11.225,
1975-10,11.414,
1975-11,11.348,
1975-12,12.227,
1976-01,12.563,
1976-02,11.830,
1976-03,11.946,
1976-04,12.046,
1976-05,11.814,
1976-06,12.004,
1976-07,11.874,
1976-08,12.241,
1976-09,12.461,
1976-10,12.472,
1976-11,12.511,
1976-12,12.531,
1977-01,12.548,
1977-02,12.673,
1977-03,12.859,
1977-04,12.792,
1977-05,12.623,
1977-06,12.707,
1977-07,12.529,
1977-08,12.692,
1977-09,12.840,
1977-10,12.766,
1977-11,12.775,
1977-12,13.217,
1978-01,12.588,
1978-02,12.686,
1978-03,12.725,
1978-04,12.424,
1978-05,12.410,
1978-06,12.465,
1978-07,12.423,
1978-08,12.525,
1978-09,12.796,
1978-10,12.722,
1978-11,13.010,
1978-12,13.864,
1979-01,13.271,
1979-02,13.263,
1979-03,13.526,
1979-04,13.564,
1979-05,13.605,
1979-06,14.344,
1979-07,14.325,
1979-08,14.492,
1979-09,14.923,
1979-10,15.118,
1979-11,15.177,
1979-12,16.269,
1980-01,15.897,
1980-02,15.991,
1980-03,16.441,
1980-04,16.532,
1980-05,17.642,
1980-06,17.897,
1980-07,18.190,
1980-08,18.251,
1980-09,18.726,
1980-10,18.784,
1980-11,19.550,
1980-12,20.032,
1981-01,19.598,
1981-02,20.061,
1981-03,20.531,
1981-04,20.694,
1981-05,22.114,
1981-06,22.605,
1981-07,22.524,
1981-08,23.244,
1981-09,23.536,
1981-10,24.113,
1981-11,23.490,
1981-12,24.242,
1982-01,23.849,
1982-02,24.059,
1982-03,24.752,
1982-04,24.759,
1982-05,26.527,
1982-06,26.835,
1982-07,27.141,
1982-08,27.419,
1982-09,27.506,
1982-10,27.799,
1982-11,27.757,
1982-12,28.577,
1983-01,27.602,
1983-02,28.108,
1983-03,28.601,
1983-04,28.695,
1983-05,29.201,
1983-06,29.388,
1983-07,29.783,
1983-08,29.939,
1983-09,30.622,
1983-10,30.865,
1983-11,30.573,
1983-12,31.376,
1984-01,30.984,
1984-02,31.226,
1984-03,31.640,
1984-04,31.592,
1984-05,31.872,
1984-06,32.181,
1984-07,32.476,
1984-08,32.716,
1984-09,33.078,
1984-10,33.353,
1984-11,33.546,
1984-12,34.050,
1985-01,33.572,
1985-02,33.807,
1985-03,34.163,
1985-04,34.276,
1985-05,34.525,
1985-06,35.006,
1985-07,34.755,
1985-08,35.000,
1985-09,34.948,
1985-10,35.006,
1985-11,35.408,
1985-12,35.741,
1986-01,35.396,
1986-02,35.768,
1986-03,36.109,
1986-04,36.122,
1986-05,36.328,
1986-06,36.648,
1986-07,36.063,
1986-08,36.569,
1986-09,36.623,
1986-10,36.735,
1986-11,37.034,
1986-12,37.681,
1987-01,37.307,
1987-02,37.600,
1987-03,38.024,
1987-04,38.090,
1987-05,38.451,
1987-06,38.763,
1987-07,38.313,
1987-08,38.854,
1987-09,38.938,
1987-10,39.210,
1987-11,39.370,
1987-12,39.969,
1988-01,39.744,
1988-02,40.079,
1988-03,40.495,
1988-04,40.319,
1988-05,40.600,
1988-06,40.784,
1988-07,40.509,
1988-08,41.153,
1988-09,41.611,
1988-10,41.402,
1988-11,41.684,
1988-12,42.941,
1989-01,42.490,
1989-02,42.864,
1989-03,43.137,
1989-04,42.976,
1989-05,43.132,
1989-06,43.593,
1989-07,43.195,
1989-08,43.558,
1989-09,43.679,
1989-10,43.632,
1989-11,43.806,
1989-12,44.657,
1990-01,44.657,
1990-02,44.794,
1990-03,45.398,
1990-04,45.069,
1990-05,45.342,
1990-06,45.585,
1990-07,45.273,
1990-08,45.877,
1990-09,46.293,
1990-10,46.368,
1990-11,47.537,
1990-12,47.875,
1991-01,47.616,
1991-02,47.936,
1991-03,48.817,
1991-04,49.007,
1991-05,49.670,
1991-06,51.025,
1991-07,51.373,
1991-08,51.808,
1991-09,52.348,
1991-10,52.661,
1991-11,53.236,
1991-12,54.110,
1992-01,54.117,
1992-02,55.547,
1992-03,56.514,
1992-04,57.163,
1992-05,57.279,
1992-06,58.197,
1992-07,58.114,
1992-08,59.598,
1992-09,59.923,
1992-10,59.602,
1992-11,58.549,
1992-12,59.302,
1993-01,59.943,
1993-02,60.213,
1993-03,60.935,
1993-04,60.331,
1993-05,60.525,
1993-06,60.564,
1993-07,60.002,
1993-08,60.373,
1993-09,60.682,
1993-10,60.152,
1993-11,60.281,
1993-12,60.226,
1994-01,61.013,
1994-02,60.461,
1994-03,60.917,
1994-04,60.660,
1994-05,61.556,
1994-06,61.149,
1994-07,61.791,
1994-08,62.459,
1994-09,60.821,
1994-10,60.768,
1994-11,61.459,
1994-12,61.655,
1995-01,62.225,
1995-02,62.592,
1995-03,65.222,
1995-04,65.429,
1995-05,66.222,
1995-06,64.121,
1995-07,64.341,
1995-08,64.873,
1995-09,65.283,
1995-10,65.179,
1995-11,65.367,
1995-12,65.743,
1996-01,66.206,
1996-02,66.324,
1996-03,66.337,
1996-04,65.968,
1996-05,66.348,
1996-06,66.349,
1996-07,66.674,
1996-08,66.690,
1996-09,66.812,
1996-10,66.693,
1996-11,67.010,
1996-12,67.695,
1997-01,67.207,
1997-02,67.444,
1997-03,67.499,
1997-04,67.547,
1997-05,67.570,
1997-06,67.255,
1997-07,66.922,
1997-08,67.114,
1997-09,66.883,
1997-10,66.724,
1997-11,67.213,
1997-12,68.271,
1998-01,68.172,
1998-02,68.416,
1998-03,68.044,
1998-04,67.901,
1998-05,68.143,
1998-06,67.474,
1998-07,67.613,
1998-08,67.672,
1998-09,67.022,
1998-10,67.237,
1998-11,67.256,
1998-12,67.316,
1999-01,68.457,
1999-02,68.442,
1999-03,67.847,
1999-04,67.629,
1999-05,67.249,
1999-06,67.624,
1999-07,66.884,
1999-08,66.548,
1999-09,66.099,
1999-10,65.845,
1999-11,66.151,
1999-12,66.718,
2000-01,66.861,
2000-02,66.986,
2000-03,66.746,
2000-04,66.511,
2000-05,59.930,
2000-06,63.031,
2000-07,62.751,
2000-08,63.009,
2000-09,62.977,
2000-10,62.839,
2000-11,67.791,
2000-12,60.508,
2001-01,60.488,
2001-02,59.955,
2001-03,59.854,
2001-04,59.665,
2001-05,59.609,
2001-06,59.805,
2001-07,59.790,
2001-08,59.700,
2001-09,59.269,
2001-10,58.394,
2001-11,58.460,
2001-12,59.147,
2002-01,60.043,
2002-02,60.035,
2002-03,59.682,
2002-04,58.523,
2002-05,58.392,
2002-06,58.429,
2002-07,58.483,
2002-08,58.593,
2002-09,58.193,
2002-10,57.725,
2002-11,59.027,
2002-12,58.430,
2003-01,58.515,
2003-02,58.898,
2003-03,57.927,
2003-04,56.885,
2003-05,56.245,
2003-06,56.641,
2003-07,55.690,
2003-08,55.812,
2003-09,54.654,
2003-10,54.152,
2003-11,54.804,
2003-12,54.800,
2004-01,54.820,
2004-02,54.833,
2004-03,54.144,
2004-04,53.529,
2004-05,53.385,
2004-06,53.418,
2004-07,52.896,
2004-08,53.095,
2004-09,62.618,
2004-10,62.049,
2004-11,60.321,
2004-12,75.059,
2005-01,74.516,
2005-02,74.984,
2005-03,75.392,
2005-04,74.606,
2005-05,73.700,
2005-06,73.527,
2005-07,72.855,
2005-08,72.702,
2005-09,72.461,
2005-10,72.177,
2005-11,72.238,
2005-12,73.095,
2006-01,73.569,
2006-02,74.069,
2006-03,74.267,
2006-04,74.868,
2006-05,74.948,
2006-06,75.745,
2006-07,76.114,
2006-08,81.793,
2006-09,84.462,
2006-10,81.582,
2006-11,81.380,
2006-12,83.476,
2007-01,83.545,
2007-02,83.951,
2007-03,84.817,
2007-04,85.339,
2007-05,86.883,
2007-06,87.163,
2007-07,88.021,
2007-08,90.671,
2007-09,88.790,
2007-10,85.226,
2007-11,87.365,
2007-12,87.130,
2008-01,86.955,
2008-02,87.628,
2008-03,87.305,
2008-04,87.228,
2008-05,87.403,
2008-06,86.364,
2008-07,85.827,
2008-08,85.958,
2008-09,87.502,
2008-10,85.124,
2008-11,83.776,
2008-12,83.124,
2009-01,83.278,
2009-02,84.428,
2009-03,84.666,
2009-04,86.877,
2009-05,90.224,
2009-06,89.917,
2009-07,88.507,
2009-08,77.818,
2009-09,77.855,
2009-10,77.653,
2009-11,77.870,
2009-12,76.776,
2010-01,77.543,
2010-02,79.198,
2010-03,80.323,
2010-04,79.322,
2010-05,79.690,
2010-06,80.187,
2010-07,81.122,
2010-08,81.214,
2010-09,81.190,
2010-10,81.147,
2010-11,79.950,
2010-12,81.142,
2011-01,79.910,
2011-02,81.144,
2011-03,79.907,
2011-04,79.998,
2011-05,80.951,
2011-06,80.924,
2011-07,83.122,
2011-08,85.601,
2011-09,83.424,
2011-10,82.212,
2011-11,83.233,
2011-12,81.152,
2012-01,80.362,
2012-02,81.461,
2012-03,81.771,
2012-04,80.371,
2012-05,80.400,
2012-06,80.920,
2012-07,79.723,
2012-08,79.517,
2012-09,79.934,
2012-10,78.600,
2012-11,77.340,
2012-12,76.585,
2013-01,75.576,
2013-02,75.490,
2013-03,75.595,
2013-04,73.353,
2013-05,74.224,
2013-06,74.100,
2013-07,73.587,
2013-08,69.679,
2013-09,69.194,
2013-10,68.649,
2013-11,68.629,
2013-12,66.197,
2014-01,65.982,
2014-02,66.401,
2014-03,65.115,
2014-04,66.427,
2014-05,63.560,
2014-06,63.103,
2014-07,62.552,
2014-08,62.358,
2014-09,62.565,
2014-10,61.706,
2014-11,61.451,
2014-12,62.015,Provisional value
