"",BBK01.OUP370,BBK01.OUP370_FLAGS
"",Loans to foreign enterprises and households for over one year and up to and including five years / Foreign banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:00:24,
1999-01,1.983,
1999-02,1.966,
1999-03,2.022,
1999-04,2.078,
1999-05,2.064,
1999-06,2.173,
1999-07,2.121,
1999-08,2.044,
1999-09,2.175,
1999-10,2.292,
1999-11,2.601,
1999-12,2.615,
2000-01,2.641,
2000-02,2.464,
2000-03,2.569,
2000-04,2.597,
2000-05,2.471,
2000-06,2.428,
2000-07,2.369,
2000-08,2.373,
2000-09,2.351,
2000-10,2.330,
2000-11,2.304,
2000-12,2.763,
2001-01,2.855,
2001-02,2.680,
2001-03,2.858,
2001-04,2.850,
2001-05,2.935,
2001-06,2.946,
2001-07,3.219,
2001-08,3.023,
2001-09,2.936,
2001-10,2.980,
2001-11,2.968,
2001-12,2.824,
2002-01,2.893,
2002-02,2.932,
2002-03,3.059,
2002-04,3.403,
2002-05,5.079,
2002-06,3.185,
2002-07,3.258,
2002-08,3.273,
2002-09,3.073,
2002-10,3.098,
2002-11,3.159,
2002-12,3.004,
2003-01,2.986,
2003-02,3.009,
2003-03,3.264,
2003-04,3.265,
2003-05,3.196,
2003-06,3.283,
2003-07,4.007,
2003-08,4.005,
2003-09,3.877,
2003-10,3.152,
2003-11,3.070,
2003-12,3.025,
2004-01,2.999,
2004-02,2.930,
2004-03,2.945,
2004-04,2.963,
2004-05,2.955,
2004-06,2.922,
2004-07,3.169,
2004-08,3.143,
2004-09,3.066,
2004-10,3.055,
2004-11,3.171,
2004-12,3.156,
2005-01,3.403,
2005-02,3.613,
2005-03,3.750,
2005-04,3.561,
2005-05,3.628,
2005-06,3.759,
2005-07,3.764,
2005-08,3.858,
2005-09,3.933,
2005-10,4.037,
2005-11,3.686,
2005-12,6.101,
2006-01,5.667,
2006-02,5.803,
2006-03,5.998,
2006-04,5.598,
2006-05,5.826,
2006-06,5.906,
2006-07,5.466,
2006-08,6.007,
2006-09,7.039,
2006-10,7.228,
2006-11,7.032,
2006-12,7.259,
2007-01,7.537,
2007-02,7.576,
2007-03,8.227,
2007-04,8.324,
2007-05,8.503,
2007-06,9.080,
2007-07,8.888,
2007-08,9.459,
2007-09,10.100,
2007-10,9.886,
2007-11,9.733,
2007-12,9.997,
2008-01,10.560,
2008-02,10.503,
2008-03,10.356,
2008-04,11.352,
2008-05,11.599,
2008-06,12.221,
2008-07,12.503,
2008-08,13.212,
2008-09,13.947,
2008-10,14.491,
2008-11,14.523,
2008-12,14.028,
2009-01,14.380,
2009-02,14.307,
2009-03,13.567,
2009-04,13.663,
2009-05,13.354,
2009-06,13.605,
2009-07,13.753,
2009-08,13.976,
2009-09,13.247,
2009-10,12.817,
2009-11,12.637,
2009-12,12.881,
2010-01,12.867,
2010-02,12.960,
2010-03,12.609,
2010-04,12.767,
2010-05,12.734,
2010-06,12.820,
2010-07,12.398,
2010-08,12.695,
2010-09,12.467,
2010-10,12.521,
2010-11,13.658,
2010-12,13.451,
2011-01,13.723,
2011-02,14.029,
2011-03,13.742,
2011-04,13.759,
2011-05,13.647,
2011-06,12.409,
2011-07,12.654,
2011-08,12.818,
2011-09,12.920,
2011-10,12.508,
2011-11,12.493,
2011-12,12.671,
2012-01,12.689,
2012-02,12.365,
2012-03,12.097,
2012-04,11.490,
2012-05,11.780,
2012-06,11.567,
2012-07,11.980,
2012-08,12.000,
2012-09,11.972,
2012-10,11.591,
2012-11,11.878,
2012-12,12.419,
2013-01,12.144,
2013-02,12.805,
2013-03,12.933,
2013-04,12.236,
2013-05,12.304,
2013-06,12.184,
2013-07,12.236,
2013-08,12.108,
2013-09,12.422,
2013-10,12.351,
2013-11,12.522,
2013-12,12.822,
2014-01,12.930,
2014-02,13.114,
2014-03,13.491,
2014-04,13.814,
2014-05,14.409,
2014-06,14.947,
2014-07,14.833,
2014-08,14.705,
2014-09,14.963,
2014-10,15.081,
2014-11,14.743,
2014-12,14.676,Provisional value
