"",BBK01.TUD427,BBK01.TUD427_FLAGS
2000-07,1291969,
2000-08,1318287,
2000-09,1303593,
2000-10,1339336,
2000-11,1373276,
2000-12,1379354,
2001-01,1345479,
2001-02,1377361,
2001-03,1396131,
2001-04,1399210,
2001-05,1397238,
2001-06,1390905,
2001-07,1374891,
2001-08,1367652,
2001-09,1398949,
2001-10,1386946,
2001-11,1418241,
2001-12,1417987,
2002-01,1375419,
2002-02,1346278,
2002-03,1371219,
2002-04,1362056,
2002-05,1382706,
2002-06,1392251,
2002-07,1371714,
2002-08,1389238,
2002-09,1400164,
2002-10,1419371,
2002-11,1459951,
2002-12,1478675,
2003-01,1457246,
2003-02,1466427,
2003-03,1471452,
2003-04,1455474,
2003-05,1508455,
2003-06,1509219,
2003-07,1457924,
2003-08,1450493,
2003-09,1451183,
2003-10,1439483,
2003-11,1463595,
2003-12,1470973,
2004-01,1461115,
2004-02,1454427,
2004-03,1459936,
2004-04,1482071,
2004-05,1496541,
2004-06,1501517,
2004-07,1524130,
2004-08,1510221,
2004-09,1495284,
2004-10,1534778,
2004-11,1536180,
2004-12,1528405,
2005-01,1524604,
2005-02,1552572,
2005-03,1524279,
2005-04,1630491,
2005-05,1593736,
2005-06,1577057,
2005-07,1580983,
2005-08,1557414,
2005-09,1553714,
2005-10,1552986,
2005-11,1545969,
2005-12,1569617,
2006-01,1589615,
2006-02,1583392,
2006-03,1580970,
2006-04,1635044,
2006-05,1634714,
2006-06,1617662,
2006-07,1606606,
2006-08,1589850,
2006-09,1583260,
2006-10,1586247,
2006-11,1618644,
2006-12,1637687,
2007-01,1619641,
2007-02,1623487,
2007-03,1652438,
2007-04,1669465,
2007-05,1664199,
2007-06,1653411,
2007-07,1650140,
2007-08,1664974,
2007-09,1698562,
2007-10,1714156,
2007-11,1719027,
2007-12,1778563,
2008-01,1734373,
2008-02,1736200,
2008-03,1759290,
2008-04,1790838,
2008-05,1785242,
2008-06,1764222,
2008-07,1749686,
2008-08,1753282,
2008-09,1832660,
2008-10,1913894,
2008-11,1862418,
2008-12,1827671,
2009-01,1794410,
2009-02,1760230,
2009-03,1693873,
2009-04,1701320,
2009-05,1678271,
2009-06,1695310,
2009-07,1641263,
2009-08,1635488,
2009-09,1603359,
2009-10,1601997,
2009-11,1599095,
2009-12,1589662,
2010-01,1596788,
2010-02,1597285,
2010-03,1566584,
2010-04,1599655,
2010-05,1629280,
2010-06,1616796,
2010-07,1515356,
2010-08,1534563,
2010-09,1482419,
2010-10,1517933,
2010-11,1513474,
2010-12,1495781,
2011-01,1489147,
2011-02,1472559,
2011-03,1454616,
2011-04,1458868,
2011-05,1422244,
2011-06,1401158,
2011-07,1398001,
2011-08,1413761,
2011-09,1430620,
2011-10,1419009,
2011-11,1427092,
2011-12,1444777,
2012-01,1475921,
2012-02,1484676,
2012-03,1501859,
2012-04,1501902,
2012-05,1494093,
2012-06,1469513,
2012-07,1454675,
2012-08,1447924,
2012-09,1428239,
2012-10,1415399,
2012-11,1413722,
2012-12,1371000,
2013-01,1371522,
2013-02,1348414,
2013-03,1333869,
2013-04,1348628,
2013-05,1320940,
2013-06,1301218,
2013-07,1292836,
2013-08,1388625,
2013-09,1387407,
2013-10,1375246,
2013-11,1391915,
2013-12,1345398,
2014-01,1363244,
2014-02,1357936,
2014-03,1347519,
2014-04,1375997,
2014-05,1378338,
2014-06,1370142,
2014-07,1376775,
2014-08,1360958,
2014-09,1349904,
2014-10,1352968,
2014-11,1348192,
2014-12,1325745,
2015-01,1383544,
