"",BBK01.OUL304,BBK01.OUL304_FLAGS
"",Savings bonds purchased by local government and local government associations / Credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:25:52,
1999-01,0.336,
1999-02,0.323,
1999-03,0.328,
1999-04,0.336,
1999-05,0.336,
1999-06,0.337,
1999-07,0.331,
1999-08,0.327,
1999-09,0.327,
1999-10,0.322,
1999-11,0.304,
1999-12,0.313,
2000-01,0.308,
2000-02,0.309,
2000-03,0.303,
2000-04,0.302,
2000-05,0.302,
2000-06,0.307,
2000-07,0.300,
2000-08,0.296,
2000-09,0.290,
2000-10,0.287,
2000-11,0.282,
2000-12,0.280,
2001-01,0.264,
2001-02,0.266,
2001-03,0.266,
2001-04,0.267,
2001-05,0.269,
2001-06,0.266,
2001-07,0.260,
2001-08,0.257,
2001-09,0.247,
2001-10,0.245,
2001-11,0.244,
2001-12,0.233,
2002-01,0.228,
2002-02,0.220,
2002-03,0.218,
2002-04,0.219,
2002-05,0.217,
2002-06,0.224,
2002-07,0.211,
2002-08,0.207,
2002-09,0.207,
2002-10,0.190,
2002-11,0.197,
2002-12,0.198,
2003-01,0.182,
2003-02,0.182,
2003-03,0.177,
2003-04,0.168,
2003-05,0.170,
2003-06,0.169,
2003-07,0.163,
2003-08,0.160,
2003-09,0.159,
2003-10,0.151,
2003-11,0.152,
2003-12,0.152,
2004-01,0.157,
2004-02,0.152,
2004-03,0.153,
2004-04,0.154,
2004-05,0.154,
2004-06,0.159,
2004-07,0.157,
2004-08,0.155,
2004-09,0.151,
2004-10,0.148,
2004-11,0.147,
2004-12,0.143,
2005-01,0.140,
2005-02,0.144,
2005-03,0.129,
2005-04,0.128,
2005-05,0.130,
2005-06,0.137,
2005-07,0.135,
2005-08,0.141,
2005-09,0.140,
2005-10,0.139,
2005-11,0.147,
2005-12,0.146,
2006-01,0.144,
2006-02,0.152,
2006-03,0.157,
2006-04,0.157,
2006-05,0.160,
2006-06,0.156,
2006-07,0.156,
2006-08,0.153,
2006-09,0.156,
2006-10,0.154,
2006-11,0.153,
2006-12,0.126,
2007-01,0.119,
2007-02,0.118,
2007-03,0.120,
2007-04,0.124,
2007-05,0.126,
2007-06,0.125,
2007-07,0.121,
2007-08,0.120,
2007-09,0.120,
2007-10,0.116,
2007-11,0.117,
2007-12,0.114,
2008-01,0.114,
2008-02,0.109,
2008-03,0.104,
2008-04,0.103,
2008-05,0.099,
2008-06,0.105,
2008-07,0.105,
2008-08,0.109,
2008-09,0.111,
2008-10,0.113,
2008-11,0.110,
2008-12,0.107,
2009-01,0.107,
2009-02,0.109,
2009-03,0.110,
2009-04,0.109,
2009-05,0.108,
2009-06,0.102,
2009-07,0.105,
2009-08,0.104,
2009-09,0.111,
2009-10,0.111,
2009-11,0.105,
2009-12,0.106,
2010-01,0.101,
2010-02,0.095,
2010-03,0.096,
2010-04,0.094,
2010-05,0.088,
2010-06,0.085,
2010-07,0.088,
2010-08,0.089,
2010-09,0.085,
2010-10,0.089,
2010-11,0.089,
2010-12,0.089,
2011-01,0.090,
2011-02,0.095,
2011-03,0.091,
2011-04,0.091,
2011-05,0.106,
2011-06,0.111,
2011-07,0.105,
2011-08,0.107,
2011-09,0.108,
2011-10,0.107,
2011-11,0.107,
2011-12,0.107,
2012-01,0.108,
2012-02,0.111,
2012-03,0.110,
2012-04,0.105,
2012-05,0.098,
2012-06,0.097,
2012-07,0.100,
2012-08,0.097,
2012-09,0.103,
2012-10,0.102,
2012-11,0.099,
2012-12,0.096,
2013-01,0.096,
2013-02,0.090,
2013-03,0.090,
2013-04,0.088,
2013-05,0.082,
2013-06,0.078,
2013-07,0.074,
2013-08,0.074,
2013-09,0.078,
2013-10,0.072,
2013-11,0.069,
2013-12,0.070,
2014-01,0.070,
2014-02,0.073,
2014-03,0.073,
2014-04,0.075,
2014-05,0.076,
2014-06,0.085,
2014-07,0.084,
2014-08,0.082,
2014-09,0.079,
2014-10,0.079,
2014-11,0.074,
2014-12,0.081,Provisional value
