"",BBK01.QUK833,BBK01.QUK833_FLAGS
"",Consolidated German banks: Loans and advances to foreign enterprises and households / Greece / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:30:32,
2002-03,2.863,
2002-04,2.873,
2002-05,3.070,
2002-06,3.277,
2002-07,3.287,
2002-08,3.388,
2002-09,3.305,
2002-10,3.312,
2002-11,4.150,
2002-12,4.649,
2003-01,4.517,
2003-02,4.371,
2003-03,4.161,
2003-04,4.196,
2003-05,3.928,
2003-06,4.019,
2003-07,3.910,
2003-08,3.563,
2003-09,3.534,
2003-10,3.387,
2003-11,3.360,
2003-12,3.545,
2004-01,3.345,
2004-02,3.339,
2004-03,3.601,
2004-04,3.686,
2004-05,3.718,
2004-06,3.769,
2004-07,3.769,
2004-08,3.499,
2004-09,3.439,
2004-10,3.447,
2004-11,3.379,
2004-12,3.219,
2005-01,3.150,
2005-02,3.254,
2005-03,3.473,
2005-04,3.547,
2005-05,3.758,
2005-06,3.916,
2005-07,4.044,
2005-08,3.933,
2005-09,3.968,
2005-10,3.892,
2005-11,3.927,
2005-12,2.598,
2006-01,2.589,
2006-02,2.618,
2006-03,2.915,
2006-04,2.656,
2006-05,2.704,
2006-06,2.487,
2006-07,2.868,
2006-08,2.919,
2006-09,3.135,
2006-10,2.924,
2006-11,2.778,
2006-12,3.002,
2007-01,2.850,
2007-02,2.934,
2007-03,2.863,
2007-04,2.889,
2007-05,3.045,
2007-06,3.119,
2007-07,3.024,
2007-08,3.028,
2007-09,3.237,
2007-10,3.386,
2007-11,3.006,
2007-12,3.013,
2008-01,3.907,
2008-02,3.906,
2008-03,4.052,
2008-04,4.268,
2008-05,4.558,
2008-06,4.490,
2008-07,4.487,
2008-08,4.651,
2008-09,5.053,
2008-10,5.397,
2008-11,5.381,
2008-12,5.156,
2009-01,5.277,
2009-02,5.348,
2009-03,5.205,
2009-04,5.354,
2009-05,5.146,
2009-06,5.116,
2009-07,5.205,
2009-08,5.164,
2009-09,5.046,
2009-10,5.078,
2009-11,5.047,
2009-12,5.181,
2010-01,5.209,
2010-02,5.305,
2010-03,5.668,
2010-04,5.353,
2010-05,5.390,
2010-06,5.852,
2010-07,5.802,
2010-08,5.583,
2010-09,5.408,
2010-10,5.373,
2010-11,5.564,
2010-12,5.448,
2011-01,4.235,
2011-02,4.213,
2011-03,4.056,
2011-04,3.714,
2011-05,3.718,
2011-06,3.674,
2011-07,3.641,
2011-08,3.625,
2011-09,3.755,
2011-10,3.682,
2011-11,3.957,
2011-12,3.852,
2012-01,3.918,
2012-02,3.892,
2012-03,3.835,
2012-04,3.751,
2012-05,3.961,
2012-06,3.941,
2012-07,3.971,
2012-08,3.962,
2012-09,3.889,
2012-10,3.853,
2012-11,3.853,
2012-12,3.721,
2013-01,3.613,
2013-02,3.698,
2013-03,3.718,
2013-04,3.612,
2013-05,3.437,
2013-06,3.485,
2013-07,3.599,
2013-08,3.454,
2013-09,3.386,
2013-10,3.284,
2013-11,3.326,
2013-12,3.333,
2014-01,3.444,
2014-02,3.425,
2014-03,3.420,
2014-04,3.193,
2014-05,3.188,
2014-06,3.195,
2014-07,3.274,
2014-08,3.252,
2014-09,3.385,
2014-10,3.436,
