"",BBK01.SU1004,BBK01.SU1004_FLAGS
"",Lending to banks (MFIs) / Credit balances and loans (excluding building loans) / All building and loan associations,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 10:44:20,
1973-12,5.610,
1974-01,5.368,
1974-02,5.127,
1974-03,5.170,
1974-04,5.205,
1974-05,4.991,
1974-06,4.827,
1974-07,4.427,
1974-08,4.345,
1974-09,4.556,
1974-10,4.504,
1974-11,4.263,
1974-12,6.191,
1975-01,5.824,
1975-02,5.671,
1975-03,5.920,
1975-04,5.848,
1975-05,5.664,
1975-06,5.566,
1975-07,5.327,
1975-08,5.304,
1975-09,5.579,
1975-10,5.720,
1975-11,5.516,
1975-12,7.133,
1976-01,6.662,
1976-02,6.476,
1976-03,6.623,
1976-04,6.737,
1976-05,6.293,
1976-06,5.938,
1976-07,5.715,
1976-08,5.588,
1976-09,5.769,
1976-10,5.790,
1976-11,5.415,
1976-12,6.806,
1977-01,6.387,
1977-02,6.227,
1977-03,6.358,
1977-04,6.307,
1977-05,5.983,
1977-06,5.723,
1977-07,5.447,
1977-08,5.235,
1977-09,5.363,
1977-10,5.283,
1977-11,4.896,
1977-12,5.960,
1978-01,5.635,
1978-02,5.540,
1978-03,5.590,
1978-04,5.591,
1978-05,5.309,
1978-06,4.845,
1978-07,4.763,
1978-08,4.746,
1978-09,4.873,
1978-10,4.873,
1978-11,4.655,
1978-12,6.046,
1979-01,5.467,
1979-02,5.303,
1979-03,5.224,
1979-04,5.275,
1979-05,4.826,
1979-06,4.813,
1979-07,4.442,
1979-08,4.254,
1979-09,4.365,
1979-10,4.217,
1979-11,3.807,
1979-12,5.142,
1980-01,4.381,
1980-02,4.310,
1980-03,4.444,
1980-04,4.345,
1980-05,3.917,
1980-06,3.892,
1980-07,3.594,
1980-08,3.649,
1980-09,3.899,
1980-10,3.876,
1980-11,3.709,
1980-12,4.861,
1981-01,4.219,
1981-02,4.220,
1981-03,4.348,
1981-04,4.412,
1981-05,4.067,
1981-06,3.854,
1981-07,3.575,
1981-08,3.516,
1981-09,3.759,
1981-10,3.574,
1981-11,3.424,
1981-12,4.588,
1982-01,3.827,
1982-02,3.709,
1982-03,4.034,
1982-04,4.091,
1982-05,3.860,
1982-06,3.723,
1982-07,3.235,
1982-08,3.302,
1982-09,3.615,
1982-10,3.546,
1982-11,3.284,
1982-12,4.794,
1983-01,3.566,
1983-02,3.636,
1983-03,3.734,
1983-04,3.515,
1983-05,3.176,
1983-06,3.607,
1983-07,3.109,
1983-08,3.004,
1983-09,3.193,
1983-10,3.084,
1983-11,2.837,
1983-12,4.237,
1984-01,3.382,
1984-02,3.165,
1984-03,2.846,
1984-04,2.589,
1984-05,2.427,
1984-06,2.642,
1984-07,2.439,
1984-08,2.283,
1984-09,2.485,
1984-10,2.254,
1984-11,2.361,
1984-12,3.965,
1985-01,2.608,
1985-02,2.562,
1985-03,2.468,
1985-04,2.271,
1985-05,2.262,
1985-06,2.940,
1985-07,2.315,
1985-08,2.102,
1985-09,1.900,
1985-10,1.846,
1985-11,1.884,
1985-12,3.422,
1986-01,1.988,
1986-02,2.078,
1986-03,1.867,
1986-04,1.828,
1986-05,1.783,
1986-06,2.212,
1986-07,2.080,
1986-08,2.121,
1986-09,2.076,
1986-10,1.962,
1986-11,2.460,
1986-12,3.289,
1987-01,3.132,
1987-02,3.220,
1987-03,2.998,
1987-04,3.228,
1987-05,3.296,
1987-06,3.129,
1987-07,2.916,
1987-08,2.786,
1987-09,2.748,
1987-10,2.801,
1987-11,2.765,
1987-12,3.742,
1988-01,3.247,
1988-02,3.388,
1988-03,3.715,
1988-04,3.919,
1988-05,3.857,
1988-06,4.025,
1988-07,4.149,
1988-08,4.016,
1988-09,4.350,
1988-10,4.141,
1988-11,4.031,
1988-12,6.185,
1989-01,5.347,
1989-02,6.077,
1989-03,5.790,
1989-04,5.951,
1989-05,5.860,
1989-06,6.122,
1989-07,5.682,
1989-08,5.602,
1989-09,5.724,
1989-10,5.651,
1989-11,5.948,
1989-12,6.700,
1990-01,5.790,
1990-02,5.542,
1990-03,5.800,
1990-04,5.637,
1990-05,5.699,
1990-06,5.759,
1990-07,5.609,
1990-08,5.468,
1990-09,5.482,
1990-10,5.319,
1990-11,5.283,
1990-12,6.828,
1991-01,7.182,
1991-02,6.617,
1991-03,6.565,
1991-04,6.336,
1991-05,6.004,
1991-06,6.014,
1991-07,5.919,
1991-08,6.038,
1991-09,5.762,
1991-10,5.926,
1991-11,5.887,
1991-12,7.470,
1992-01,6.992,
1992-02,6.729,
1992-03,7.042,
1992-04,6.470,
1992-05,5.924,
1992-06,5.692,
1992-07,5.536,
1992-08,5.402,
1992-09,5.348,
1992-10,5.920,
1992-11,5.731,
1992-12,7.148,
1993-01,6.843,
1993-02,7.138,
1993-03,7.421,
1993-04,6.479,
1993-05,6.629,
1993-06,6.727,
1993-07,6.671,
1993-08,5.936,
1993-09,6.577,
1993-10,6.364,
1993-11,6.770,
1993-12,7.801,
1994-01,8.269,
1994-02,8.204,
1994-03,8.164,
1994-04,8.106,
1994-05,7.227,
1994-06,6.940,
1994-07,6.718,
1994-08,6.361,
1994-09,6.636,
1994-10,6.424,
1994-11,6.748,
1994-12,7.919,
1995-01,7.649,
1995-02,7.824,
1995-03,7.904,
1995-04,8.078,
1995-05,7.176,
1995-06,7.004,
1995-07,6.796,
1995-08,6.968,
1995-09,6.991,
1995-10,6.276,
1995-11,6.464,
1995-12,8.187,
1996-01,7.840,
1996-02,8.403,
1996-03,9.110,
1996-04,8.293,
1996-05,8.061,
1996-06,8.414,
1996-07,8.693,
1996-08,8.501,
1996-09,9.223,
1996-10,9.092,
1996-11,9.471,
1996-12,10.981,
1997-01,11.597,
1997-02,11.839,
1997-03,12.036,
1997-04,11.087,
1997-05,11.405,
1997-06,11.844,
1997-07,11.538,
1997-08,11.859,
1997-09,12.959,
1997-10,12.578,
1997-11,13.379,
1997-12,14.740,
1998-01,14.937,
1998-02,15.452,
1998-03,15.418,
1998-04,14.341,
1998-05,14.602,
1998-06,14.715,
1998-07,13.779,
1998-08,14.414,
1998-09,14.651,
1998-10,14.242,
1998-11,14.602,
1998-12,16.255,
1999-01,16.000,
1999-02,16.019,
1999-03,16.994,
1999-04,16.677,
1999-05,17.584,
1999-06,17.466,
1999-07,18.085,
1999-08,18.279,
1999-09,19.175,
1999-10,20.363,
1999-11,21.581,
1999-12,21.959,
2000-01,22.021,
2000-02,22.200,
2000-03,22.334,
2000-04,21.689,
2000-05,21.719,
2000-06,22.229,
2000-07,22.894,
2000-08,23.087,
2000-09,22.753,
2000-10,21.816,
2000-11,21.771,
2000-12,22.980,
