"",BBK01.QUW905,BBK01.QUW905_FLAGS
"",Foreign subsidiaries in Luxembourg: Short-term loans and advances to foreign non-banks / In the country of domicile of the subsidiary / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:13:14,
2001-12,1.267,
2002-01,0.886,
2002-02,0.782,
2002-03,0.771,
2002-04,0.707,
2002-05,0.743,
2002-06,0.820,
2002-07,0.921,
2002-08,0.955,
2002-09,0.926,
2002-10,0.950,
2002-11,0.956,
2002-12,1.009,
2003-01,0.935,
2003-02,1.280,
2003-03,0.865,
2003-04,0.893,
2003-05,0.795,
2003-06,1.148,
2003-07,0.957,
2003-08,1.069,
2003-09,0.925,
2003-10,1.219,
2003-11,0.778,
2003-12,1.153,
2004-01,1.408,
2004-02,1.534,
2004-03,1.456,
2004-04,1.261,
2004-05,1.041,
2004-06,0.999,
2004-07,0.984,
2004-08,1.277,
2004-09,1.490,
2004-10,1.532,
2004-11,1.450,
2004-12,1.311,
2005-01,1.396,
2005-02,1.286,
2005-03,1.139,
2005-04,1.205,
2005-05,1.053,
2005-06,1.130,
2005-07,1.212,
2005-08,1.156,
2005-09,1.269,
2005-10,2.220,
2005-11,1.738,
2005-12,1.931,
2006-01,2.332,
2006-02,2.608,
2006-03,2.525,
2006-04,2.032,
2006-05,1.999,
2006-06,2.040,
2006-07,1.473,
2006-08,1.425,
2006-09,1.888,
2006-10,2.152,
2006-11,2.028,
2006-12,1.883,
2007-01,1.920,
2007-02,1.669,
2007-03,1.642,
2007-04,2.794,
2007-05,1.685,
2007-06,1.328,
2007-07,1.188,
2007-08,1.269,
2007-09,1.096,
2007-10,1.229,
2007-11,1.341,
2007-12,1.202,
2008-01,1.541,
2008-02,1.324,
2008-03,1.437,
2008-04,1.520,
2008-05,1.258,
2008-06,1.292,
2008-07,1.183,
2008-08,1.523,
2008-09,1.722,
2008-10,1.739,
2008-11,1.683,
2008-12,1.512,
2009-01,1.391,
2009-02,1.355,
2009-03,1.512,
2009-04,1.449,
2009-05,1.619,
2009-06,1.497,
2009-07,1.586,
2009-08,2.215,
2009-09,2.157,
2009-10,2.213,
2009-11,2.014,
2009-12,3.005,
2010-01,3.284,
2010-02,3.315,
2010-03,2.830,
2010-04,2.866,
2010-05,2.943,
2010-06,2.797,
2010-07,2.835,
2010-08,2.756,
2010-09,2.909,
2010-10,2.625,
2010-11,2.665,
2010-12,2.923,
2011-01,3.153,
2011-02,2.978,
2011-03,2.812,
2011-04,2.624,
2011-05,2.527,
2011-06,2.473,
2011-07,2.771,
2011-08,2.206,
2011-09,1.963,
2011-10,1.872,
2011-11,1.855,
2011-12,1.895,
2012-01,2.071,
2012-02,2.091,
2012-03,1.835,
2012-04,1.802,
2012-05,1.632,
2012-06,1.857,
2012-07,2.115,
2012-08,2.069,
2012-09,1.903,
2012-10,1.675,
2012-11,1.728,
2012-12,1.870,
2013-01,1.927,
2013-02,2.109,
2013-03,2.209,
2013-04,2.218,
2013-05,2.013,
2013-06,2.185,
2013-07,2.027,
2013-08,1.993,
2013-09,2.022,
2013-10,2.010,
2013-11,1.961,
2013-12,1.927,
2014-01,1.795,
2014-02,1.879,
2014-03,1.844,
2014-04,1.849,
2014-05,1.664,
2014-06,1.573,
2014-07,1.597,
2014-08,1.688,
2014-09,1.678,
2014-10,1.811,
2014-11,2.096,
