"",BBK01.WU0014,BBK01.WU0014_FLAGS
"",Amounts outstanding of debt securities issued by residents / Public debt securities,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-11 10:15:59,
1948-01,-,Nothing exists
1948-02,-,Nothing exists
1948-03,-,Nothing exists
1948-04,-,Nothing exists
1948-05,-,Nothing exists
1948-06,-,Nothing exists
1948-07,-,Nothing exists
1948-08,-,Nothing exists
1948-09,-,Nothing exists
1948-10,-,Nothing exists
1948-11,-,Nothing exists
1948-12,-,Nothing exists
1949-01,-,Nothing exists
1949-02,-,Nothing exists
1949-03,-,Nothing exists
1949-04,-,Nothing exists
1949-05,-,Nothing exists
1949-06,33,
1949-07,205,
1949-08,205,
1949-09,205,
1949-10,212,
1949-11,215,
1949-12,215,
1950-01,228,
1950-02,228,
1950-03,228,
1950-04,228,
1950-05,230,
1950-06,236,
1950-07,237,
1950-08,239,
1950-09,321,
1950-10,321,
1950-11,324,
1950-12,326,
1951-01,329,
1951-02,330,
1951-03,331,
1951-04,331,
1951-05,333,
1951-06,333,
1951-07,333,
1951-08,334,
1951-09,335,
1951-10,353,
1951-11,354,
1951-12,355,
1952-01,355,
1952-02,356,
1952-03,358,
1952-04,359,
1952-05,450,
1952-06,451,
1952-07,460,
1952-08,465,
1952-09,467,
1952-10,467,
1952-11,483,
1952-12,565,
1953-01,746,
1953-02,755,
1953-03,782,
1953-04,817,
1953-05,847,
1953-06,857,
1953-07,871,
1953-08,899,
1953-09,927,
1953-10,936,
1953-11,940,
1953-12,960,
1954-01,960,
1954-02,981,
1954-03,1083,
1954-04,1085,
1954-05,1086,
1954-06,1136,
1954-07,1138,
1954-08,1134,
1954-09,1136,
1954-10,1136,
1954-11,1135,
1954-12,1136,
1955-01,1147,
1955-02,1148,
1955-03,1149,
1955-04,1151,
1955-05,1151,
1955-06,1151,
1955-07,1153,
1955-08,1283,
1955-09,1282,
1955-10,1285,
1955-11,1289,
1955-12,1290,
1956-01,1282,
1956-02,1282,
1956-03,1283,
1956-04,1283,
1956-05,1280,
1956-06,1275,
1956-07,1270,
1956-08,1270,
1956-09,1267,
1956-10,1310,
1956-11,1314,
1956-12,1307,
1957-01,1379,
1957-02,1395,
1957-03,1397,
1957-04,1406,
1957-05,1412,
1957-06,1436,
1957-07,1468,
1957-08,1481,
1957-09,1480,
1957-10,1525,
1957-11,1323,
1957-12,1366,
1958-01,1446,
1958-02,1477,
1958-03,1508,
1958-04,1623,
1958-05,1783,
1958-06,1762,
1958-07,1883,
1958-08,1895,
1958-09,1890,
1958-10,2194,
1958-11,2211,
1958-12,2206,
1959-01,2273,
1959-02,2350,
1959-03,2364,
1959-04,2570,
1959-05,2684,
1959-06,2480,
1959-07,2543,
1959-08,2651,
1959-09,2656,
1959-10,2750,
1959-11,2897,
1959-12,2938,
1960-01,3188,
1960-02,3214,
1960-03,3202,
1960-04,3216,
1960-05,3216,
1960-06,3188,
1960-07,3184,
1960-08,3191,
1960-09,3355,
1960-10,3407,
1960-11,3504,
1960-12,3541,
1961-01,3956,
1961-02,4100,
1961-03,4127,
1961-04,4182,
1961-05,4281,
1961-06,4282,
1961-07,4410,
1961-08,4409,
1961-09,4406,
1961-10,4407,
1961-11,4473,
1961-12,4510,
1962-01,4637,
1962-02,4907,
1962-03,4902,
1962-04,5024,
1962-05,5040,
1962-06,4997,
1962-07,5308,
1962-08,5490,
1962-09,5509,
1962-10,5658,
1962-11,5587,
1962-12,5712,
1963-01,5993,
1963-02,6220,
1963-03,6242,
1963-04,6527,
1963-05,6688,
1963-06,6820,
1963-07,6887,
1963-08,7029,
1963-09,7076,
1963-10,7328,
1963-11,7398,
1963-12,7381,
1964-01,7761,
1964-02,7889,
1964-03,8008,
1964-04,8030,
1964-05,8246,
1964-06,8273,
1964-07,8323,
1964-08,8513,
1964-09,8675,
1964-10,8903,
1964-11,9036,
1964-12,9051,
1965-01,9454,
1965-02,9456,
1965-03,9501,
1965-04,9714,
1965-05,9883,
1965-06,10057,
1965-07,10296,
1965-08,10299,
1965-09,10328,
1965-10,10471,
1965-11,10589,
1965-12,10640,
1966-01,10843,
1966-02,10783,
1966-03,10937,
1966-04,10922,
1966-05,10911,
1966-06,10914,
1966-07,10893,
1966-08,10786,
1966-09,10766,
1966-10,10742,
1966-11,10745,
1966-12,10855,
1967-01,11432,
1967-02,11610,
1967-03,11781,
1967-04,11939,
1967-05,12192,
1967-06,12259,
1967-07,12811,
1967-08,13098,
1967-09,13233,
1967-10,13385,
1967-11,13626,
1967-12,13333,comment
1968-01,13845,
1968-02,14173,
1968-03,14203,
1968-04,14353,
1968-05,14470,
1968-06,14633,
1968-07,14904,
1968-08,14891,
1968-09,14979,
1968-10,15103,
1968-11,15041,
1968-12,15225,
1969-01,15392,
1969-02,15412,
1969-03,15397,
1969-04,15413,
1969-05,15387,
1969-06,15342,
1969-07,15311,
1969-08,15682,
1969-09,15765,
1969-10,15816,
1969-11,15943,
1969-12,15537,
1970-01,15437,
1970-02,15338,
1970-03,15398,
1970-04,15729,
1970-05,15707,
1970-06,15601,
1970-07,15817,
1970-08,16019,
1970-09,16163,
1970-10,16119,
1970-11,16186,
1970-12,16596,
1971-01,16971,
1971-02,17004,
1971-03,17128,
1971-04,17610,
1971-05,17702,
1971-06,17549,
1971-07,17462,
1971-08,17566,
1971-09,17984,
1971-10,18357,
1971-11,18581,
1971-12,18877,
1972-01,20166,
1972-02,20905,
1972-03,21207,
1972-04,21284,
1972-05,21558,
1972-06,21634,
1972-07,22068,
1972-08,22212,
1972-09,22263,
1972-10,22592,
1972-11,22560,
1972-12,22662,
1973-01,22714,
1973-02,23211,
1973-03,23915,
1973-04,23725,
1973-05,23472,
1973-06,23373,
1973-07,23710,
1973-08,23999,
1973-09,23971,
1973-10,24720,
1973-11,25152,
1973-12,24894,
1974-01,25316,
1974-02,25234,
1974-03,25106,
1974-04,24877,
1974-05,25144,
1974-06,25260,
1974-07,25582,
1974-08,26230,
1974-09,26454,
1974-10,26625,
1974-11,27095,
1974-12,27978,
1975-01,28734,
1975-02,29484,
1975-03,29900,
1975-04,31419,
1975-05,32133,
1975-06,33308,
1975-07,33664,
1975-08,33767,
1975-09,33817,
1975-10,33898,
1975-11,33667,
1975-12,34866,
1976-01,35278,
1976-02,35604,
1976-03,36198,
1976-04,36482,
1976-05,37865,
1976-06,37954,
1976-07,39347,
1976-08,40683,
1976-09,41147,
1976-10,41212,
1976-11,41921,
1976-12,43498,
1977-01,44267,
1977-02,45072,
1977-03,45607,
1977-04,46957,
1977-05,47053,
1977-06,48593,
1977-07,49280,
1977-08,50892,
1977-09,51391,
1977-10,52741,
1977-11,53138,
1977-12,54333,
1978-01,54735,
1978-02,55507,
1978-03,56167,
1978-04,56381,
1978-05,56412,
1978-06,58088,
1978-07,57805,
1978-08,57942,
1978-09,59988,
1978-10,60223,
1978-11,61005,
1978-12,61613,
1979-01,61747,
1979-02,62240,
1979-03,61977,
1979-04,62340,
1979-05,62775,
1979-06,62796,
1979-07,63373,
1979-08,63583,
1979-09,63602,
1979-10,64344,
1979-11,63664,
1979-12,64319,
1980-01,65003,
1980-02,65527,
1980-03,64869,
1980-04,66499,
1980-05,67171,
1980-06,68287,
1980-07,67188,
1980-08,67821,
1980-09,66345,
1980-10,67463,
1980-11,66717,
1980-12,66845,
1981-01,68762,
1981-02,68130,
1981-03,68247,
1981-04,66774,
1981-05,66871,
1981-06,65802,
1981-07,64452,
1981-08,63385,
1981-09,64562,
1981-10,65956,
1981-11,65930,
1981-12,65347,
1982-01,66143,
1982-02,66374,
1982-03,68591,
1982-04,69771,
1982-05,71408,
1982-06,71658,
1982-07,72375,
1982-08,74818,
1982-09,75717,
1982-10,78414,
1982-11,79008,
1982-12,80066,
1983-01,82167,
1983-02,82530,
1983-03,84701,
1983-04,84778,
1983-05,85584,
1983-06,87465,
1983-07,88356,
1983-08,90489,
1983-09,91834,
1983-10,94384,
1983-11,95458,
1983-12,97682,
1984-01,100205,
1984-02,102511,
1984-03,104708,
1984-04,105680,
1984-05,106332,
1984-06,107195,
1984-07,108509,
1984-08,110755,
1984-09,111853,
1984-10,114447,
1984-11,115765,
1984-12,116606,
1985-01,119705,
1985-02,121950,
1985-03,123074,
1985-04,124797,
1985-05,127886,
1985-06,128854,
1985-07,131279,
1985-08,132861,
1985-09,133977,
1985-10,134381,
1985-11,137127,
1985-12,139244,
1986-01,142559,
1986-02,146820,
1986-03,148141,
1986-04,151672,
1986-05,152769,
1986-06,152717,
1986-07,157261,
1986-08,157787,
1986-09,159390,
1986-10,162458,
1986-11,167071,
1986-12,168535,
1987-01,173193,
1987-02,178257,
1987-03,182895,
1987-04,183194,
1987-05,186262,
1987-06,187719,
1987-07,190748,
1987-08,194183,
1987-09,195100,
1987-10,197313,
1987-11,199711,
1987-12,200576,
1988-01,204862,
1988-02,207858,
1988-03,210084,
1988-04,211470,
1988-05,213214,
1988-06,213973,
1988-07,213638,
1988-08,217203,
1988-09,220960,
1988-10,223220,
1988-11,224186,
1988-12,225676,
1989-01,226172,
1989-02,228448,
1989-03,229955,
1989-04,230401,
1989-05,232266,
1989-06,232970,
1989-07,234424,
1989-08,234349,
1989-09,234305,
1989-10,235630,
1989-11,238139,
1989-12,239752,
1990-01,242394,
1990-02,243976,
1990-03,244215,
1990-04,245291,
1990-05,252108,
1990-06,253026,
1990-07,257277,
1990-08,263429,
1990-09,264890,
1990-10,272569,
1990-11,278795,
1990-12,283952,
1991-01,289302,
1991-02,294701,
1991-03,296416,
1991-04,295315,
1991-05,301409,
1991-06,302135,
1991-07,306303,
1991-08,310091,
1991-09,314732,
1991-10,320280,
1991-11,328071,
1991-12,328878,
1992-01,342874,
1992-02,346139,
1992-03,346394,
1992-04,351342,
1992-05,355108,
1992-06,359599,
1992-07,367283,
1992-08,372482,
1992-09,384132,
1992-10,394682,
1992-11,411337,
1992-12,425584,
1993-01,449097,
1993-02,455710,
1993-03,462695,
1993-04,469579,
1993-05,478984,
1993-06,489183,
1993-07,497481,
1993-08,503507,
1993-09,510903,
1993-10,526134,
1993-11,537183,
1993-12,549855,
1994-01,559763,
1994-02,563630,
1994-03,567750,
1994-04,571702,
1994-05,578611,
1994-06,577463,
1994-07,583362,
1994-08,588347,
1994-09,596809,
1994-10,604834,
1994-11,614584,
1994-12,628405,
1995-01,633170,
1995-02,636399,
1995-03,636579,
1995-04,637553,
1995-05,637148,
1995-06,639780,
1995-07,635963,
1995-08,640658,
1995-09,644264,
1995-10,643585,
1995-11,649583,
1995-12,644785,
1996-01,648165,
1996-02,648837,
1996-03,647839,
1996-04,651135,
1996-05,657409,
1996-06,659042,
1996-07,658890,
1996-08,662166,
1996-09,661575,
1996-10,660477,
1996-11,664079,
1996-12,666662,
1997-01,678666,
1997-02,680770,
1997-03,680524,
1997-04,687710,
1997-05,690072,
1997-06,695657,
1997-07,693251,
1997-08,694123,
1997-09,693867,
1997-10,691303,
1997-11,697737,
1997-12,701141,
1998-01,706157,
1998-02,706820,
1998-03,710196,
1998-04,714527,
1998-05,717588,
1998-06,718932,
1998-07,725821,
1998-08,726687,
1998-09,724467,
1998-10,730712,
1998-11,737519,
1998-12,731944,
1999-01,742444,
1999-02,740915,
1999-03,744784,
1999-04,745563,
1999-05,747920,
1999-06,747086,
1999-07,758805,
1999-08,764192,
1999-09,760559,
1999-10,764817,
1999-11,771655,
1999-12,768783,
2000-01,785914,comment
2000-02,792077,
2000-03,787955,
2000-04,789342,
2000-05,794933,
2000-06,793688,
2000-07,798491,
2000-08,796990,
2000-09,794942,
2000-10,803089,
2000-11,805103,
2000-12,805786,
2001-01,781709,
2001-02,779216,
2001-03,784435,
2001-04,787684,
2001-05,790093,
2001-06,789572,
2001-07,801168,
2001-08,801693,
2001-09,805483,
2001-10,815536,
2001-11,813879,
2001-12,820264,
2002-01,829766,
2002-02,831543,
2002-03,834667,
2002-04,843080,
2002-05,850502,
2002-06,857778,
2002-07,869350,
2002-08,875069,
2002-09,883068,
2002-10,885891,
2002-11,896075,
2002-12,881541,
2003-01,896796,
2003-02,902275,
2003-03,914470,
2003-04,919116,
2003-05,921273,
2003-06,923629,
2003-07,928603,
2003-08,930395,
2003-09,930234,
2003-10,948599,
2003-11,949461,
2003-12,946793,
2004-01,968298,
2004-02,978504,
2004-03,980506,
2004-04,984771,
2004-05,994138,
2004-06,995918,
2004-07,1006752,
2004-08,1014952,
2004-09,1006326,
2004-10,1016546,
2004-11,1021052,
2004-12,1013397,
2005-01,1030406,
2005-02,1030280,
2005-03,1027407,
2005-04,1043537,
2005-05,1039431,
2005-06,1046411,
2005-07,1064911,
2005-08,1057522,
2005-09,1061381,
2005-10,1065857,
2005-11,1077394,
2005-12,1079218,
2006-01,1090208,
2006-02,1082298,
2006-03,1088837,
2006-04,1094041,
2006-05,1106729,
2006-06,1104835,
2006-07,1125746,
2006-08,1120676,
2006-09,1118378,
2006-10,1130315,
2006-11,1139367,
2006-12,1134701,
2007-01,1139190,
2007-02,1130637,
2007-03,1132373,
2007-04,1144065,
2007-05,1155148,
2007-06,1155956,
2007-07,1156226,
2007-08,1142684,
2007-09,1142982,
2007-10,1161147,
2007-11,1174626,
2007-12,1166794,
2008-01,1167104,
2008-02,1158011,
2008-03,1159763,
2008-04,1152694,
2008-05,1167598,
2008-06,1167608,
2008-07,1167025,
2008-08,1177642,
2008-09,1181468,
2008-10,1183723,
2008-11,1199032,
2008-12,1195097,
2009-01,1205283,
2009-02,1219289,
2009-03,1232409,
2009-04,1244109,
2009-05,1274502,
2009-06,1284828,
2009-07,1269222,
2009-08,1277871,
2009-09,1285787,
2009-10,1288604,
2009-11,1311450,
2009-12,1298581,
2010-01,1297606,
2010-02,1317243,
2010-03,1325048,
2010-04,1330047,
2010-05,1349230,
2010-06,1355851,
2010-07,1355928,
2010-08,1370084,
2010-09,1374901,
2010-10,1510902,
2010-11,1619187,
2010-12,1526937,
2011-01,1516402,
2011-02,1520798,
2011-03,1516664,
2011-04,1544902,
2011-05,1569089,
2011-06,1575363,
2011-07,1566125,
2011-08,1587450,
2011-09,1591676,
2011-10,1596510,
2011-11,1623069,
2011-12,1607226,
2012-01,1603132,
2012-02,1623546,
2012-03,1626354,
2012-04,1627253,
2012-05,1643292,
2012-06,1671891,
2012-07,1679704,
2012-08,1686076,
2012-09,1668131,
2012-10,1671196,
2012-11,1668308,
2012-12,1650617,
2013-01,1628286,
2013-02,1633439,
2013-03,1629219,
2013-04,1615092,
2013-05,1631492,
2013-06,1622013,
2013-07,1612712,
2013-08,1625866,
2013-09,1624732,
2013-10,1625650,
2013-11,1643777,
2013-12,1635138,
2014-01,1617811,
2014-02,1634283,
2014-03,1632060,
2014-04,1622012,
2014-05,1641683,
2014-06,1645496,
2014-07,1639975,
2014-08,1652527,
2014-09,1650639,
2014-10,1655363,
2014-11,1663734,
2014-12,1647520,
