"",BBK01.SU0343,BBK01.SU0343_FLAGS
"",Money market rates / EURIBOR twelve-month funds / Monthly average,
unit,% p.a. (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-02 15:04:56,
1999-01,3.06,
1999-02,3.03,
1999-03,3.05,
1999-04,2.76,
1999-05,2.68,
1999-06,2.84,
1999-07,3.03,
1999-08,3.24,
1999-09,3.30,
1999-10,3.68,
1999-11,3.69,
1999-12,3.83,
2000-01,3.95,
2000-02,4.11,
2000-03,4.27,
2000-04,4.36,
2000-05,4.85,
2000-06,4.96,
2000-07,5.11,
2000-08,5.25,
2000-09,5.22,
2000-10,5.22,
2000-11,5.19,
2000-12,4.88,
2001-01,4.57,
2001-02,4.59,
2001-03,4.47,
2001-04,4.48,
2001-05,4.52,
2001-06,4.31,
2001-07,4.31,
2001-08,4.11,
2001-09,3.77,
2001-10,3.37,
2001-11,3.20,
2001-12,3.30,
2002-01,3.48,
2002-02,3.59,
2002-03,3.82,
2002-04,3.86,
2002-05,3.96,
2002-06,3.87,
2002-07,3.64,
2002-08,3.44,
2002-09,3.24,
2002-10,3.13,
2002-11,3.02,
2002-12,2.87,
2003-01,2.70,
2003-02,2.50,
2003-03,2.41,
2003-04,2.45,
2003-05,2.25,
2003-06,2.01,
2003-07,2.08,
2003-08,2.28,
2003-09,2.26,
2003-10,2.30,
2003-11,2.41,
2003-12,2.38,
2004-01,2.22,
2004-02,2.16,
2004-03,2.06,
2004-04,2.16,
2004-05,2.30,
2004-06,2.40,
2004-07,2.36,
2004-08,2.30,
2004-09,2.38,
2004-10,2.32,
2004-11,2.33,
2004-12,2.30,
2005-01,2.31,
2005-02,2.31,
2005-03,2.33,
2005-04,2.27,
2005-05,2.19,
2005-06,2.10,
2005-07,2.17,
2005-08,2.22,
2005-09,2.22,
2005-10,2.41,
2005-11,2.68,
2005-12,2.78,
2006-01,2.83,
2006-02,2.91,
2006-03,3.11,
2006-04,3.22,
2006-05,3.31,
2006-06,3.40,
2006-07,3.54,
2006-08,3.62,
2006-09,3.72,
2006-10,3.80,
2006-11,3.86,
2006-12,3.92,
2007-01,4.06,
2007-02,4.09,
2007-03,4.11,
2007-04,4.25,
2007-05,4.37,
2007-06,4.51,
2007-07,4.56,
2007-08,4.67,
2007-09,4.72,
2007-10,4.65,
2007-11,4.61,
2007-12,4.79,
2008-01,4.50,
2008-02,4.35,
2008-03,4.59,
2008-04,4.82,
2008-05,4.99,
2008-06,5.36,
2008-07,5.39,
2008-08,5.32,
2008-09,5.38,
2008-10,5.25,
2008-11,4.35,
2008-12,3.45,
2009-01,2.62,
2009-02,2.14,
2009-03,1.91,
2009-04,1.77,
2009-05,1.64,
2009-06,1.61,
2009-07,1.41,
2009-08,1.33,
2009-09,1.26,
2009-10,1.24,
2009-11,1.23,
2009-12,1.24,
2010-01,1.23,
2010-02,1.23,
2010-03,1.22,
2010-04,1.23,
2010-05,1.25,
2010-06,1.28,
2010-07,1.37,
2010-08,1.42,
2010-09,1.42,
2010-10,1.50,
2010-11,1.54,
2010-12,1.53,
2011-01,1.55,
2011-02,1.71,
2011-03,1.92,
2011-04,2.09,
2011-05,2.15,
2011-06,2.14,
2011-07,2.18,
2011-08,2.10,
2011-09,2.07,
2011-10,2.11,
2011-11,2.04,
2011-12,2.00,
2012-01,1.84,
2012-02,1.68,
2012-03,1.50,
2012-04,1.37,
2012-05,1.27,
2012-06,1.22,
2012-07,1.06,
2012-08,0.88,
2012-09,0.74,
2012-10,0.65,
2012-11,0.59,
2012-12,0.55,
2013-01,0.58,
2013-02,0.59,
2013-03,0.54,
2013-04,0.53,
2013-05,0.48,
2013-06,0.51,
2013-07,0.53,
2013-08,0.54,
2013-09,0.54,
2013-10,0.54,
2013-11,0.51,
2013-12,0.54,
2014-01,0.56,
2014-02,0.55,
2014-03,0.58,
2014-04,0.60,
2014-05,0.59,
2014-06,0.51,
2014-07,0.49,
2014-08,0.47,
2014-09,0.36,
2014-10,0.34,
2014-11,0.33,
2014-12,0.33,
2015-01,0.30,
"",General: Euro Interbank Offered Rate: unweighted average rate calculated by Reuters since 30 December 1998 according to the act/360 method. Monthly averages are Bundesbank calculations. Data become fee liable from 1 January 2014 and therefore will be published with the delay of one working day.,
