"",BBK01.PQ3033,BBK01.PQ3033_FLAGS
"",Lending to manufacture of machinery and equipment; manufacture of vehicles / Total / All categories of banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:30:12,
1968-10,6.499,
1969-01,6.964,
1969-04,7.164,
1969-07,7.213,
1969-10,8.397,
1970-01,8.790,
1970-04,9.302,
1970-07,9.631,
1970-10,9.810,
1971-01,9.945,
1971-04,10.389,
1971-07,10.588,
1971-10,11.400,
1972-01,11.487,
1972-04,11.734,
1972-07,11.366,
1972-10,11.850,
1973-01,11.420,
1973-04,11.401,
1973-07,11.902,
1973-10,12.238,
1974-01,12.623,
1974-04,13.001,
1974-07,13.406,
1974-10,13.897,
1975-01,13.751,
1975-04,13.364,
1975-07,12.561,
1975-10,12.847,
1976-01,12.412,
1976-04,12.533,
1976-07,12.373,
1976-10,12.844,
1977-01,12.855,
1977-04,13.095,
1977-07,13.105,
1977-10,13.567,
1978-01,13.223,
1978-04,13.387,
1978-07,13.732,
1978-10,14.204,
1979-01,14.231,
1979-04,14.496,
1979-07,14.681,
1979-10,15.678,
1980-01,15.200,
1980-04,16.069,
1980-07,15.783,
1980-10,19.088,
1981-01,19.035,
1981-04,19.272,
1981-07,19.071,
1981-10,19.452,
1982-01,19.333,
1982-04,19.344,
1982-07,19.477,
1982-10,19.751,
1983-01,19.013,
1983-04,19.131,
1983-07,18.992,
1983-10,19.789,
1984-01,19.366,
1984-04,19.721,
1984-07,19.873,
1984-10,20.432,
1985-01,20.690,
1985-04,21.026,
1985-07,20.640,
1985-10,22.277,
1986-01,22.983,
1986-04,23.382,
1986-07,23.288,
1986-10,24.896,
1987-01,24.423,
1987-04,24.062,
1987-07,24.868,
1987-10,25.137,
1988-01,24.614,
1988-04,24.639,
1988-07,24.589,
1988-10,26.004,
1989-01,25.850,
1989-04,26.812,
1989-07,27.635,
1989-10,28.448,
1990-01,29.427,
1990-04,41.283,
1990-07,44.163,
1990-10,44.956,
1991-01,45.157,
1991-04,46.308,
1991-07,46.786,
1991-10,45.443,
1992-01,44.579,
1992-04,45.576,
1992-07,45.118,
1992-10,40.376,
1993-01,39.354,
1993-04,38.723,
1993-07,38.077,
1993-10,36.471,
1994-01,35.399,
1994-04,34.785,
1994-07,34.493,
1994-10,33.995,
1995-01,27.308,
1995-04,26.575,
1995-07,27.491,
1995-10,27.243,
1996-01,27.888,
1996-04,27.881,
1996-07,27.577,
1996-10,26.515,
1997-01,26.502,
1997-04,26.119,
1997-07,25.405,
1997-10,25.456,
1998-01,26.167,
1998-04,26.280,
1998-07,26.392,
1998-10,27.659,
1999-01,26.456,
1999-04,28.125,
1999-07,26.997,
1999-10,28.688,
2000-01,27.871,
2000-04,27.546,
2000-07,30.534,
2000-10,30.789,
2001-01,31.416,
2001-04,31.832,
2001-07,31.058,
2001-10,31.207,
2002-01,31.386,
2002-04,30.319,
2002-07,30.507,
2002-10,28.944,
2003-01,27.983,
2003-04,28.457,
2003-07,28.358,
2003-10,27.921,
2004-01,27.763,
2004-04,27.849,
2004-07,26.899,
2004-10,26.330,
2005-01,25.290,
2005-04,25.094,
2005-07,26.259,
2005-10,23.915,
2006-01,23.836,
2006-04,24.401,
2006-07,27.193,
2006-10,25.686,
2007-01,25.959,
2007-04,27.707,
2007-07,27.533,
2007-10,28.905,
2008-01,34.841,
2008-04,36.279,
2008-07,37.873,
2008-10,40.723,
2009-01,43.544,
2009-04,44.554,
2009-07,42.562,
2009-10,38.622,
2010-01,37.591,
2010-04,37.268,
2010-07,34.541,
2010-10,33.184,
2011-01,34.728,
2011-04,33.302,
2011-07,32.051,
2011-10,33.251,
2012-01,33.531,
2012-04,33.352,
2012-07,31.903,
2012-10,30.402,
2013-01,31.504,
2013-04,30.929,
2013-07,30.887,
2013-10,30.203,
2014-01,30.867,
2014-04,31.592,
2014-07,31.156,
2014-10,29.335,
