"",BBK01.OUE234,BBK01.OUE234_FLAGS
"",Deposits and borrowing (excl. savings deposits and bank savings bonds) / Domestic employees / Time deposits / for up to and including 1 year / Branches of foreign banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:34:00,
1968-12,0.004,
1969-01,0.004,
1969-02,0.005,
1969-03,0.006,
1969-04,0.007,
1969-05,0.009,
1969-06,0.012,
1969-07,0.011,
1969-08,0.016,
1969-09,0.025,
1969-10,0.026,
1969-11,0.024,
1969-12,0.012,
1970-01,0.011,
1970-02,0.007,
1970-03,0.006,
1970-04,0.006,
1970-05,0.006,
1970-06,0.005,
1970-07,0.007,
1970-08,0.005,
1970-09,0.005,
1970-10,0.005,
1970-11,0.005,
1970-12,0.006,
1971-01,0.006,
1971-02,0.008,
1971-03,0.008,
1971-04,0.009,
1971-05,0.007,
1971-06,0.007,
1971-07,0.009,
1971-08,0.009,
1971-09,0.009,
1971-10,0.010,
1971-11,0.009,
1971-12,0.009,
1972-01,0.010,
1972-02,0.011,
1972-03,0.011,
1972-04,0.010,
1972-05,0.010,
1972-06,0.010,
1972-07,0.012,
1972-08,0.012,
1972-09,0.011,
1972-10,0.012,
1972-11,0.018,
1972-12,0.027,
1973-01,0.025,
1973-02,0.019,
1973-03,0.017,
1973-04,0.023,
1973-05,0.026,
1973-06,0.033,
1973-07,0.032,
1973-08,0.043,
1973-09,0.046,
1973-10,0.048,
1973-11,0.043,
1973-12,0.042,
1974-01,0.049,
1974-02,0.042,
1974-03,0.041,
1974-04,0.040,
1974-05,0.037,
1974-06,0.035,
1974-07,0.037,
1974-08,0.041,
1974-09,0.040,
1974-10,0.041,
1974-11,0.037,
1974-12,0.038,
1975-01,0.044,
1975-02,0.042,
1975-03,0.042,
1975-04,0.036,
1975-05,0.037,
1975-06,0.034,
1975-07,0.030,
1975-08,0.029,
1975-09,0.033,
1975-10,0.034,
1975-11,0.035,
1975-12,0.032,
1976-01,0.030,
1976-02,0.030,
1976-03,0.029,
1976-04,0.032,
1976-05,0.030,
1976-06,0.031,
1976-07,0.031,
1976-08,0.032,
1976-09,0.030,
1976-10,0.030,
1976-11,0.028,
1976-12,0.029,
1977-01,0.030,
1977-02,0.029,
1977-03,0.028,
1977-04,0.028,
1977-05,0.028,
1977-06,0.029,
1977-07,0.030,
1977-08,0.027,
1977-09,0.025,
1977-10,0.023,
1977-11,0.026,
1977-12,0.025,
1978-01,0.026,
1978-02,0.028,
1978-03,0.023,
1978-04,0.026,
1978-05,0.026,
1978-06,0.024,
1978-07,0.030,
1978-08,0.030,
1978-09,0.029,
1978-10,0.027,
1978-11,0.025,
1978-12,0.025,
1979-01,0.024,
1979-02,0.022,
1979-03,0.022,
1979-04,0.025,
1979-05,0.024,
1979-06,0.025,
1979-07,0.025,
1979-08,0.027,
1979-09,0.027,
1979-10,0.029,
1979-11,0.035,
1979-12,0.034,
1980-01,0.037,
1980-02,0.036,
1980-03,0.037,
1980-04,0.042,
1980-05,0.036,
1980-06,0.037,
1980-07,0.041,
1980-08,0.041,
1980-09,0.040,
1980-10,0.046,
1980-11,0.040,
1980-12,0.044,
1981-01,0.047,
1981-02,0.048,
1981-03,0.053,
1981-04,0.056,
1981-05,0.062,
1981-06,0.066,
1981-07,0.066,
1981-08,0.074,
1981-09,0.072,
1981-10,0.071,
1981-11,0.072,
1981-12,0.075,
1982-01,0.080,
1982-02,0.080,
1982-03,0.080,
1982-04,0.082,
1982-05,0.081,
1982-06,0.080,
1982-07,0.080,
1982-08,0.082,
1982-09,0.080,
1982-10,0.081,
1982-11,0.081,
1982-12,0.081,
1983-01,0.078,
1983-02,0.077,
1983-03,0.078,
1983-04,0.080,
1983-05,0.081,
1983-06,0.079,
1983-07,0.083,
1983-08,0.081,
1983-09,0.081,
1983-10,0.081,
1983-11,0.082,
1983-12,0.082,
1984-01,0.081,
1984-02,0.082,
1984-03,0.082,
1984-04,0.080,
1984-05,0.077,
1984-06,0.081,
1984-07,0.077,
1984-08,0.077,
1984-09,0.078,
1984-10,0.079,
1984-11,0.078,
1984-12,0.083,
1985-01,0.085,
1985-02,0.092,
1985-03,0.092,
1985-04,0.090,
1985-05,0.087,
1985-06,0.096,
1985-07,0.110,
1985-08,0.110,
1985-09,0.107,
1985-10,0.104,
1985-11,0.104,
1985-12,0.103,
1986-01,0.100,
1986-02,0.098,
1986-03,0.103,
1986-04,0.112,
1986-05,0.069,
1986-06,0.071,
1986-07,0.067,
1986-08,0.070,
1986-09,0.070,
1986-10,0.070,
1986-11,0.068,
1986-12,0.064,
1987-01,0.062,
1987-02,0.056,
1987-03,0.055,
1987-04,0.063,
1987-05,0.064,
1987-06,0.062,
1987-07,0.056,
1987-08,0.060,
1987-09,0.060,
1987-10,0.059,
1987-11,0.058,
1987-12,0.058,
1988-01,0.054,
1988-02,0.053,
1988-03,0.047,
1988-04,0.048,
1988-05,0.047,
1988-06,0.048,
1988-07,0.052,
1988-08,0.057,
1988-09,0.056,
1988-10,0.055,
1988-11,0.051,
1988-12,0.051,
1989-01,0.053,
1989-02,0.054,
1989-03,0.054,
1989-04,0.056,
1989-05,0.053,
1989-06,0.055,
1989-07,0.055,
1989-08,0.060,
1989-09,0.067,
1989-10,0.073,
1989-11,0.080,
1989-12,0.093,
1990-01,0.102,
1990-02,0.108,
1990-03,0.115,
1990-04,0.117,
1990-05,0.117,
1990-06,0.116,
1990-07,0.119,
1990-08,0.126,
1990-09,0.128,
1990-10,0.128,
1990-11,0.132,
1990-12,0.140,
1991-01,0.170,
1991-02,0.152,
1991-03,0.155,
1991-04,0.160,
1991-05,0.156,
1991-06,0.161,
1991-07,0.167,
1991-08,0.170,
1991-09,0.177,
1991-10,0.179,
1991-11,0.185,
1991-12,0.192,
1992-01,0.203,
1992-02,0.210,
1992-03,0.214,
1992-04,0.218,
1992-05,0.228,
1992-06,0.233,
1992-07,0.231,
1992-08,0.237,
1992-09,0.242,
1992-10,0.237,
1992-11,0.225,
1992-12,0.211,
1993-01,0.223,
1993-02,0.228,
1993-03,0.229,
1993-04,0.230,
1993-05,0.231,
1993-06,0.229,
1993-07,0.232,
1993-08,0.232,
1993-09,0.225,
1993-10,0.223,
1993-11,0.221,
1993-12,0.222,
1994-01,0.220,
1994-02,0.217,
1994-03,0.212,
1994-04,0.199,
1994-05,0.198,
1994-06,0.194,
1994-07,0.194,
1994-08,0.194,
1994-09,0.184,
1994-10,0.177,
1994-11,0.175,
1994-12,0.113,
1995-01,0.164,
1995-02,0.159,
1995-03,0.157,
1995-04,0.152,
1995-05,0.154,
1995-06,0.156,
1995-07,0.153,
1995-08,0.147,
1995-09,0.148,
1995-10,0.142,
1995-11,0.141,
1995-12,0.130,
1996-01,0.131,
1996-02,0.128,
1996-03,0.125,
1996-04,0.122,
1996-05,0.121,
1996-06,0.121,
1996-07,0.114,
1996-08,0.110,
1996-09,0.101,
1996-10,0.100,
1996-11,0.097,
1996-12,0.094,
1997-01,0.095,
1997-02,0.096,
1997-03,0.096,
1997-04,0.094,
1997-05,0.095,
1997-06,0.094,
1997-07,0.092,
1997-08,0.092,
1997-09,0.090,
1997-10,0.085,
1997-11,0.085,
1997-12,0.085,
1998-01,0.084,
1998-02,0.085,
1998-03,0.091,
1998-04,0.085,
1998-05,0.084,
1998-06,0.080,
1998-07,0.082,
1998-08,0.075,
1998-09,0.078,
1998-10,0.095,
1998-11,0.099,
1998-12,0.098,
1999-01,0.092,
1999-02,0.102,
1999-03,0.094,
1999-04,0.095,
1999-05,0.091,
1999-06,0.089,
1999-07,0.087,
1999-08,0.091,
1999-09,0.103,
1999-10,0.116,
1999-11,0.133,
1999-12,0.140,
2000-01,0.160,
2000-02,0.184,
2000-03,0.215,
2000-04,0.249,
2000-05,0.289,
2000-06,0.348,
2000-07,0.340,
2000-08,0.369,
2000-09,0.436,
2000-10,0.456,
2000-11,0.491,
2000-12,0.514,
2001-01,0.576,
2001-02,0.621,
2001-03,0.676,
2001-04,0.730,
2001-05,0.762,
2001-06,0.793,
2001-07,0.839,
2001-08,0.860,
2001-09,0.884,
2001-10,0.938,
2001-11,0.952,
2001-12,0.958,
2002-01,0.959,
2002-02,0.936,
2002-03,0.909,
2002-04,0.872,
2002-05,0.828,
2002-06,0.792,
2002-07,0.748,
2002-08,0.729,
2002-09,0.711,
2002-10,0.680,
2002-11,0.672,
2002-12,0.662,
2003-01,0.677,
2003-02,0.713,
2003-03,0.719,
2003-04,0.773,
2003-05,0.836,
2003-06,0.868,
2003-07,0.895,
2003-08,0.904,
2003-09,0.881,
2003-10,0.833,
2003-11,0.803,
2003-12,0.790,
2004-01,0.749,
2004-02,0.731,
2004-03,0.846,
2004-04,0.814,
2004-05,0.784,
2004-06,0.404,
2004-07,0.410,
2004-08,0.432,
2004-09,0.441,
2004-10,0.447,
2004-11,0.498,
2004-12,0.509,
2005-01,0.535,
2005-02,0.559,
2005-03,0.605,
2005-04,0.614,
2005-05,0.631,
2005-06,0.618,
2005-07,0.591,
2005-08,0.574,
2005-09,0.555,
2005-10,0.542,
2005-11,0.528,
2005-12,0.521,
2006-01,0.512,
2006-02,0.510,
2006-03,0.513,
2006-04,0.513,
2006-05,0.514,
2006-06,0.514,
2006-07,0.544,
2006-08,0.579,
2006-09,0.600,
2006-10,0.617,
2006-11,0.635,
2006-12,0.661,
2007-01,0.728,
2007-02,0.771,
2007-03,0.741,
2007-04,0.764,
2007-05,0.751,
2007-06,0.786,
2007-07,0.767,
2007-08,0.726,
2007-09,0.732,
2007-10,0.736,
2007-11,0.736,
2007-12,0.712,
2008-01,0.708,
2008-02,0.748,
2008-03,0.816,
2008-04,0.863,
2008-05,0.894,
2008-06,0.947,
2008-07,1.030,
2008-08,1.150,
2008-09,1.236,
2008-10,1.325,
2008-11,1.511,
2008-12,1.815,
2009-01,1.849,
2009-02,1.826,
2009-03,1.845,
2009-04,1.860,
2009-05,1.846,
2009-06,1.759,
2009-07,1.680,
2009-08,1.603,
2009-09,1.485,
2009-10,1.394,
2009-11,1.267,
2009-12,1.074,
2010-01,0.989,
2010-02,0.919,
2010-03,0.847,
2010-04,0.820,
2010-05,0.800,
2010-06,0.848,
2010-07,0.865,
2010-08,0.877,
2010-09,0.970,
2010-10,0.968,
2010-11,0.955,
2010-12,0.942,
2011-01,1.040,
2011-02,1.119,
2011-03,1.203,
2011-04,1.229,
2011-05,1.267,
2011-06,1.312,
2011-07,1.395,
2011-08,1.472,
2011-09,1.523,
2011-10,1.552,
2011-11,1.611,
2011-12,1.614,
2012-01,1.689,
2012-02,1.782,
2012-03,1.827,
2012-04,1.848,
2012-05,1.856,
2012-06,2.259,
2012-07,2.306,
2012-08,2.283,
2012-09,2.221,
2012-10,2.640,
2012-11,2.730,
2012-12,2.749,
2013-01,2.897,
2013-02,2.989,
2013-03,3.079,
2013-04,3.099,
2013-05,3.055,
2013-06,3.218,
2013-07,3.178,
2013-08,3.255,
2013-09,3.399,
2013-10,3.500,
2013-11,3.885,
2013-12,3.941,
2014-01,4.533,
2014-02,4.950,
2014-03,5.070,
2014-04,4.996,
2014-05,4.984,
2014-06,5.028,
2014-07,5.069,
2014-08,5.092,
2014-09,5.148,
2014-10,5.088,
2014-11,5.120,
2014-12,5.155,Provisional value
