"",BBK01.OUK247,BBK01.OUK247_FLAGS
"",Time deposits of non-profit institutions / for more than two years / Regional institutions of credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:21:23,
1999-01,0.123,
1999-02,0.119,
1999-03,0.114,
1999-04,0.102,
1999-05,0.106,
1999-06,0.114,
1999-07,0.116,
1999-08,0.120,
1999-09,0.135,
1999-10,0.158,
1999-11,0.145,
1999-12,0.134,
2000-01,0.154,
2000-02,0.162,
2000-03,0.152,
2000-04,0.148,
2000-05,0.150,
2000-06,0.190,
2000-07,0.169,
2000-08,0.155,
2000-09,0.163,
2000-10,0.168,
2000-11,0.169,
2000-12,0.168,
2001-01,0.170,
2001-02,0.168,
2001-03,0.168,
2001-04,0.169,
2001-05,0.174,
2001-06,0.174,
2001-07,0.176,
2001-08,0.171,
2001-09,0.182,
2001-10,0.171,
2001-11,0.186,
2001-12,0.181,
2002-01,0.179,
2002-02,0.187,
2002-03,0.185,
2002-04,0.185,
2002-05,0.185,
2002-06,0.188,
2002-07,0.172,
2002-08,0.177,
2002-09,0.178,
2002-10,0.178,
2002-11,0.178,
2002-12,0.177,
2003-01,0.180,
2003-02,0.180,
2003-03,0.180,
2003-04,0.181,
2003-05,0.181,
2003-06,0.181,
2003-07,0.181,
2003-08,0.181,
2003-09,0.183,
2003-10,0.176,
2003-11,0.171,
2003-12,0.170,
2004-01,0.170,
2004-02,0.170,
2004-03,0.161,
2004-04,0.161,
2004-05,0.164,
2004-06,0.164,
2004-07,0.170,
2004-08,0.170,
2004-09,0.162,
2004-10,0.161,
2004-11,0.154,
2004-12,0.153,
2005-01,0.159,
2005-02,0.159,
2005-03,0.169,
2005-04,0.171,
2005-05,0.164,
2005-06,0.164,
2005-07,0.159,
2005-08,0.161,
2005-09,0.161,
2005-10,0.161,
2005-11,0.161,
2005-12,0.171,
2006-01,0.166,
2006-02,0.165,
2006-03,0.044,
2006-04,0.048,
2006-05,0.048,
2006-06,0.048,
2006-07,0.048,
2006-08,0.048,
2006-09,0.048,
2006-10,0.048,
2006-11,0.034,
2006-12,0.034,
2007-01,0.034,
2007-02,0.034,
2007-03,0.034,
2007-04,0.030,
2007-05,0.034,
2007-06,0.034,
2007-07,0.034,
2007-08,0.038,
2007-09,0.038,
2007-10,0.038,
2007-11,0.038,
2007-12,0.038,
2008-01,0.038,
2008-02,0.038,
2008-03,0.043,
2008-04,0.055,
2008-05,0.055,
2008-06,0.055,
2008-07,0.055,
2008-08,0.055,
2008-09,0.055,
2008-10,0.055,
2008-11,0.055,
2008-12,0.055,
2009-01,0.055,
2009-02,0.059,
2009-03,0.056,
2009-04,0.050,
2009-05,0.050,
2009-06,0.050,
2009-07,0.071,
2009-08,0.068,
2009-09,0.064,
2009-10,0.064,
2009-11,0.064,
2009-12,0.064,
2010-01,0.061,
2010-02,0.059,
2010-03,0.051,
2010-04,0.051,
2010-05,0.051,
2010-06,0.051,
2010-07,0.052,
2010-08,0.052,
2010-09,0.050,
2010-10,0.050,
2010-11,0.050,
2010-12,0.050,
2011-01,0.052,
2011-02,0.058,
2011-03,0.054,
2011-04,0.045,
2011-05,0.045,
2011-06,0.045,
2011-07,0.045,
2011-08,0.045,
2011-09,0.043,
2011-10,0.043,
2011-11,0.043,
2011-12,0.043,
2012-01,0.048,
2012-02,0.045,
2012-03,0.048,
2012-04,0.050,
2012-05,0.052,
2012-06,0.052,
2012-07,0.052,
2012-08,0.052,
2012-09,0.049,
2012-10,0.050,
2012-11,0.051,
2012-12,0.051,
2013-01,0.051,
2013-02,0.047,
2013-03,0.044,
2013-04,0.047,
2013-05,0.047,
2013-06,0.055,
2013-07,0.059,
2013-08,0.076,
2013-09,0.076,
2013-10,0.076,
2013-11,0.076,
2013-12,0.076,
2014-01,0.076,
2014-02,0.076,
2014-03,0.077,
2014-04,0.077,
2014-05,0.077,
2014-06,0.077,
2014-07,0.077,
2014-08,0.077,
2014-09,0.077,
2014-10,0.077,
2014-11,0.077,
2014-12,0.075,Provisional value
