"",BBK01.QUY535,BBK01.QUY535_FLAGS
"",Consolidated German banks: Loans and advances to foreign banks / Malaysia / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:39:09,
2002-03,0.360,
2002-04,0.374,
2002-05,0.446,
2002-06,0.423,
2002-07,0.482,
2002-08,0.511,
2002-09,0.524,
2002-10,0.434,
2002-11,0.530,
2002-12,0.419,
2003-01,0.361,
2003-02,0.367,
2003-03,0.652,
2003-04,0.677,
2003-05,0.534,
2003-06,0.529,
2003-07,0.434,
2003-08,0.570,
2003-09,0.344,
2003-10,0.517,
2003-11,0.524,
2003-12,0.362,
2004-01,0.474,
2004-02,0.593,
2004-03,0.438,
2004-04,0.510,
2004-05,0.508,
2004-06,0.240,
2004-07,0.443,
2004-08,0.354,
2004-09,0.445,
2004-10,0.381,
2004-11,0.494,
2004-12,0.486,
2005-01,0.608,
2005-02,0.532,
2005-03,0.581,
2005-04,0.854,
2005-05,0.914,
2005-06,1.021,
2005-07,1.363,
2005-08,1.172,
2005-09,1.042,
2005-10,1.122,
2005-11,1.144,
2005-12,1.032,
2006-01,0.946,
2006-02,0.995,
2006-03,1.075,
2006-04,0.949,
2006-05,2.089,
2006-06,2.090,
2006-07,2.343,
2006-08,2.340,
2006-09,1.833,
2006-10,1.607,
2006-11,1.961,
2006-12,1.663,
2007-01,1.623,
2007-02,1.835,
2007-03,1.372,
2007-04,1.375,
2007-05,1.563,
2007-06,1.362,
2007-07,1.043,
2007-08,1.184,
2007-09,1.181,
2007-10,1.411,
2007-11,1.286,
2007-12,1.362,
2008-01,1.053,
2008-02,1.306,
2008-03,0.969,
2008-04,0.931,
2008-05,1.425,
2008-06,1.695,
2008-07,2.046,
2008-08,2.136,
2008-09,1.908,
2008-10,1.559,
2008-11,1.304,
2008-12,1.622,
2009-01,1.780,
2009-02,1.632,
2009-03,1.613,
2009-04,1.470,
2009-05,1.424,
2009-06,1.620,
2009-07,1.583,
2009-08,1.378,
2009-09,1.594,
2009-10,1.367,
2009-11,1.530,
2009-12,1.128,
2010-01,2.212,
2010-02,2.232,
2010-03,2.927,
2010-04,3.274,
2010-05,2.877,
2010-06,2.941,
2010-07,1.975,
2010-08,2.194,
2010-09,3.119,
2010-10,2.757,
2010-11,2.884,
2010-12,2.893,
2011-01,2.468,
2011-02,2.787,
2011-03,3.114,
2011-04,3.354,
2011-05,3.964,
2011-06,3.730,
2011-07,3.388,
2011-08,2.754,
2011-09,2.741,
2011-10,1.963,
2011-11,1.852,
2011-12,1.870,
2012-01,1.861,
2012-02,1.538,
2012-03,0.722,
2012-04,1.327,
2012-05,2.184,
2012-06,2.192,
2012-07,2.466,
2012-08,2.145,
2012-09,4.636,
2012-10,3.828,
2012-11,2.934,
2012-12,1.578,
2013-01,1.713,
2013-02,1.485,
2013-03,1.540,
2013-04,1.651,
2013-05,1.870,
2013-06,1.525,
2013-07,1.683,
2013-08,1.111,
2013-09,2.472,
2013-10,2.211,
2013-11,1.899,
2013-12,1.218,
2014-01,1.116,
2014-02,1.088,
2014-03,0.336,
2014-04,0.384,
2014-05,1.799,
2014-06,1.376,
2014-07,1.901,
2014-08,1.571,
2014-09,1.563,
2014-10,1.281,
