"",BBK01.OUK357,BBK01.OUK357_FLAGS
"",Loans to local government and local government associations for up to and including one year / Regional institutions of credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:57:31,
1999-01,0.014,
1999-02,0.034,
1999-03,0.097,
1999-04,0.027,
1999-05,0.065,
1999-06,0.013,
1999-07,0.016,
1999-08,0.015,
1999-09,0.019,
1999-10,0.039,
1999-11,0.010,
1999-12,0.014,
2000-01,0.073,
2000-02,0.031,
2000-03,0.034,
2000-04,0.039,
2000-05,0.049,
2000-06,0.039,
2000-07,0.046,
2000-08,0.081,
2000-09,0.070,
2000-10,0.074,
2000-11,0.043,
2000-12,0.031,
2001-01,0.024,
2001-02,0.041,
2001-03,0.025,
2001-04,0.068,
2001-05,0.012,
2001-06,0.053,
2001-07,0.015,
2001-08,0.014,
2001-09,0.010,
2001-10,0.008,
2001-11,0.132,
2001-12,0.016,
2002-01,0.135,
2002-02,0.135,
2002-03,0.125,
2002-04,0.140,
2002-05,0.111,
2002-06,0.137,
2002-07,0.082,
2002-08,0.034,
2002-09,0.107,
2002-10,0.151,
2002-11,0.143,
2002-12,0.136,
2003-01,0.225,
2003-02,0.082,
2003-03,0.082,
2003-04,0.099,
2003-05,0.087,
2003-06,0.091,
2003-07,0.048,
2003-08,0.044,
2003-09,0.056,
2003-10,0.171,
2003-11,0.161,
2003-12,0.149,
2004-01,0.142,
2004-02,0.127,
2004-03,0.104,
2004-04,0.075,
2004-05,0.244,
2004-06,0.279,
2004-07,0.278,
2004-08,0.223,
2004-09,0.230,
2004-10,0.226,
2004-11,0.182,
2004-12,0.344,
2005-01,0.416,
2005-02,0.429,
2005-03,0.437,
2005-04,0.356,
2005-05,0.434,
2005-06,0.298,
2005-07,0.269,
2005-08,0.210,
2005-09,0.178,
2005-10,0.353,
2005-11,0.317,
2005-12,0.270,
2006-01,0.283,
2006-02,0.246,
2006-03,0.244,
2006-04,0.405,
2006-05,0.395,
2006-06,0.323,
2006-07,0.289,
2006-08,0.271,
2006-09,0.261,
2006-10,0.355,
2006-11,0.228,
2006-12,0.277,
2007-01,0.282,
2007-02,0.309,
2007-03,0.239,
2007-04,0.281,
2007-05,0.294,
2007-06,0.113,
2007-07,0.275,
2007-08,0.332,
2007-09,0.190,
2007-10,0.369,
2007-11,0.289,
2007-12,0.310,
2008-01,0.203,
2008-02,0.264,
2008-03,0.299,
2008-04,0.219,
2008-05,0.265,
2008-06,0.297,
2008-07,0.299,
2008-08,0.378,
2008-09,0.343,
2008-10,0.378,
2008-11,0.497,
2008-12,0.329,
2009-01,0.220,
2009-02,0.280,
2009-03,0.301,
2009-04,0.431,
2009-05,0.422,
2009-06,0.429,
2009-07,0.355,
2009-08,0.407,
2009-09,0.408,
2009-10,0.332,
2009-11,0.427,
2009-12,0.407,
2010-01,0.582,
2010-02,0.342,
2010-03,0.528,
2010-04,0.466,
2010-05,0.584,
2010-06,0.476,
2010-07,0.298,
2010-08,0.288,
2010-09,0.468,
2010-10,0.439,
2010-11,0.370,
2010-12,0.334,
2011-01,0.456,
2011-02,0.377,
2011-03,0.496,
2011-04,0.461,
2011-05,0.423,
2011-06,0.521,
2011-07,0.172,
2011-08,0.177,
2011-09,0.141,
2011-10,0.102,
2011-11,0.130,
2011-12,0.178,
2012-01,0.122,
2012-02,0.052,
2012-03,0.051,
2012-04,0.045,
2012-05,0.045,
2012-06,0.122,
2012-07,0.097,
2012-08,0.047,
2012-09,0.047,
2012-10,0.047,
2012-11,0.047,
2012-12,0.122,
2013-01,0.063,
2013-02,0.099,
2013-03,0.099,
2013-04,0.046,
2013-05,0.045,
2013-06,0.095,
2013-07,0.097,
2013-08,0.097,
2013-09,0.097,
2013-10,0.047,
2013-11,0.087,
2013-12,0.027,
2014-01,0.077,
2014-02,0.027,
2014-03,0.027,
2014-04,0.028,
2014-05,0.083,
2014-06,0.037,
2014-07,0.053,
2014-08,0.049,
2014-09,0.040,
2014-10,0.052,
2014-11,0.040,
2014-12,0.040,Provisional value
