"",BBK01.OUG365,BBK01.OUG365_FLAGS
"",Loans to foreign non-banks for over five years / Landesbanken,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:59:27,
1999-01,24.856,
1999-02,26.394,
1999-03,28.025,
1999-04,29.083,
1999-05,30.023,
1999-06,30.452,
1999-07,30.261,
1999-08,30.865,
1999-09,32.073,
1999-10,33.187,
1999-11,34.292,
1999-12,35.466,
2000-01,36.480,
2000-02,36.949,
2000-03,37.740,
2000-04,39.649,
2000-05,38.880,
2000-06,38.615,
2000-07,39.935,
2000-08,39.533,
2000-09,41.261,
2000-10,43.067,
2000-11,42.908,
2000-12,41.999,
2001-01,42.625,
2001-02,43.260,
2001-03,45.036,
2001-04,45.651,
2001-05,47.479,
2001-06,48.677,
2001-07,48.131,
2001-08,46.332,
2001-09,46.971,
2001-10,47.619,
2001-11,48.628,
2001-12,49.862,
2002-01,51.145,
2002-02,51.772,
2002-03,51.816,
2002-04,51.479,
2002-05,50.622,
2002-06,49.410,
2002-07,51.076,
2002-08,51.557,
2002-09,51.883,
2002-10,52.978,
2002-11,52.927,
2002-12,52.118,
2003-01,51.646,
2003-02,51.879,
2003-03,52.181,
2003-04,51.344,
2003-05,49.635,
2003-06,51.554,
2003-07,52.418,
2003-08,54.065,
2003-09,52.171,
2003-10,52.966,
2003-11,51.920,
2003-12,50.096,
2004-01,50.107,
2004-02,49.715,
2004-03,50.300,
2004-04,50.775,
2004-05,50.666,
2004-06,51.217,
2004-07,51.312,
2004-08,50.811,
2004-09,50.111,
2004-10,49.748,
2004-11,48.558,
2004-12,47.014,
2005-01,47.741,
2005-02,47.557,
2005-03,48.523,
2005-04,48.658,
2005-05,50.271,
2005-06,50.790,
2005-07,50.494,
2005-08,51.117,
2005-09,52.386,
2005-10,52.566,
2005-11,54.418,
2005-12,54.972,
2006-01,53.841,
2006-02,55.797,
2006-03,55.924,
2006-04,55.702,
2006-05,54.399,
2006-06,56.426,
2006-07,56.621,
2006-08,56.477,
2006-09,58.622,
2006-10,59.581,
2006-11,58.563,
2006-12,60.021,
2007-01,60.438,
2007-02,60.994,
2007-03,61.267,
2007-04,61.118,
2007-05,62.654,
2007-06,62.841,
2007-07,62.672,
2007-08,64.191,
2007-09,64.479,
2007-10,64.993,
2007-11,64.771,
2007-12,65.098,
2008-01,64.975,
2008-02,65.308,
2008-03,64.931,
2008-04,65.821,
2008-05,67.407,
2008-06,78.529,
2008-07,79.951,
2008-08,84.239,
2008-09,86.589,
2008-10,93.014,
2008-11,93.507,
2008-12,90.676,
2009-01,94.761,
2009-02,95.257,
2009-03,92.374,
2009-04,92.321,
2009-05,88.776,
2009-06,88.523,
2009-07,90.322,
2009-08,90.049,
2009-09,89.026,
2009-10,88.602,
2009-11,87.324,
2009-12,89.243,
2010-01,89.578,
2010-02,90.930,
2010-03,91.122,
2010-04,91.863,
2010-05,95.166,
2010-06,95.477,
2010-07,92.527,
2010-08,92.035,
2010-09,88.400,
2010-10,87.026,
2010-11,89.958,
2010-12,87.439,
2011-01,86.571,
2011-02,86.021,
2011-03,84.866,
2011-04,83.004,
2011-05,84.525,
2011-06,84.278,
2011-07,85.441,
2011-08,84.971,
2011-09,87.166,
2011-10,85.359,
2011-11,87.195,
2011-12,89.373,
2012-01,88.820,
2012-02,87.685,
2012-03,88.151,
2012-04,89.618,
2012-05,92.710,
2012-06,91.651,
2012-07,92.685,
2012-08,91.230,
2012-09,90.023,
2012-10,88.012,
2012-11,87.592,
2012-12,85.885,
2013-01,83.848,
2013-02,84.451,
2013-03,85.075,
2013-04,84.702,
2013-05,83.471,
2013-06,82.010,
2013-07,80.911,
2013-08,80.430,
2013-09,79.197,
2013-10,78.032,
2013-11,77.294,
2013-12,76.484,
2014-01,77.207,
2014-02,75.335,
2014-03,75.061,
2014-04,74.629,
2014-05,75.462,
2014-06,74.495,
2014-07,74.340,
2014-08,75.378,
2014-09,76.335,
2014-10,76.232,
2014-11,76.011,
2014-12,75.422,Provisional value
