"",BBK01.OUE298,BBK01.OUE298_FLAGS
"",Time deposits of resident households / for more than two years / Branches of foreign banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:20:08,
1999-01,0.012,
1999-02,0.012,
1999-03,0.011,
1999-04,0.011,
1999-05,0.011,
1999-06,0.010,
1999-07,0.010,
1999-08,0.009,
1999-09,0.008,
1999-10,0.010,
1999-11,0.010,
1999-12,0.013,
2000-01,0.013,
2000-02,0.016,
2000-03,0.015,
2000-04,0.018,
2000-05,0.019,
2000-06,0.023,
2000-07,0.027,
2000-08,0.029,
2000-09,0.034,
2000-10,0.041,
2000-11,0.055,
2000-12,0.074,
2001-01,0.099,
2001-02,0.128,
2001-03,0.147,
2001-04,0.169,
2001-05,0.193,
2001-06,0.202,
2001-07,0.215,
2001-08,0.223,
2001-09,0.229,
2001-10,0.248,
2001-11,0.254,
2001-12,0.260,
2002-01,0.268,
2002-02,0.276,
2002-03,0.280,
2002-04,0.290,
2002-05,0.305,
2002-06,0.312,
2002-07,0.323,
2002-08,0.331,
2002-09,0.342,
2002-10,0.367,
2002-11,0.380,
2002-12,0.395,
2003-01,0.425,
2003-02,0.466,
2003-03,0.471,
2003-04,0.503,
2003-05,0.539,
2003-06,0.560,
2003-07,0.578,
2003-08,0.582,
2003-09,0.585,
2003-10,0.590,
2003-11,0.593,
2003-12,0.596,
2004-01,0.621,
2004-02,0.632,
2004-03,0.567,
2004-04,0.575,
2004-05,0.584,
2004-06,0.595,
2004-07,0.602,
2004-08,0.608,
2004-09,0.613,
2004-10,0.620,
2004-11,0.565,
2004-12,0.560,
2005-01,0.553,
2005-02,0.543,
2005-03,0.530,
2005-04,0.524,
2005-05,0.504,
2005-06,0.509,
2005-07,0.527,
2005-08,0.554,
2005-09,0.565,
2005-10,0.555,
2005-11,0.566,
2005-12,0.566,
2006-01,0.560,
2006-02,0.561,
2006-03,0.566,
2006-04,0.564,
2006-05,0.561,
2006-06,0.566,
2006-07,0.580,
2006-08,0.597,
2006-09,0.588,
2006-10,0.592,
2006-11,0.598,
2006-12,0.605,
2007-01,0.616,
2007-02,0.622,
2007-03,0.627,
2007-04,0.639,
2007-05,0.636,
2007-06,0.637,
2007-07,0.638,
2007-08,0.636,
2007-09,0.639,
2007-10,0.648,
2007-11,0.655,
2007-12,0.665,
2008-01,0.704,
2008-02,0.796,
2008-03,0.904,
2008-04,0.860,
2008-05,0.877,
2008-06,0.895,
2008-07,0.911,
2008-08,1.066,
2008-09,0.962,
2008-10,0.985,
2008-11,1.009,
2008-12,1.073,
2009-01,1.104,
2009-02,1.124,
2009-03,1.173,
2009-04,1.256,
2009-05,1.405,
2009-06,1.496,
2009-07,1.579,
2009-08,1.614,
2009-09,1.644,
2009-10,1.672,
2009-11,1.699,
2009-12,1.752,
2010-01,1.796,
2010-02,1.819,
2010-03,1.889,
2010-04,1.965,
2010-05,1.996,
2010-06,2.044,
2010-07,2.119,
2010-08,2.177,
2010-09,2.231,
2010-10,2.284,
2010-11,2.365,
2010-12,2.458,
2011-01,2.617,
2011-02,2.880,
2011-03,2.990,
2011-04,3.150,
2011-05,3.279,
2011-06,3.342,
2011-07,3.402,
2011-08,3.460,
2011-09,3.525,
2011-10,3.643,
2011-11,3.946,
2011-12,4.183,
2012-01,4.529,
2012-02,4.934,
2012-03,5.186,
2012-04,5.477,
2012-05,5.584,
2012-06,5.605,
2012-07,5.719,
2012-08,5.839,
2012-09,5.890,
2012-10,6.009,
2012-11,6.162,
2012-12,6.387,
2013-01,6.570,
2013-02,6.573,
2013-03,6.616,
2013-04,6.601,
2013-05,6.690,
2013-06,6.824,
2013-07,6.847,
2013-08,6.916,
2013-09,6.971,
2013-10,7.047,
2013-11,7.202,
2013-12,7.324,
2014-01,7.505,
2014-02,7.718,
2014-03,7.843,
2014-04,7.915,
2014-05,8.037,
2014-06,8.270,
2014-07,8.447,
2014-08,8.571,
2014-09,8.674,
2014-10,8.817,
2014-11,8.894,
2014-12,9.020,Provisional value
