"",BBK01.PQ0325,BBK01.PQ0325_FLAGS
"","Lending to chemical industry, manufacture of coke, refined petroleum products and nuclear fuel / Total / Regional banks",
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:29:29,
1968-10,0.529,
1969-01,0.492,
1969-04,0.484,
1969-07,0.546,
1969-10,0.770,
1970-01,0.677,
1970-04,0.717,
1970-07,0.734,
1970-10,0.922,
1971-01,0.839,
1971-04,0.778,
1971-07,0.874,
1971-10,1.052,
1972-01,1.024,
1972-04,1.074,
1972-07,1.081,
1972-10,1.243,
1973-01,1.070,
1973-04,1.008,
1973-07,0.943,
1973-10,0.963,
1974-01,0.879,
1974-04,0.894,
1974-07,0.916,
1974-10,1.165,
1975-01,1.065,
1975-04,0.974,
1975-07,1.025,
1975-10,1.165,
1976-01,1.042,
1976-04,1.016,
1976-07,1.256,
1976-10,1.212,
1977-01,1.176,
1977-04,1.090,
1977-07,1.160,
1977-10,1.367,
1978-01,0.962,
1978-04,1.072,
1978-07,1.161,
1978-10,1.167,
1979-01,1.139,
1979-04,1.160,
1979-07,1.076,
1979-10,1.170,
1980-01,1.137,
1980-04,1.141,
1980-07,1.140,
1980-10,1.367,
1981-01,1.334,
1981-04,1.558,
1981-07,1.603,
1981-10,1.498,
1982-01,1.284,
1982-04,1.330,
1982-07,1.463,
1982-10,1.470,
1983-01,1.229,
1983-04,1.281,
1983-07,1.448,
1983-10,1.533,
1984-01,1.302,
1984-04,1.303,
1984-07,1.310,
1984-10,1.402,
1985-01,1.388,
1985-04,1.445,
1985-07,1.316,
1985-10,1.316,
1986-01,1.331,
1986-04,1.353,
1986-07,1.307,
1986-10,1.320,
1987-01,1.403,
1987-04,1.343,
1987-07,1.399,
1987-10,1.364,
1988-01,1.372,
1988-04,1.466,
1988-07,1.444,
1988-10,1.487,
1989-01,1.563,
1989-04,1.648,
1989-07,1.619,
1989-10,1.615,
1990-01,1.974,
1990-04,7.799,
1990-07,8.366,
1990-10,8.087,
1991-01,8.039,
1991-04,8.126,
1991-07,7.727,
1991-10,7.105,
1992-01,6.602,
1992-04,6.369,
1992-07,5.953,
1992-10,3.625,
1993-01,1.845,
1993-04,2.104,
1993-07,1.757,
1993-10,1.522,
1994-01,1.633,
1994-04,1.620,
1994-07,1.749,
1994-10,1.564,
1995-01,1.752,
1995-04,1.861,
1995-07,1.733,
1995-10,1.643,
1996-01,1.668,
1996-04,1.685,
1996-07,1.611,
1996-10,1.498,
1997-01,1.830,
1997-04,1.801,
1997-07,1.662,
1997-10,1.686,
1998-01,1.580,
1998-04,1.770,
1998-07,1.977,
1998-10,1.709,
1999-01,1.172,
1999-04,1.076,
1999-07,1.171,
1999-10,1.527,
2000-01,1.267,
2000-04,1.292,
2000-07,1.364,
2000-10,1.400,
2001-01,1.270,
2001-04,1.424,
2001-07,1.258,
2001-10,1.225,
2002-01,1.166,
2002-04,1.007,
2002-07,1.148,
2002-10,1.116,
2003-01,1.037,
2003-04,1.026,
2003-07,0.975,
2003-10,0.814,
2004-01,0.869,
2004-04,0.755,
2004-07,0.885,
2004-10,0.727,
2005-01,0.794,
2005-04,0.709,
2005-07,0.526,
2005-10,0.575,
2006-01,0.595,
2006-04,0.721,
2006-07,0.569,
2006-10,0.546,
2007-01,0.843,
2007-04,0.742,
2007-07,0.744,
2007-10,0.604,
2008-01,0.661,
2008-04,0.685,
2008-07,0.722,
2008-10,0.710,
2009-01,0.673,
2009-04,0.686,
2009-07,0.714,
2009-10,0.682,
2010-01,0.672,
2010-04,0.684,
2010-07,0.681,
2010-10,0.662,
2011-01,0.706,
2011-04,0.720,
2011-07,0.758,
2011-10,0.791,
2012-01,0.895,
2012-04,0.947,
2012-07,0.990,
2012-10,0.988,
2013-01,0.908,
2013-04,0.942,
2013-07,0.888,
2013-10,0.972,
2014-01,1.079,
2014-04,1.022,
2014-07,0.932,
2014-10,0.885,
