"",BBK01.TU2020,BBK01.TU2020_FLAGS
"",Foreign branches: Deposits of non-banks (non-MFIs) / total,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 10:35:20,
1973-06,0.495,
1973-07,0.572,
1973-08,0.796,
1973-09,1.015,
1973-10,1.099,
1973-11,0.882,
1973-12,1.034,
1974-01,0.971,
1974-02,0.941,
1974-03,1.152,
1974-04,1.025,
1974-05,1.065,
1974-06,1.090,
1974-07,1.311,
1974-08,1.315,
1974-09,1.412,
1974-10,1.221,
1974-11,1.210,
1974-12,1.297,
1975-01,1.365,
1975-02,1.039,
1975-03,1.065,
1975-04,1.267,
1975-05,1.266,
1975-06,1.262,
1975-07,1.235,
1975-08,1.171,
1975-09,1.280,
1975-10,1.266,
1975-11,1.345,
1975-12,1.600,
1976-01,1.621,
1976-02,1.605,
1976-03,1.511,
1976-04,1.520,
1976-05,1.698,
1976-06,1.788,
1976-07,1.849,
1976-08,1.977,
1976-09,2.094,
1976-10,2.218,
1976-11,2.484,
1976-12,3.126,
1977-01,2.828,
1977-02,2.638,
1977-03,2.968,
1977-04,3.382,
1977-05,3.255,
1977-06,3.405,
1977-07,3.277,
1977-08,3.535,
1977-09,3.540,
1977-10,3.710,
1977-11,4.176,
1977-12,4.926,
1978-01,4.250,
1978-02,4.100,
1978-03,3.959,
1978-04,4.405,
1978-05,4.680,
1978-06,4.646,
1978-07,4.948,
1978-08,5.513,
1978-09,5.342,
1978-10,5.015,
1978-11,6.003,
1978-12,6.571,
1979-01,6.106,
1979-02,6.138,
1979-03,6.660,
1979-04,7.114,
1979-05,8.027,
1979-06,7.242,
1979-07,7.185,
1979-08,7.858,
1979-09,7.070,
1979-10,7.492,
1979-11,7.467,
1979-12,7.879,
1980-01,7.748,
1980-02,8.433,
1980-03,9.543,
1980-04,8.957,
1980-05,9.262,
1980-06,9.423,
1980-07,8.907,
1980-08,9.445,
1980-09,9.284,
1980-10,10.814,
1980-11,11.232,
1980-12,12.744,
1981-01,13.196,
1981-02,14.215,
1981-03,15.770,
1981-04,14.973,
1981-05,15.186,
1981-06,15.141,
1981-07,16.152,
1981-08,15.285,
1981-09,16.253,
1981-10,16.549,
1981-11,16.245,
1981-12,17.617,
1982-01,16.566,
1982-02,16.551,
1982-03,17.451,
1982-04,16.441,
1982-05,17.170,
1982-06,18.615,
1982-07,18.505,
1982-08,17.599,
1982-09,18.006,
1982-10,18.650,
1982-11,19.128,
1982-12,19.815,
1983-01,18.495,
1983-02,18.418,
1983-03,18.424,
1983-04,18.648,
1983-05,18.898,
1983-06,19.702,
1983-07,21.419,
1983-08,22.158,
1983-09,22.213,
1983-10,22.239,
1983-11,23.162,
1983-12,24.543,
1984-01,25.828,
1984-02,25.822,
1984-03,26.721,
1984-04,26.066,
1984-05,26.062,
1984-06,27.515,
1984-07,27.937,
1984-08,27.762,
1984-09,28.088,
1984-10,28.428,
1984-11,27.965,
1984-12,31.181,
1985-01,30.114,
1985-02,29.437,
1985-03,31.597,
1985-04,31.464,
1985-05,31.117,
1985-06,31.770,
1985-07,29.723,
1985-08,31.268,
1985-09,30.449,
1985-10,32.167,
1985-11,31.961,
1985-12,33.309,
1986-01,31.520,
1986-02,29.970,
1986-03,35.760,
1986-04,35.910,
1986-05,36.185,
1986-06,35.519,
1986-07,36.322,
1986-08,35.592,
1986-09,38.178,
1986-10,38.179,
1986-11,37.732,
1986-12,39.925,
1987-01,38.244,
1987-02,37.048,
1987-03,39.040,
1987-04,39.282,
1987-05,40.069,
1987-06,40.710,
1987-07,42.594,
1987-08,42.560,
1987-09,43.483,
1987-10,44.287,
1987-11,41.615,
1987-12,41.402,
1988-01,44.897,
1988-02,45.052,
