"",BBK01.OUE374,BBK01.OUE374_FLAGS
"",Securities (excluding money market paper) issued by foreign enterprises and households / Branches of foreign banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:00:32,
1999-01,0.260,
1999-02,0.234,
1999-03,0.269,
1999-04,0.353,
1999-05,0.427,
1999-06,0.469,
1999-07,0.462,
1999-08,0.461,
1999-09,0.549,
1999-10,0.368,
1999-11,0.415,
1999-12,0.253,
2000-01,0.291,
2000-02,0.230,
2000-03,0.445,
2000-04,0.589,
2000-05,0.570,
2000-06,1.729,
2000-07,2.003,
2000-08,2.196,
2000-09,2.227,
2000-10,2.222,
2000-11,2.479,
2000-12,2.473,
2001-01,2.445,
2001-02,2.762,
2001-03,2.678,
2001-04,2.665,
2001-05,2.858,
2001-06,2.551,
2001-07,2.675,
2001-08,2.767,
2001-09,2.531,
2001-10,2.399,
2001-11,2.469,
2001-12,2.387,
2002-01,1.945,
2002-02,1.863,
2002-03,1.007,
2002-04,0.916,
2002-05,0.936,
2002-06,0.880,
2002-07,0.882,
2002-08,0.839,
2002-09,0.751,
2002-10,0.863,
2002-11,0.768,
2002-12,0.706,
2003-01,0.692,
2003-02,0.651,
2003-03,1.108,
2003-04,1.036,
2003-05,1.019,
2003-06,1.041,
2003-07,1.044,
2003-08,0.862,
2003-09,0.886,
2003-10,0.880,
2003-11,0.861,
2003-12,1.116,
2004-01,1.084,
2004-02,0.833,
2004-03,1.258,
2004-04,0.934,
2004-05,0.715,
2004-06,0.755,
2004-07,0.789,
2004-08,0.826,
2004-09,0.751,
2004-10,0.264,
2004-11,0.392,
2004-12,0.223,
2005-01,-0.077,
2005-02,0.141,
2005-03,0.058,
2005-04,-0.504,
2005-05,-0.437,
2005-06,0.021,
2005-07,-0.487,
2005-08,-0.275,
2005-09,-0.329,
2005-10,-0.261,
2005-11,-0.197,
2005-12,0.399,
2006-01,-0.136,
2006-02,1.278,
2006-03,1.096,
2006-04,1.110,
2006-05,-0.416,
2006-06,1.077,
2006-07,1.212,
2006-08,1.151,
2006-09,1.144,
2006-10,0.922,
2006-11,1.124,
2006-12,1.154,
2007-01,1.123,
2007-02,1.180,
2007-03,1.224,
2007-04,1.411,
2007-05,1.265,
2007-06,1.149,
2007-07,1.241,
2007-08,1.289,
2007-09,1.444,
2007-10,1.676,
2007-11,1.858,
2007-12,1.750,
2008-01,1.614,
2008-02,1.472,
2008-03,1.611,
2008-04,1.410,
2008-05,1.466,
2008-06,1.377,
2008-07,1.633,
2008-08,1.578,
2008-09,1.718,
2008-10,1.528,
2008-11,2.365,
2008-12,1.252,
2009-01,1.221,
2009-02,2.081,
2009-03,2.071,
2009-04,2.073,
2009-05,2.802,
2009-06,2.820,
2009-07,2.692,
2009-08,2.678,
2009-09,2.745,
2009-10,2.621,
2009-11,2.334,
2009-12,2.771,
2010-01,2.453,
2010-02,2.404,
2010-03,1.846,
2010-04,1.879,
2010-05,1.864,
2010-06,1.867,
2010-07,1.959,
2010-08,1.932,
2010-09,1.918,
2010-10,1.567,
2010-11,1.819,
2010-12,1.688,
2011-01,1.693,
2011-02,1.783,
2011-03,1.773,
2011-04,1.759,
2011-05,1.757,
2011-06,1.757,
2011-07,1.660,
2011-08,1.624,
2011-09,1.617,
2011-10,1.612,
2011-11,1.197,
2011-12,1.320,
2012-01,1.306,
2012-02,1.488,
2012-03,1.610,
2012-04,1.459,
2012-05,1.456,
2012-06,1.695,
2012-07,1.787,
2012-08,1.762,
2012-09,1.591,
2012-10,1.854,
2012-11,1.583,
2012-12,1.281,
2013-01,1.309,
2013-02,1.396,
2013-03,2.606,
2013-04,2.434,
2013-05,2.552,
2013-06,2.369,
2013-07,2.340,
2013-08,2.214,
2013-09,2.191,
2013-10,2.118,
2013-11,2.267,
2013-12,2.165,
2014-01,2.137,
2014-02,2.062,
2014-03,2.105,
2014-04,1.900,
2014-05,1.901,
2014-06,1.874,
2014-07,1.900,
2014-08,2.050,
2014-09,2.147,
2014-10,2.113,
2014-11,2.057,
2014-12,2.024,Provisional value
