"",BBK01.QUX616,BBK01.QUX616_FLAGS
"",Consolidated German banks: Loans and advances to non- residents / Sweden / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:32:21,
2002-03,15.259,
2002-04,14.652,
2002-05,14.575,
2002-06,13.699,
2002-07,14.014,
2002-08,13.660,
2002-09,13.335,
2002-10,13.154,
2002-11,13.531,
2002-12,12.440,
2003-01,12.285,
2003-02,12.731,
2003-03,12.757,
2003-04,14.097,
2003-05,13.156,
2003-06,14.062,
2003-07,14.045,
2003-08,12.794,
2003-09,13.424,
2003-10,12.508,
2003-11,13.510,
2003-12,12.732,
2004-01,14.527,
2004-02,16.330,
2004-03,19.145,
2004-04,19.149,
2004-05,14.635,
2004-06,14.616,
2004-07,13.207,
2004-08,14.026,
2004-09,14.506,
2004-10,16.263,
2004-11,17.175,
2004-12,18.220,
2005-01,15.777,
2005-02,16.486,
2005-03,14.997,
2005-04,15.213,
2005-05,14.347,
2005-06,14.357,
2005-07,13.516,
2005-08,14.501,
2005-09,14.867,
2005-10,14.655,
2005-11,13.015,
2005-12,11.923,
2006-01,13.535,
2006-02,14.165,
2006-03,15.113,
2006-04,15.651,
2006-05,14.474,
2006-06,13.144,
2006-07,16.081,
2006-08,15.246,
2006-09,15.014,
2006-10,13.201,
2006-11,14.519,
2006-12,15.933,
2007-01,15.733,
2007-02,15.584,
2007-03,15.322,
2007-04,18.164,
2007-05,17.518,
2007-06,17.561,
2007-07,20.439,
2007-08,20.358,
2007-09,18.954,
2007-10,18.112,
2007-11,17.520,
2007-12,16.364,
2008-01,14.608,
2008-02,15.826,
2008-03,14.974,
2008-04,15.674,
2008-05,15.699,
2008-06,16.485,
2008-07,15.883,
2008-08,16.012,
2008-09,17.665,
2008-10,18.640,
2008-11,17.452,
2008-12,15.324,
2009-01,18.972,
2009-02,18.033,
2009-03,18.079,
2009-04,17.452,
2009-05,17.692,
2009-06,16.616,
2009-07,17.009,
2009-08,15.949,
2009-09,13.954,
2009-10,15.152,
2009-11,13.978,
2009-12,13.568,
2010-01,13.637,
2010-02,14.876,
2010-03,15.463,
2010-04,15.602,
2010-05,18.249,
2010-06,18.772,
2010-07,17.980,
2010-08,17.483,
2010-09,14.941,
2010-10,13.049,
2010-11,12.871,
2010-12,12.917,
2011-01,11.952,
2011-02,12.171,
2011-03,11.992,
2011-04,12.592,
2011-05,12.499,
2011-06,11.754,
2011-07,11.529,
2011-08,11.713,
2011-09,11.653,
2011-10,11.380,
2011-11,13.146,
2011-12,13.080,
2012-01,12.074,
2012-02,12.004,
2012-03,12.061,
2012-04,11.672,
2012-05,11.681,
2012-06,11.519,
2012-07,11.850,
2012-08,12.284,
2012-09,12.227,
2012-10,11.464,
2012-11,10.629,
2012-12,10.467,
2013-01,9.447,
2013-02,9.845,
2013-03,10.948,
2013-04,11.264,
2013-05,10.592,
2013-06,10.277,
2013-07,10.392,
2013-08,9.761,
2013-09,10.140,
2013-10,9.418,
2013-11,10.679,
2013-12,11.173,
2014-01,10.529,
2014-02,9.933,
2014-03,10.533,
2014-04,10.753,
2014-05,10.410,
2014-06,11.562,
2014-07,10.869,
2014-08,11.051,
2014-09,10.753,
2014-10,9.264,
