"",BBK01.QUV551,BBK01.QUV551_FLAGS
"",Banks in Germany: Short-term loans and advances to non- residents / Algeria / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:16:11,
2001-12,0.020,
2002-01,0.012,
2002-02,0.013,
2002-03,0.013,
2002-04,0.009,
2002-05,0.013,
2002-06,0.011,
2002-07,0.011,
2002-08,0.011,
2002-09,0.008,
2002-10,0.007,
2002-11,0.008,
2002-12,0.006,
2003-01,0.009,
2003-02,0.005,
2003-03,0.010,
2003-04,0.009,
2003-05,0.009,
2003-06,0.006,
2003-07,0.005,
2003-08,0.006,
2003-09,0.008,
2003-10,0.007,
2003-11,0.003,
2003-12,0.004,
2004-01,0.007,
2004-02,0.005,
2004-03,0.005,
2004-04,0.004,
2004-05,0.006,
2004-06,0.009,
2004-07,0.006,
2004-08,0.012,
2004-09,0.010,
2004-10,0.008,
2004-11,0.009,
2004-12,0.007,
2005-01,0.009,
2005-02,0.007,
2005-03,0.009,
2005-04,0.012,
2005-05,0.012,
2005-06,0.011,
2005-07,0.025,
2005-08,0.009,
2005-09,0.006,
2005-10,0.011,
2005-11,0.007,
2005-12,0.010,
2006-01,0.008,
2006-02,0.013,
2006-03,0.011,
2006-04,0.009,
2006-05,0.009,
2006-06,0.032,
2006-07,0.011,
2006-08,0.015,
2006-09,0.010,
2006-10,0.007,
2006-11,0.007,
2006-12,0.015,
2007-01,0.019,
2007-02,0.016,
2007-03,0.009,
2007-04,0.009,
2007-05,0.006,
2007-06,0.012,
2007-07,0.007,
2007-08,0.011,
2007-09,0.006,
2007-10,0.010,
2007-11,0.005,
2007-12,0.012,
2008-01,0.012,
2008-02,0.012,
2008-03,0.012,
2008-04,0.006,
2008-05,0.006,
2008-06,0.027,
2008-07,0.164,
2008-08,0.054,
2008-09,0.062,
2008-10,0.064,
2008-11,0.065,
2008-12,0.055,
2009-01,0.048,
2009-02,0.049,
2009-03,0.048,
2009-04,0.039,
2009-05,0.023,
2009-06,0.035,
2009-07,0.034,
2009-08,0.059,
2009-09,0.052,
2009-10,0.105,
2009-11,0.092,
2009-12,0.100,
2010-01,0.090,
2010-02,0.063,
2010-03,0.038,
2010-04,0.034,
2010-05,0.027,
2010-06,0.042,
2010-07,0.044,
2010-08,0.049,
2010-09,0.058,
2010-10,0.108,
2010-11,0.190,
2010-12,0.193,
2011-01,0.192,
2011-02,0.162,
2011-03,0.151,
2011-04,0.085,
2011-05,0.151,
2011-06,0.197,
2011-07,0.199,
2011-08,0.167,
2011-09,0.137,
2011-10,0.030,
2011-11,0.041,
2011-12,0.063,
2012-01,0.103,
2012-02,0.176,
2012-03,0.204,
2012-04,0.152,
2012-05,0.148,
2012-06,0.109,
2012-07,0.111,
2012-08,0.099,
2012-09,0.136,
2012-10,0.101,
2012-11,0.098,
2012-12,0.142,
2013-01,0.131,
2013-02,0.096,
2013-03,0.108,
2013-04,0.060,
2013-05,0.088,
2013-06,0.085,
2013-07,0.146,
2013-08,0.117,
2013-09,0.113,
2013-10,0.078,
2013-11,0.062,
2013-12,0.077,
2014-01,0.064,
2014-02,0.067,
2014-03,0.066,
2014-04,0.103,
2014-05,0.132,
2014-06,0.166,
2014-07,0.095,
2014-08,0.098,
2014-09,0.065,
2014-10,0.067,
2014-11,0.048,
2014-12,0.083,
